# {"t_start": 1539261895.0980856, "env_id": "CartPole-v0"} 
r,l,t
38.0,38,3.337283
68.0,68,3.365027
48.0,48,3.384454
16.0,16,3.391223
25.0,25,3.401507
44.0,44,3.419734
43.0,43,3.437133
21.0,21,3.447829
45.0,45,3.470796
17.0,17,3.479517
51.0,51,3.599666
13.0,13,3.604991
23.0,23,3.615179
14.0,14,3.621505
47.0,47,3.64232
18.0,18,3.650424
37.0,37,3.666293
20.0,20,3.675286
53.0,53,3.698661
18.0,18,3.70715
16.0,16,3.714376
36.0,36,3.730389
27.0,27,3.742487
51.0,51,3.765375
32.0,32,3.77969
35.0,35,3.795351
28.0,28,3.807722
68.0,68,3.838363
29.0,29,3.851513
10.0,10,3.856055
127.0,127,3.912894
25.0,25,3.923207
46.0,46,3.941704
19.0,19,3.949937
45.0,45,3.968037
130.0,130,4.021312
17.0,17,4.028263
99.0,99,4.162204
27.0,27,4.172584
17.0,17,4.179275
22.0,22,4.187679
34.0,34,4.20101
76.0,76,4.232479
50.0,50,4.255363
31.0,31,4.269285
36.0,36,4.286149
35.0,35,4.302279
29.0,29,4.316471
28.0,28,4.330135
45.0,45,4.351035
52.0,52,4.373963
22.0,22,4.382951
62.0,62,4.409692
38.0,38,4.427062
16.0,16,4.434402
19.0,19,4.442977
21.0,21,4.4525
67.0,67,4.48212
33.0,33,4.496974
17.0,17,4.504696
23.0,23,4.513884
105.0,105,4.561068
49.0,49,4.68273
58.0,58,4.707508
36.0,36,4.722404
19.0,19,4.729935
20.0,20,4.737866
153.0,153,4.797463
40.0,40,4.813123
54.0,54,4.834225
29.0,29,4.845574
87.0,87,4.879657
23.0,23,4.888825
23.0,23,4.897846
25.0,25,4.907616
65.0,65,4.932889
142.0,142,4.988234
31.0,31,5.000383
85.0,85,5.033663
71.0,71,5.065787
16.0,16,5.073858
93.0,93,5.219394
18.0,18,5.228474
64.0,64,5.259953
79.0,79,5.300813
59.0,59,5.330813
71.0,71,5.366384
101.0,101,5.416485
113.0,113,5.474136
20.0,20,5.484305
38.0,38,5.503893
79.0,79,5.537475
108.0,108,5.579601
58.0,58,5.60162
34.0,34,5.615073
156.0,156,5.773167
158.0,158,5.835223
48.0,48,5.854514
118.0,118,5.915305
16.0,16,5.922992
168.0,168,6.007795
48.0,48,6.032043
21.0,21,6.04229
29.0,29,6.05669
27.0,27,6.070323
167.0,167,6.154872
15.0,15,6.162767
48.0,48,6.185224
49.0,49,6.219455
200.0,200,6.398202
45.0,45,6.416032
74.0,74,6.444503
19.0,19,6.452695
79.0,79,6.488892
155.0,155,6.548667
88.0,88,6.581364
50.0,50,6.600047
46.0,46,6.617126
12.0,12,6.621738
70.0,70,6.652992
32.0,32,6.669364
15.0,15,6.676947
30.0,30,6.691958
131.0,131,6.758806
100.0,100,6.904516
131.0,131,6.964249
104.0,104,7.012003
74.0,74,7.04707
139.0,139,7.109658
104.0,104,7.152749
21.0,21,7.160565
105.0,105,7.199465
12.0,12,7.203948
68.0,68,7.229418
30.0,30,7.24055
15.0,15,7.246133
76.0,76,7.275278
164.0,164,7.427663
107.0,107,7.479463
27.0,27,7.493333
18.0,18,7.503501
200.0,200,7.605521
104.0,104,7.658438
71.0,71,7.694383
85.0,85,7.735788
182.0,182,7.819349
31.0,31,7.833647
109.0,109,7.883644
198.0,198,8.061368
118.0,118,8.107955
200.0,200,8.185331
137.0,137,8.23996
130.0,130,8.298046
90.0,90,8.339164
45.0,45,8.359694
111.0,111,8.409358
177.0,177,8.574861
186.0,186,8.664057
184.0,184,8.750152
158.0,158,8.809824
200.0,200,8.888491
200.0,200,9.061116
111.0,111,9.117767
95.0,95,9.166248
107.0,107,9.220981
39.0,39,9.240836
200.0,200,9.342846
200.0,200,9.444655
113.0,113,9.501887
200.0,200,9.673593
197.0,197,9.771226
200.0,200,9.873439
200.0,200,9.951751
172.0,172,10.028071
111.0,111,10.075409
92.0,92,10.216458
26.0,26,10.229797
145.0,145,10.303812
200.0,200,10.386937
31.0,31,10.398781
200.0,200,10.474744
200.0,200,10.552428
200.0,200,10.726705
200.0,200,10.817213
124.0,124,10.874073
200.0,200,10.96844
200.0,200,11.067268
200.0,200,11.159419
200.0,200,11.322534
49.0,49,11.343052
200.0,200,11.42433
200.0,200,11.519719
200.0,200,11.619899
104.0,104,11.672052
200.0,200,11.866515
200.0,200,11.953122
200.0,200,12.027217
200.0,200,12.103297
200.0,200,12.179396
200.0,200,12.364804
200.0,200,12.454638
200.0,200,12.549736
158.0,158,12.630215
200.0,200,12.732522
187.0,187,12.809457
200.0,200,12.978728
200.0,200,13.057442
200.0,200,13.149326
188.0,188,13.238499
200.0,200,13.329889
200.0,200,13.527027
65.0,65,13.555975
200.0,200,13.63022
200.0,200,13.708154
190.0,190,13.779692
200.0,200,13.855433
200.0,200,14.050947
134.0,134,14.118271
126.0,126,14.181577
200.0,200,14.283012
195.0,195,14.382867
155.0,155,14.441372
182.0,182,14.595931
167.0,167,14.662266
174.0,174,14.735632
97.0,97,14.787159
200.0,200,14.877602
200.0,200,14.976705
200.0,200,15.178651
185.0,185,15.25473
155.0,155,15.321403
154.0,154,15.386333
200.0,200,15.474801
200.0,200,15.576333
200.0,200,15.762892
200.0,200,15.864119
200.0,200,15.957315
190.0,190,16.03027
200.0,200,16.105492
200.0,200,16.273635
200.0,200,16.362435
200.0,200,16.441679
200.0,200,16.532006
200.0,200,16.623852
200.0,200,16.807193
200.0,200,16.91614
200.0,200,17.009912
200.0,200,17.09048
200.0,200,17.181184
200.0,200,17.370915
200.0,200,17.462747
200.0,200,17.554014
200.0,200,17.641709
200.0,200,17.724338
200.0,200,17.911599
200.0,200,18.014819
147.0,147,18.089217
200.0,200,18.190202
200.0,200,18.290931
94.0,94,18.333213
200.0,200,18.504936
200.0,200,18.589291
149.0,149,18.648741
200.0,200,18.735843
195.0,195,18.82019
200.0,200,18.998523
200.0,200,19.095184
200.0,200,19.197553
181.0,181,19.30961
200.0,200,19.414539
200.0,200,19.495899
200.0,200,19.692361
198.0,198,19.782262
200.0,200,19.860994
134.0,134,19.914616
200.0,200,20.005577
200.0,200,20.183201
200.0,200,20.289481
200.0,200,20.374493
163.0,163,20.438122
191.0,191,20.509885
200.0,200,20.692246
200.0,200,20.794857
200.0,200,20.893559
200.0,200,21.002169
66.0,66,21.038864
200.0,200,21.147072
200.0,200,21.35022
200.0,200,21.449532
200.0,200,21.550011
200.0,200,21.63346
200.0,200,21.719593
183.0,183,21.911569
200.0,200,22.002592
200.0,200,22.092253
181.0,181,22.182123
200.0,200,22.274747
200.0,200,22.366993
200.0,200,22.551404
200.0,200,22.657
200.0,200,22.745316
200.0,200,22.820766
200.0,200,22.903326
200.0,200,23.098712
200.0,200,23.192908
147.0,147,23.248196
200.0,200,23.324278
171.0,171,23.402755
200.0,200,23.584247
197.0,197,23.667014
191.0,191,23.759972
200.0,200,23.859291
200.0,200,23.960766
200.0,200,24.13597
200.0,200,24.238079
200.0,200,24.340031
166.0,166,24.418551
200.0,200,24.524534
200.0,200,24.622762
200.0,200,24.826371
200.0,200,24.904724
200.0,200,24.987334
200.0,200,25.065608
200.0,200,25.14396
200.0,200,25.308664
200.0,200,25.392688
140.0,140,25.46285
200.0,200,25.563694
200.0,200,25.640609
200.0,200,25.813739
151.0,151,25.890176
200.0,200,25.975001
200.0,200,26.050173
167.0,167,26.122159
136.0,136,26.183506
200.0,200,26.379837
200.0,200,26.460883
200.0,200,26.539189
200.0,200,26.638131
200.0,200,26.733436
200.0,200,26.904038
190.0,190,27.000477
189.0,189,27.095226
200.0,200,27.192834
200.0,200,27.268103
114.0,114,27.309773
200.0,200,27.494061
125.0,125,27.569451
200.0,200,27.649968
67.0,67,27.676869
200.0,200,27.766939
200.0,200,27.863863
200.0,200,28.053301
200.0,200,28.136755
151.0,151,28.196277
158.0,158,28.266878
186.0,186,28.359425
168.0,168,28.431059
200.0,200,28.649193
200.0,200,28.734256
200.0,200,28.814411
200.0,200,28.918951
200.0,200,29.015569
200.0,200,29.19433
196.0,196,29.267149
200.0,200,29.361687
140.0,140,29.433716
137.0,137,29.502764
200.0,200,29.597835
19.0,19,29.605375
160.0,160,29.7745
197.0,197,29.857274
200.0,200,29.94169
149.0,149,29.998777
197.0,197,30.100508
160.0,160,30.278855
194.0,194,30.378722
200.0,200,30.456549
108.0,108,30.498754
184.0,184,30.575826
148.0,148,30.64398
83.0,83,30.682066
37.0,37,30.699132
159.0,159,30.846207
200.0,200,30.941691
200.0,200,31.042444
175.0,175,31.130487
200.0,200,31.214499
165.0,165,31.365985
160.0,160,31.432495
200.0,200,31.508877
191.0,191,31.583891
17.0,17,31.59042
38.0,38,31.606414
199.0,199,31.68598
186.0,186,31.758004
200.0,200,31.939945
200.0,200,32.021756
176.0,176,32.103466
175.0,175,32.172522
200.0,200,32.256612
177.0,177,32.419145
200.0,200,32.514421
200.0,200,32.606037
200.0,200,32.706894
200.0,200,32.808762
200.0,200,32.987572
200.0,200,33.07355
148.0,148,33.134781
200.0,200,33.209596
200.0,200,33.291072
157.0,157,33.362756
197.0,197,33.556252
187.0,187,33.651498
196.0,196,33.728026
196.0,196,33.801701
166.0,166,33.876755
200.0,200,34.049623
157.0,157,34.128453
200.0,200,34.231035
200.0,200,34.321103
181.0,181,34.396243
195.0,195,34.481836
200.0,200,34.656885
181.0,181,34.743047
200.0,200,34.81811
200.0,200,34.902499
150.0,150,34.978206
200.0,200,35.168443
200.0,200,35.269862
200.0,200,35.35934
200.0,200,35.455393
155.0,155,35.526528
186.0,186,35.609318
200.0,200,35.790507
200.0,200,35.880739
200.0,200,35.973172
200.0,200,36.075203
200.0,200,36.162351
200.0,200,36.339289
200.0,200,36.420942
192.0,192,36.498656
199.0,199,36.595097
188.0,188,36.691248
200.0,200,36.889519
169.0,169,36.967003
200.0,200,37.049411
168.0,168,37.132677
200.0,200,37.214982
150.0,150,37.275665
175.0,175,37.461074
200.0,200,37.559732
200.0,200,37.658535
200.0,200,37.740305
183.0,183,37.813359
200.0,200,37.994362
200.0,200,38.068236
185.0,185,38.150113
200.0,200,38.239933
200.0,200,38.332388
197.0,197,38.509579
200.0,200,38.587685
200.0,200,38.671648
200.0,200,38.767896
200.0,200,38.865243
181.0,181,39.042364
200.0,200,39.124441
195.0,195,39.207744
200.0,200,39.298065
200.0,200,39.422276
200.0,200,39.621402
193.0,193,39.723363
200.0,200,39.810178
200.0,200,39.896995
161.0,161,39.970695
200.0,200,40.053808
200.0,200,40.261046
200.0,200,40.352855
198.0,198,40.444885
200.0,200,40.527058
200.0,200,40.615919
200.0,200,40.788281
163.0,163,40.870717
200.0,200,40.958621
200.0,200,41.044412
200.0,200,41.146625
200.0,200,41.319056
200.0,200,41.404547
200.0,200,41.503717
200.0,200,41.598754
188.0,188,41.694386
173.0,173,41.775064
166.0,166,41.954308
200.0,200,42.032472
200.0,200,42.114952
151.0,151,42.191395
200.0,200,42.280466
200.0,200,42.463652
200.0,200,42.547778
200.0,200,42.628703
200.0,200,42.711423
174.0,174,42.785069
200.0,200,42.96993
200.0,200,43.0746
200.0,200,43.165089
200.0,200,43.258829
200.0,200,43.344685
156.0,156,43.415673
200.0,200,43.606207
200.0,200,43.680614
195.0,195,43.770308
200.0,200,43.854182
200.0,200,43.932891
200.0,200,44.116508
200.0,200,44.192397
200.0,200,44.275395
200.0,200,44.367383
200.0,200,44.445055
200.0,200,44.631276
173.0,173,44.713934
200.0,200,44.813234
181.0,181,44.905763
189.0,189,44.993615
193.0,193,45.182492
200.0,200,45.271244
200.0,200,45.367179
200.0,200,45.463692
200.0,200,45.560314
200.0,200,45.739391
200.0,200,45.815597
200.0,200,45.901529
150.0,150,45.967986
187.0,187,46.03804
200.0,200,46.118479
157.0,157,46.284707
200.0,200,46.393097
197.0,197,46.48647
200.0,200,46.574181
174.0,174,46.648044
200.0,200,46.848516
200.0,200,46.938801
194.0,194,47.036895
200.0,200,47.138309
200.0,200,47.240976
200.0,200,47.331867
186.0,186,47.500533
200.0,200,47.588718
200.0,200,47.665135
158.0,158,47.732231
191.0,191,47.822262
200.0,200,48.017045
200.0,200,48.118766
168.0,168,48.19589
174.0,174,48.278714
200.0,200,48.370282
200.0,200,48.538771
171.0,171,48.61328
200.0,200,48.701232
200.0,200,48.788477
160.0,160,48.859993
200.0,200,48.944864
176.0,176,49.111109
189.0,189,49.200518
200.0,200,49.293488
179.0,179,49.383146
157.0,157,49.458016
135.0,135,49.527019
200.0,200,49.725325
129.0,129,49.777327
193.0,193,49.855249
142.0,142,49.91797
200.0,200,50.006843
187.0,187,50.088707
200.0,200,50.293418
139.0,139,50.353735
200.0,200,50.445702
158.0,158,50.514584
169.0,169,50.591304
147.0,147,50.655552
172.0,172,50.838112
200.0,200,50.927006
50.0,50,50.951174
170.0,170,51.029852
200.0,200,51.125154
200.0,200,51.220124
147.0,147,51.381344
200.0,200,51.475034
166.0,166,51.552552
146.0,146,51.610924
182.0,182,51.687144
180.0,180,51.768353
185.0,185,51.952101
200.0,200,52.041441
200.0,200,52.122938
152.0,152,52.22335
200.0,200,52.310249
193.0,193,52.475837
166.0,166,52.546235
191.0,191,52.629413
121.0,121,52.684049
200.0,200,52.786931
200.0,200,52.899277
200.0,200,53.068553
200.0,200,53.156673
147.0,147,53.217625
200.0,200,53.296971
200.0,200,53.380013
191.0,191,53.452466
200.0,200,53.614735
175.0,175,53.685268
160.0,160,53.755433
200.0,200,53.837184
177.0,177,53.909565
156.0,156,54.058965
200.0,200,54.134407
175.0,175,54.207642
199.0,199,54.30792
191.0,191,54.40375
200.0,200,54.504485
200.0,200,54.670123
200.0,200,54.767553
192.0,192,54.858829
173.0,173,54.95275
200.0,200,55.044355
