EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
271.6666666666667,-109.287704,15,15,5.349731922149658,4075,0.0,5.675113,0.0009593963623046875,7.890737e-05,0.002802716,0.002802716
407.27777777777777,-110.330826,3,18,10.37515377998352,7331,0.0,5.6753097,0.005639255046844482,8.158605e-05,0.0041099833,0.0041099833
554.3636363636364,-111.063354,4,22,15.416637659072876,12196,0.0,5.6777387,0.028178095817565918,8.655703e-05,0.0032344991,0.0032344991
580.2222222222222,-112.48711,5,27,20.492729902267456,15666,0.0,5.677496,0.04972034692764282,8.069858e-05,0.0030501697,0.0030501697
512.9736842105264,-112.53896,11,38,25.60861563682556,19493,0.0,5.6767783,0.0785101056098938,8.33284e-05,0.0028346535,0.0028346535
566.575,-112.91514,7,45,30.686081886291504,24538,0.0,5.6762643,0.2473384141921997,8.413479e-05,0.003695189,0.003695189
609.1,-113.71511,3,48,35.71293067932129,27962,0.0,5.6752725,0.16361862421035767,7.705577e-05,0.0025506387,0.0025506387
686.025,-113.091965,4,52,40.86427450180054,31299,0.0,5.676009,0.2854732871055603,8.074417e-05,0.0033791435,0.0033791435
570.375,-115.17503,11,63,46.06225919723511,36611,0.0,5.674067,0.2299850583076477,9.073713e-05,0.0030771322,0.0030771322
569.05,-113.27187,7,70,51.203582525253296,40187,0.0,5.6746454,0.3985893130302429,8.4397136e-05,0.0030164225,0.0030164225
607.775,-116.79024,6,76,56.29171419143677,43670,0.0,5.672921,0.4395129680633545,8.444594e-05,0.0031648327,0.0031648327
632.35,-118.345535,7,83,61.397969484329224,48180,0.0,5.672689,0.33840519189834595,8.916232e-05,0.003095641,0.003095641
629.1,-117.63391,5,88,66.5186276435852,53126,0.0,5.672782,0.4874289035797119,8.248794e-05,0.0027486878,0.0027486878
590.675,-117.746506,5,93,71.61642384529114,56526,0.0,5.6770225,0.3887428641319275,8.5644206e-05,0.003053327,0.003053327
632.025,-118.76351,4,97,76.69592809677124,59883,0.0,5.675273,0.4673285484313965,7.620093e-05,0.0027046718,0.0027046718
710.075,-119.30031,6,103,81.8054530620575,65014,0.0,5.6743336,0.5454314947128296,8.713736e-05,0.0032395672,0.0032395672
750.5,-119.847534,3,106,86.85229682922363,68398,0.0,5.6728463,0.502926379442215,8.859161e-05,0.0025320207,0.0025320207
653.95,-120.20178,16,122,92.09205889701843,73360,0.0,5.6716475,0.4531957507133484,8.661374e-05,0.0024979804,0.0024979804
632.25,-118.40448,5,127,97.15424513816833,76816,0.0,5.6704106,0.46518152952194214,8.987564e-05,0.0030356133,0.0030356133
519.625,-113.77207,10,137,102.28901672363281,80668,0.0,5.6691236,0.7046701014041901,8.686885e-05,0.003055887,0.003055887
482.575,-113.955215,7,144,107.42171478271484,85917,0.0,5.671321,0.22012442350387573,9.028075e-05,0.0027674234,0.0027674234
481.25,-114.00281,4,148,112.4854040145874,89299,0.0,5.670968,0.6176877617835999,8.1303704e-05,0.0034704525,0.0034704525
538.675,-111.35005,5,153,117.56258821487427,92715,0.0,5.6706557,0.6314104497432709,8.462116e-05,0.0035639666,0.0035639666
615.6,-110.3146,8,161,122.70477151870728,97917,0.0,5.66921,0.5928329825401306,9.11949e-05,0.0031570513,0.0031570513
580.625,-110.85405,10,171,127.88188600540161,101837,0.0,5.6704307,0.7244024574756622,8.958165e-05,0.003950399,0.003950399
