approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
3.2959273e-05,0.0,97.38095238095238,-194.15292223809524,0.010358989238739014,1009,1,1.3862684,-0.0008461775,4096,4.058833360671997,4096,490.67896
2.6674586e-05,0.0,108.38666666666667,-198.776095,0.00940638780593872,796,2,1.3861072,-0.000313875,8192,9.2039053440094,8192,435.0223
3.3710025e-05,0.0,101.96,-186.22635784,0.003886580467224121,1060,3,1.385787,-0.00026280835,12288,13.068316459655762,12288,485.0038
4.1678155e-05,0.0,99.13,-169.85895827000002,0.0003770589828491211,1056,4,1.3852308,-0.0003960101,16384,16.946242809295654,16384,536.5064
2.6295806e-05,0.0,91.89,-150.05230251,0.004960894584655762,1030,5,1.3847921,-0.0006570366,20480,20.92078137397766,20480,332.60568
0.00012624342,0.0,93.09,-161.94976717,0.001336216926574707,1040,6,1.3829157,-0.0008103581,24576,24.859381198883057,24576,436.01746
0.00010099157,0.0,94.5,-168.48004676,0.0015826821327209473,1039,7,1.3813648,-0.00078577246,28672,28.800913333892822,28672,353.34494
0.00011804323,0.0,96.62,-171.66023264,-0.002065300941467285,1028,8,1.3778379,-0.0005440266,32768,32.785298347473145,32768,447.9389
1.3078543e-05,0.0,101.26,-174.94188175,-0.007666826248168945,1022,9,1.379194,-0.00019089808,36864,36.79109263420105,36864,381.70795
6.292616e-05,0.0,100.26,-174.04460812000005,-0.005280494689941406,1028,10,1.3760841,-8.766717e-05,40960,40.77474236488342,40960,369.80923
5.668368e-05,0.0,95.78,-151.65361569000004,0.000941932201385498,1028,11,1.3750471,-0.0005040439,45056,44.75634813308716,45056,314.07843
4.6106365e-05,0.0,95.82,-140.73494481999998,-0.004531383514404297,1004,12,1.3740654,-0.0005495396,49152,48.8340425491333,49152,320.57257
7.56718e-05,0.0,99.07,-141.4247095,-0.011096000671386719,1004,13,1.3681136,-0.00067118707,53248,52.91328549385071,53248,298.66342
7.6753546e-05,0.0,97.89,-139.37196527,-0.01627194881439209,1032,14,1.3647227,-0.00043522537,57344,56.88160991668701,57344,333.0403
4.109444e-05,0.0,98.34,-131.76372841,-0.008795022964477539,1029,15,1.366101,-0.0001493842,61440,60.8624906539917,61440,254.31398
7.169129e-05,0.0,101.59,-126.89824705000001,-0.008056402206420898,1007,16,1.3609669,-0.00021328704,65536,64.93048787117004,65536,322.86612
4.460631e-05,0.0,100.29,-133.24539057,0.00339585542678833,1029,17,1.35703,-0.00038148867,69632,68.91134881973267,69632,296.10834
0.00013099954,0.0,102.69,-153.71759753999999,-0.00745081901550293,1026,18,1.3526746,-0.000701149,73728,72.90046000480652,73728,377.32922
2.7554874e-05,0.0,105.25,-151.91408989,0.019228637218475342,890,19,1.3527774,-0.000216754,77824,77.50001502037048,77824,285.72867
5.70212e-05,0.0,116.98,-146.47980584999996,0.013831555843353271,933,20,1.3450994,-0.000507526,81920,81.88726496696472,81920,259.997
5.37389e-05,0.0,117.74,-137.38287187999998,-0.012558698654174805,1014,21,1.3397278,-0.0004364557,86016,85.92646813392639,86016,289.0246
9.832867e-05,0.0,112.69,-140.63049947000002,-0.02905261516571045,1003,22,1.3348261,-0.00077931513,90112,90.0092613697052,90112,300.0265
0.00010792746,0.0,116.24,-147.62029218,-0.014347672462463379,1003,23,1.3264928,-0.00066923024,94208,94.09140086174011,94208,281.49316
0.00010017473,0.0,118.44,-152.98161459,0.0040236711502075195,989,24,1.3169832,-0.00067366,98304,98.23301982879639,98304,240.8217
1.8048946e-05,0.0,118.2,-154.30932627,-0.008240818977355957,993,25,1.313503,-0.0003389385,102400,102.35554933547974,102400,295.24612
0.0001039225,0.0,121.87,-156.14322632,0.0016064643859863281,980,26,1.3129662,-0.0010668337,106496,106.53217887878418,106496,237.2122
3.3983233e-05,0.0,124.12,-156.54244664000004,-0.03366267681121826,997,27,1.3079756,-0.0004041487,110592,110.6404321193695,110592,278.9392
0.00010430176,0.0,126.5,-150.43614883,-0.024065613746643066,935,28,1.3001037,-0.0011492053,114688,115.01937890052795,114688,261.34286
6.252985e-05,0.0,123.94,-147.34493595999996,-0.04464900493621826,1001,29,1.295319,-0.00065967813,118784,119.10929489135742,118784,258.4496
0.00012990722,0.0,124.26,-139.05946398,-0.032735347747802734,999,30,1.2855026,-0.00056168006,122880,123.20996499061584,122880,219.1013
0.000107399566,0.0,124.97,-139.28635691000002,-0.05049455165863037,982,31,1.2722068,-0.0005530211,126976,127.37781739234924,126976,233.77074
0.00034185933,0.0,138.98,-145.70187343,0.020045757293701172,754,32,1.2864258,-0.00032184232,131072,132.8091344833374,131072,215.7646
6.075896e-05,0.0,144.58,-155.94387262,-0.025347590446472168,960,33,1.252063,-0.0006610976,135168,137.07395935058594,135168,249.78218
0.00025767746,0.0,156.3,-154.04768744999998,0.012035489082336426,761,34,1.275348,-0.0015325119,139264,142.45345950126648,139264,164.01338
0.00014380038,0.0,162.46,-160.79213238999998,-0.01708066463470459,945,35,1.2326412,-0.00085910794,143360,146.7841215133667,143360,220.79468
8.4529e-05,0.0,157.26,-157.81857675999998,-0.02432429790496826,944,36,1.2218668,-0.00070059835,147456,151.12165331840515,147456,225.95467
7.9767575e-05,0.0,160.27,-153.81751785,-0.02034926414489746,944,37,1.2329588,-0.00031534696,151552,155.46098709106445,151552,193.42018
5.043466e-05,0.0,158.77,-155.89010943999997,-0.022763967514038086,910,38,1.2320908,-0.0003980459,155648,159.95988392829895,155648,196.95541
5.9114478e-05,0.0,156.84,-142.11264459,-0.009635329246520996,954,39,1.2346092,-0.0004829532,159744,164.25240230560303,159744,147.36572
0.00017108026,0.0,164.78,-132.67187251000001,0.0003529787063598633,703,40,1.2468568,-0.0016012348,163840,170.07418704032898,163840,194.30573
0.00017550623,0.0,165.33,-127.60992073000001,-0.015111684799194336,916,41,1.2154217,-0.0013937736,167936,174.54441571235657,167936,198.98026
0.00020594719,0.0,164.41,-123.21813509000002,-0.021714210510253906,914,42,1.2017701,-0.0012140333,172032,179.02305340766907,172032,185.96228
0.00014947714,0.0,166.22,-120.49134643999997,-0.006116032600402832,936,43,1.1892955,-0.0015486674,176128,183.3988482952118,176128,168.57318
0.0009555154,0.0,177.34,-117.75522269000001,0.004241287708282471,706,44,1.2253994,-0.0026012862,180224,189.196129322052,180224,132.54387
0.0018167389,0.0,180.79,-126.15217965999999,-0.01663792133331299,907,45,1.1596735,-0.0001783536,184320,193.7096757888794,184320,223.82776
9.979394e-05,0.0,179.21,-125.38572414000001,-0.014952421188354492,902,46,1.1557916,-0.0005469392,188416,198.24653244018555,188416,201.81151
0.0007097077,0.0,183.18,-133.54674140000003,-0.0022906064987182617,904,47,1.1458665,-0.0024893421,192512,202.7770586013794,192512,177.09837
0.00037864555,0.0,179.21,-145.38983317999998,-0.01293933391571045,926,48,1.1506151,-0.0012228652,196608,207.19966459274292,196608,216.6547
0.0007762825,0.0,168.4,-133.71904087000001,-0.011610150337219238,895,49,1.1405263,-0.0018666461,200704,211.77464389801025,200704,168.37138
0.0008311495,0.0,173.78,-123.99782264000001,0.003526031970977783,782,50,1.1350697,-0.0012944872,204800,217.0110092163086,204800,158.44414
0.0026294077,0.0033569336,199.73,-121.98115772,0.0397910475730896,592,51,1.2007035,-0.004514771,208896,223.9271855354309,208896,119.52214
0.003121605,0.0037841797,212.74,-103.95459989000001,0.003030717372894287,773,52,1.1267964,-0.005085751,212992,229.22437810897827,212992,116.708466
0.012662669,0.027954102,215.54,-85.98114172000001,-0.004972934722900391,874,53,1.01864,-0.010394482,217088,233.90785956382751,217088,106.02736
0.001130916,0.0,231.61,-89.80915487,-0.004083395004272461,753,54,0.9183239,-0.0010305193,221184,239.34355568885803,221184,156.74417
0.0041389763,0.011352539,253.65,-96.00017815999999,-0.010062813758850098,698,55,0.95995146,-0.0037256854,225280,245.21092772483826,225280,135.79869
0.0007024883,0.0,262.09,-89.81393549,0.00985497236251831,690,56,1.0130357,-0.00092124194,229376,251.14006114006042,229376,92.89473
0.0003477048,0.0,280.09,-74.85634203999999,0.037540555000305176,561,57,1.0372063,-0.0016670797,233472,258.4408450126648,233472,71.85036
0.004233486,0.0013427734,280.41,-67.11665175,0.01562678813934326,658,58,0.88670856,-0.0034681219,237568,264.6575572490692,237568,73.8333
0.0034171068,0.0,308.57,-84.35914057,0.0013074874877929688,544,59,0.9041976,0.0029123784,241664,272.1851451396942,241664,104.61096
0.0053951903,0.002319336,323.17,-110.93897202,0.003907620906829834,660,60,0.9441885,-0.0067350124,245760,278.3827135562897,245760,149.62634
0.013551453,0.06915283,346.46,-111.61251293000001,0.012347161769866943,617,61,0.9230736,-0.006207204,249856,285.0203845500946,249856,90.412575
0.0010213716,0.00018310547,371.28,-109.85652073,0.037487924098968506,534,62,0.960034,-0.0016612596,253952,292.6814067363739,253952,77.34281
