# {"t_start": 1541100751.1930408, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.452804
-91.702578,83,1.52218
-70.419339,77,1.58481
-142.314113,97,1.664316
-79.937121,120,1.763961
-416.320866,89,1.837909
-153.55333,92,1.913763
-145.858331,94,1.991803
-115.303566,69,2.047602
-317.957172,91,2.121756
-180.58115,74,2.182594
-45.331384,74,2.244565
-96.396794,69,2.300312
-159.968946,83,2.368744
-229.205124,80,2.433829
-96.329426,77,2.497326
-190.70456,103,2.58398
-116.815947,108,2.673743
-136.058214,86,2.746394
-151.497758,111,2.839332
-116.795493,135,2.954221
-79.94549,83,3.023128
-160.118772,115,3.119904
-147.309273,111,3.213375
-214.357492,110,3.307101
-151.853946,115,3.403366
-369.321703,74,3.464146
-82.974021,59,3.51202
-217.222995,62,3.561805
-291.207418,84,3.630903
-338.476454,94,3.708752
-138.922693,128,3.817878
-0.17299,123,3.920681
-111.208867,90,3.995372
-123.745672,117,4.095162
-231.112117,131,4.208668
-150.220625,79,4.273763
-203.490049,63,4.326173
-274.948499,98,4.409627
-190.674811,81,4.477018
-245.00401,94,4.555943
-303.388022,125,4.663088
-62.217104,76,4.726014
-59.868072,71,4.785478
-61.343785,64,5.400128
-76.03142,62,5.451227
-128.777589,87,5.522473
-21.034137,74,5.58315
-119.708157,81,5.650326
-308.689436,127,5.75535
-114.496236,123,5.857489
-114.228746,73,5.916354
-226.832056,122,6.017557
-118.749153,81,6.081575
-55.179272,78,6.1461
-80.782921,66,6.19871
-86.765954,70,6.253968
-170.73391,128,6.357733
-87.531817,74,6.417722
-116.35797,112,6.505259
-197.560371,113,6.596932
-137.39523,112,6.686449
-145.047768,112,6.780742
-141.424566,91,6.85233
-84.182284,65,6.904023
-108.63908,105,6.99135
-106.097005,80,7.05544
-219.038073,110,7.146788
-173.825891,119,7.245227
-158.793133,83,7.311535
-114.604164,174,7.465268
-122.743974,98,7.545744
-138.936988,134,7.661741
-215.300973,84,7.73049
-103.43353,67,7.784972
-93.590511,66,7.837036
-69.760603,60,7.883496
-154.580719,107,7.971398
-55.555237,114,8.063037
-120.532256,122,8.16609
-50.669841,69,8.222234
-120.416033,91,8.295431
-101.410286,108,8.382176
-24.309137,72,8.439597
-89.053992,119,8.538814
-123.594875,70,8.594748
-53.89459,127,8.699929
-87.92319,91,9.184186
-112.665963,81,9.24787
-83.55892,72,9.306207
-69.391657,70,9.362964
-80.109644,61,9.411467
-70.713702,132,9.525499
-77.753351,99,9.605412
-98.660255,60,9.652501
-137.304894,103,9.737164
-107.393245,82,9.802001
-88.999046,88,9.873768
-110.330181,115,9.968167
-85.074106,128,10.074918
-70.552766,125,10.177253
-118.501928,111,10.267417
-157.810486,106,10.354874
-86.386452,135,10.46916
-92.794974,70,10.52484
-184.477915,116,10.61763
-94.04029,148,10.746392
-138.854568,124,10.852383
-106.414099,133,10.965633
-91.898105,93,11.041518
-95.450365,76,11.102002
-99.680581,82,11.169104
-118.714189,87,11.240217
-70.96833,81,11.305197
-70.637202,107,11.394624
-176.580612,110,11.486566
-111.835184,87,11.554533
