# {"env_id": "LunarLander-v2", "t_start": 1541100751.193989} 
r,l,t
-261.652463,87,1.466724
-91.702578,83,1.535123
-70.419339,77,1.596855
-142.314113,97,1.675162
-79.937121,120,1.772919
-416.320866,89,1.84711
-153.55333,92,1.922754
-145.858331,94,1.999315
-115.303566,69,2.054185
-317.957172,91,2.12695
-180.58115,74,2.187308
-45.331384,74,2.248908
-96.396794,69,2.303868
-159.968946,83,2.37117
-229.205124,80,2.435143
-96.329426,77,2.497531
-190.70456,103,2.583777
-116.815947,108,2.673474
-136.058214,86,2.744964
-151.497758,111,2.836142
-116.795493,135,2.949555
-79.94549,83,3.017519
-160.118772,115,3.112511
-147.309273,111,3.204278
-214.357492,110,3.296355
-151.853946,115,3.393417
-369.321703,74,3.453481
-82.974021,59,3.500516
-217.222995,62,3.549843
-291.207418,84,3.618142
-338.476454,94,3.69544
-138.922693,128,3.803763
-0.17299,123,3.90528
-111.208867,90,3.978277
-123.745672,117,4.076571
-231.112117,131,4.189436
-150.220625,79,4.25325
-203.490049,63,4.304598
-274.948499,98,4.386153
-190.674811,81,4.452777
-245.00401,94,4.530264
-303.388022,125,4.635088
-62.217104,76,4.696693
-59.868072,71,4.754965
-58.864359,64,5.369657
-63.432146,68,5.425219
-118.000297,122,5.525308
-162.399497,94,5.605452
-135.254228,90,5.679926
-107.016942,87,5.750334
-111.403776,79,5.814909
-122.113742,69,5.871178
-89.004886,110,5.963355
-86.774729,64,6.015635
-93.35724,87,6.085755
-100.523808,94,6.164052
-96.99608,107,6.250671
-109.102622,148,6.378814
-353.597055,133,6.489327
-128.130449,89,6.562785
-164.21318,97,6.640666
-302.676147,104,6.725977
-78.926025,117,6.821185
-125.717903,80,6.886739
-210.774258,91,6.961082
-131.795937,94,7.037868
33.274297,106,7.131173
-116.747193,77,7.192997
-123.853406,66,7.245634
-104.651414,70,7.301953
-143.18873,145,7.424907
-138.967521,108,7.517513
-120.031935,67,7.571415
-80.22325,76,7.633345
-362.63666,101,7.714821
-127.833705,72,7.773148
-155.110386,90,7.847999
-78.722529,57,7.89412
-217.859825,113,7.986852
-78.567772,90,8.061159
-97.541358,67,8.115208
-96.718843,130,8.225262
-7.479864,64,8.277615
24.975592,87,8.347383
-257.719679,99,8.426694
-91.352087,63,8.477595
-173.687239,129,8.586959
-82.279673,114,8.683804
-115.864096,94,9.174551
-128.669926,88,9.245106
-100.813097,79,9.309994
-197.69383,114,9.404487
-170.335124,110,9.497129
-111.941,112,9.58945
-101.050907,67,9.643059
-87.803483,58,9.690649
-118.265274,62,9.739908
-111.456651,133,9.852754
-114.089285,81,9.919098
-78.240343,68,9.974737
-95.895332,127,10.084901
-143.399283,98,10.166924
-95.661164,92,10.242832
-95.977771,78,10.306181
-128.345477,68,10.360282
-117.261889,96,10.440134
-57.885433,67,10.494145
-63.164907,127,10.601998
-51.584103,72,10.661008
-132.809331,106,10.749904
-112.012167,113,10.847193
-109.996345,70,10.904539
-119.710091,85,10.975895
-168.727984,96,11.052522
-118.485586,115,11.148656
-95.274481,107,11.241392
-90.176853,71,11.30037
