# {"t_start": 1539260638.1132956, "env_id": "CartPole-v0"} 
r,l,t
200.0,200,42.58613
200.0,200,42.663376
200.0,200,42.758506
200.0,200,42.854294
200.0,200,42.937924
200.0,200,43.134684
200.0,200,43.23824
200.0,200,43.328553
200.0,200,43.409743
200.0,200,43.496712
200.0,200,43.689516
200.0,200,43.77693
200.0,200,43.863015
200.0,200,43.962837
164.0,164,44.045681
200.0,200,44.228552
200.0,200,44.322599
200.0,200,44.419617
200.0,200,44.514141
200.0,200,44.596218
200.0,200,44.766211
200.0,200,44.846362
192.0,192,44.927573
200.0,200,45.009192
200.0,200,45.090605
200.0,200,45.279706
179.0,179,45.365628
200.0,200,45.448848
200.0,200,45.527284
200.0,200,45.606143
200.0,200,45.684756
200.0,200,45.881804
200.0,200,45.98066
200.0,200,46.079187
200.0,200,46.167334
200.0,200,46.248506
200.0,200,46.434766
200.0,200,46.538801
200.0,200,46.622024
200.0,200,46.703496
188.0,188,46.79251
200.0,200,46.983122
200.0,200,47.072321
175.0,175,47.15283
200.0,200,47.244552
182.0,182,47.327775
200.0,200,47.493651
200.0,200,47.594722
166.0,166,47.679419
200.0,200,47.76283
164.0,164,47.82446
200.0,200,47.922181
200.0,200,48.121654
200.0,200,48.201001
200.0,200,48.284073
200.0,200,48.385575
200.0,200,48.486742
200.0,200,48.657933
200.0,200,48.759436
200.0,200,48.862106
200.0,200,48.950637
200.0,200,49.032349
200.0,200,49.215132
200.0,200,49.302795
200.0,200,49.385216
166.0,166,49.465631
200.0,200,49.567359
200.0,200,49.76285
200.0,200,49.841614
200.0,200,49.927127
200.0,200,50.019644
171.0,171,50.097522
200.0,200,50.171978
200.0,200,50.345702
200.0,200,50.441637
200.0,200,50.535293
200.0,200,50.611781
200.0,200,50.699781
125.0,125,50.852391
200.0,200,50.935208
91.0,91,50.970643
200.0,200,51.050268
200.0,200,51.136186
200.0,200,51.22457
200.0,200,51.405912
200.0,200,51.486742
200.0,200,51.579499
200.0,200,51.674496
200.0,200,51.75356
200.0,200,51.95963
100.0,100,52.009638
200.0,200,52.110633
200.0,200,52.190304
200.0,200,52.277872
200.0,200,52.470288
135.0,135,52.525068
200.0,200,52.601348
200.0,200,52.686515
200.0,200,52.777781
200.0,200,52.869319
200.0,200,53.063988
200.0,200,53.161042
200.0,200,53.256793
200.0,200,53.353414
200.0,200,53.449445
200.0,200,53.624486
200.0,200,53.717456
200.0,200,53.804724
200.0,200,53.888888
200.0,200,53.979969
200.0,200,54.156503
200.0,200,54.233476
200.0,200,54.327506
200.0,200,54.43018
200.0,200,54.532606
