# {"t_start": 1539259773.215689, "env_id": "CartPole-v0"} 
r,l,t
200.0,200,11.230674
102.0,102,11.371279
200.0,200,11.454689
35.0,35,11.469898
200.0,200,11.561855
200.0,200,11.636847
200.0,200,11.721456
200.0,200,11.912703
200.0,200,12.014639
110.0,110,12.070334
200.0,200,12.16426
200.0,200,12.240342
34.0,34,12.252996
200.0,200,12.415885
177.0,177,12.485603
180.0,180,12.566715
177.0,177,12.646087
197.0,197,12.734802
200.0,200,12.825022
151.0,151,12.994853
200.0,200,13.072821
172.0,172,13.139344
200.0,200,13.214537
200.0,200,13.295435
151.0,151,13.371518
180.0,180,13.563648
200.0,200,13.665667
200.0,200,13.762935
163.0,163,13.823565
200.0,200,13.899304
164.0,164,14.046489
200.0,200,14.140262
200.0,200,14.241626
192.0,192,14.339381
200.0,200,14.442255
162.0,162,14.524329
200.0,200,14.686741
200.0,200,14.768868
200.0,200,14.85098
191.0,191,14.944654
154.0,154,15.022883
194.0,194,15.214724
200.0,200,15.316358
200.0,200,15.402675
200.0,200,15.479418
197.0,197,15.56458
183.0,183,15.731789
200.0,200,15.83119
200.0,200,15.9152
187.0,187,16.009724
200.0,200,16.107996
129.0,129,16.169959
200.0,200,16.351654
200.0,200,16.42674
200.0,200,16.515897
200.0,200,16.617634
200.0,200,16.719345
200.0,200,16.911116
200.0,200,16.99853
200.0,200,17.081252
200.0,200,17.169628
200.0,200,17.252337
200.0,200,17.425038
200.0,200,17.527621
200.0,200,17.628818
156.0,156,17.705905
200.0,200,17.80311
200.0,200,17.979565
200.0,200,18.054932
200.0,200,18.140848
181.0,181,18.228794
200.0,200,18.330208
200.0,200,18.43191
200.0,200,18.617919
200.0,200,18.693507
200.0,200,18.774329
200.0,200,18.853095
200.0,200,18.932248
200.0,200,19.098995
200.0,200,19.191683
200.0,200,19.282039
200.0,200,19.372282
200.0,200,19.448328
200.0,200,19.627629
200.0,200,19.705005
200.0,200,19.781875
200.0,200,19.861904
200.0,200,19.938289
200.0,200,20.135806
185.0,185,20.222804
200.0,200,20.325398
200.0,200,20.406443
200.0,200,20.496313
200.0,200,20.676237
200.0,200,20.768047
191.0,191,20.861654
200.0,200,20.958927
200.0,200,21.03673
200.0,200,21.199324
200.0,200,21.278553
200.0,200,21.364704
200.0,200,21.456402
200.0,200,21.547804
200.0,200,21.733964
200.0,200,21.815507
200.0,200,21.894703
200.0,200,21.975277
200.0,200,22.049996
200.0,200,22.231727
200.0,200,22.333575
200.0,200,22.434883
200.0,200,22.537258
195.0,195,22.62314
200.0,200,22.702681
200.0,200,22.86875
200.0,200,22.952547
200.0,200,23.043961
200.0,200,23.135267
200.0,200,23.225638
200.0,200,23.411009
186.0,186,23.480543
158.0,158,23.543399
200.0,200,23.619672
190.0,190,23.691183
166.0,166,23.86483
197.0,197,23.962095
154.0,154,24.02328
191.0,191,24.110777
188.0,188,24.199043
169.0,169,24.267136
200.0,200,24.442607
96.0,96,24.480881
200.0,200,24.56518
200.0,200,24.652207
182.0,182,24.731696
200.0,200,24.810762
200.0,200,24.995183
200.0,200,25.080491
200.0,200,25.170784
200.0,200,25.248523
173.0,173,25.314131
200.0,200,25.493378
200.0,200,25.572352
200.0,200,25.651318
128.0,128,25.705004
200.0,200,25.807502
200.0,200,25.977781
200.0,200,26.052714
200.0,200,26.131324
148.0,148,26.198454
200.0,200,26.301728
200.0,200,26.402838
165.0,165,26.588835
200.0,200,26.664312
189.0,189,26.739861
185.0,185,26.817394
200.0,200,26.894899
163.0,163,27.062802
200.0,200,27.154561
182.0,182,27.237106
155.0,155,27.307177
168.0,168,27.383736
200.0,200,27.467364
200.0,200,27.641687
190.0,190,27.714041
200.0,200,27.814713
200.0,200,27.917679
200.0,200,28.019063
200.0,200,28.214095
195.0,195,28.292758
200.0,200,28.388373
197.0,197,28.474354
200.0,200,28.566233
200.0,200,28.755494
200.0,200,28.847257
144.0,144,28.912971
200.0,200,29.003152
200.0,200,29.077639
35.0,35,29.090818
200.0,200,29.171375
191.0,191,29.332536
189.0,189,29.42873
122.0,122,29.49046
200.0,200,29.592522
172.0,172,29.680262
200.0,200,29.869742
197.0,197,29.943167
200.0,200,30.020688
187.0,187,30.090539
193.0,193,30.168621
157.0,157,30.231965
200.0,200,30.396187
200.0,200,30.475517
176.0,176,30.545152
191.0,191,30.620735
200.0,200,30.70043
200.0,200,30.87897
114.0,114,30.92299
200.0,200,31.005102
184.0,184,31.078744
200.0,200,31.180068
200.0,200,31.280744
200.0,200,31.451686
171.0,171,31.51639
166.0,166,31.585346
183.0,183,31.656396
200.0,200,31.741554
165.0,165,31.921
145.0,145,31.99498
200.0,200,32.096573
137.0,137,32.166789
200.0,200,32.255723
73.0,73,32.286582
154.0,154,32.347592
200.0,200,32.523858
146.0,146,32.582029
146.0,146,32.639727
173.0,173,32.708123
200.0,200,32.78703
200.0,200,32.866089
200.0,200,33.039039
200.0,200,33.113552
200.0,200,33.194449
200.0,200,33.27378
200.0,200,33.362175
171.0,171,33.547032
149.0,149,33.622478
200.0,200,33.71487
200.0,200,33.814712
200.0,200,33.893269
200.0,200,34.05958
200.0,200,34.144807
144.0,144,34.217344
200.0,200,34.319548
95.0,95,34.367595
200.0,200,34.467944
200.0,200,34.654268
200.0,200,34.729965
200.0,200,34.808703
200.0,200,34.885511
200.0,200,34.971958
187.0,187,35.056406
200.0,200,35.239211
200.0,200,35.340743
200.0,200,35.444017
200.0,200,35.523928
200.0,200,35.60059
200.0,200,35.782287
200.0,200,35.873577
200.0,200,35.966803
200.0,200,36.065403
151.0,151,36.141436
200.0,200,36.328964
200.0,200,36.410475
200.0,200,36.484529
200.0,200,36.56948
200.0,200,36.669492
200.0,200,36.865106
55.0,55,36.891441
200.0,200,36.96605
200.0,200,37.056496
200.0,200,37.132452
200.0,200,37.211099
196.0,196,37.376906
200.0,200,37.4777
200.0,200,37.577918
200.0,200,37.679429
200.0,200,37.781251
200.0,200,37.969443
200.0,200,38.04656
200.0,200,38.122971
200.0,200,38.212163
200.0,200,38.303027
200.0,200,38.4841
200.0,200,38.583207
200.0,200,38.667928
200.0,200,38.749057
200.0,200,38.836559
200.0,200,39.010312
200.0,200,39.110199
200.0,200,39.210635
200.0,200,39.314627
200.0,200,39.416702
200.0,200,39.586566
200.0,200,39.665434
200.0,200,39.742265
200.0,200,39.834293
200.0,200,39.925106
200.0,200,40.0241
200.0,200,40.203412
200.0,200,40.294952
200.0,200,40.374601
200.0,200,40.452
200.0,200,40.525638
200.0,200,40.715223
200.0,200,40.816366
200.0,200,40.918905
200.0,200,41.020861
200.0,200,41.112029
200.0,200,41.281545
200.0,200,41.361145
200.0,200,41.44496
185.0,185,41.515927
200.0,200,41.593153
178.0,178,41.764576
184.0,184,41.837399
172.0,172,41.902392
200.0,200,41.98253
156.0,156,42.043765
173.0,173,42.115366
200.0,200,42.29656
183.0,183,42.39062
200.0,200,42.490369
200.0,200,42.586817
184.0,184,42.674206
200.0,200,42.853605
200.0,200,42.935335
188.0,188,43.013926
200.0,200,43.109795
200.0,200,43.211207
200.0,200,43.408238
200.0,200,43.509909
200.0,200,43.592875
200.0,200,43.674355
200.0,200,43.754177
200.0,200,43.9279
200.0,200,44.011501
200.0,200,44.090435
200.0,200,44.169217
200.0,200,44.248154
200.0,200,44.340362
200.0,200,44.50854
200.0,200,44.583882
200.0,200,44.671529
200.0,200,44.750866
200.0,200,44.835517
200.0,200,45.015812
200.0,200,45.117281
200.0,200,45.194278
200.0,200,45.274255
200.0,200,45.355436
200.0,200,45.534925
200.0,200,45.627472
200.0,200,45.721286
200.0,200,45.815722
200.0,200,45.907178
200.0,200,46.083447
200.0,200,46.159211
200.0,200,46.235751
174.0,174,46.316775
200.0,200,46.418725
200.0,200,46.622617
200.0,200,46.7241
200.0,200,46.799673
200.0,200,46.879911
200.0,200,46.956936
200.0,200,47.141777
200.0,200,47.242973
200.0,200,47.342315
200.0,200,47.433156
200.0,200,47.519974
200.0,200,47.685115
200.0,200,47.765126
200.0,200,47.849154
13.0,13,47.855892
196.0,196,47.955245
200.0,200,48.056677
200.0,200,48.243039
187.0,187,48.335934
200.0,200,48.414235
200.0,200,48.49207
200.0,200,48.576969
200.0,200,48.656655
200.0,200,48.846461
200.0,200,48.932711
200.0,200,49.027759
200.0,200,49.13266
200.0,200,49.211977
167.0,167,49.368267
200.0,200,49.446954
200.0,200,49.545192
159.0,159,49.62581
200.0,200,49.729734
200.0,200,49.931192
200.0,200,50.015272
200.0,200,50.098798
200.0,200,50.182477
200.0,200,50.265327
200.0,200,50.472195
200.0,200,50.573978
200.0,200,50.675757
15.0,15,50.683612
200.0,200,50.77717
200.0,200,50.858865
200.0,200,51.042692
200.0,200,51.136878
200.0,200,51.2377
200.0,200,51.339149
200.0,200,51.439914
200.0,200,51.541513
200.0,200,51.705163
200.0,200,51.783801
200.0,200,51.862583
200.0,200,51.94162
200.0,200,52.03241
200.0,200,52.232039
187.0,187,52.324682
186.0,186,52.400188
198.0,198,52.474046
181.0,181,52.559454
200.0,200,52.722513
200.0,200,52.801722
200.0,200,52.880943
200.0,200,52.959885
200.0,200,53.050613
200.0,200,53.22183
200.0,200,53.29744
200.0,200,53.375926
200.0,200,53.452028
200.0,200,53.542623
200.0,200,53.73954
200.0,200,53.839983
200.0,200,53.940384
200.0,200,54.016534
200.0,200,54.091139
