# {"t_start": 1541100897.7367277, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.456401
-91.702578,83,1.524281
-70.419339,77,1.585448
-142.314113,97,1.662787
-79.937121,120,1.759616
-416.320866,89,1.831455
-153.55333,92,1.90528
-145.858331,94,1.98111
-115.303566,69,2.035368
-317.957172,91,2.10757
-180.58115,74,2.166662
-45.331384,74,2.226885
-96.396794,69,2.281098
-159.968946,83,2.347621
-229.205124,80,2.41086
-96.329426,77,2.472602
-190.70456,103,2.556774
-116.815947,108,2.643883
-136.058214,86,2.714562
-151.497758,111,2.805071
-116.795493,135,2.916898
-79.94549,83,2.984209
-160.118772,115,3.078498
-147.309273,111,3.16955
-214.357492,110,3.261039
-151.853946,115,3.354927
-369.321703,74,3.414121
-82.974021,59,3.460874
-217.222995,62,3.509502
-291.207418,84,3.576791
-338.476454,94,3.652384
-138.922693,128,3.758305
-0.17299,123,3.858147
-111.208867,90,3.930647
-123.745672,117,4.027682
-231.112117,131,4.138108
-150.220625,79,4.201456
-203.490049,63,4.252387
-274.948499,98,4.333543
-190.674811,81,4.399101
-245.00401,94,4.475932
-303.388022,125,4.580148
-62.217104,76,4.641314
-59.868072,71,4.69914
-50.656215,64,5.305288
-76.790251,68,5.360606
-272.276807,115,5.454434
-101.270881,72,5.512217
-104.105646,61,5.561152
-199.444492,83,5.629722
-234.485472,69,5.684791
-495.933072,118,5.783301
-82.542923,71,5.840302
-229.919444,103,5.92373
-52.030116,85,5.992609
-346.122121,132,6.105613
-172.150769,110,6.195343
-200.633122,89,6.267413
-295.321934,97,6.345346
-179.80891,95,6.421294
-76.834977,60,6.469372
-102.555043,74,6.529379
-157.843585,88,6.598761
-127.369176,100,6.680722
-157.215865,59,6.726635
-349.232037,136,6.856826
-60.932245,58,6.902735
-103.232164,90,6.976717
-106.568477,61,7.026899
-138.55747,87,7.09828
-102.68298,68,7.152661
-9.760981,128,7.259119
-177.685731,128,7.36705
-379.498515,83,7.43441
-482.087001,95,7.512003
-32.889946,107,7.601302
-153.304247,75,7.66209
-322.818889,105,7.748415
-109.28649,99,7.828053
-114.749115,103,7.911868
-87.965246,72,7.970531
-260.854938,97,8.050972
-90.744181,99,8.132891
-192.182861,89,8.20569
-104.869134,62,8.254047
-311.825319,100,8.335093
-101.209277,62,8.384373
-141.692879,101,8.466748
-108.601389,103,8.551594
-127.773363,121,9.075689
-118.899173,73,9.135592
-196.654234,93,9.212304
