EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
676.8,-109.07961,5,5,5.0515100955963135,3384,0.0,5.678287,0.0038423538208007812,0.0007681444,0.013485897,0.013485897
583.25,-112.38332,7,12,9.984160900115967,6999,0.0,5.679619,-0.0024110078811645508,0.00079132797,0.008803425,0.008803425
704.2941176470588,-111.69303,5,17,14.93207836151123,11973,0.0,5.68284,0.01233971118927002,0.00067988323,0.009089442,0.009089442
708.8181818181819,-112.01236,5,22,19.839991569519043,15594,0.0,5.683528,0.06963086128234863,0.00071073615,0.0074612326,0.0074612326
787.1153846153846,-112.281525,4,26,24.747731924057007,20465,0.0,5.677999,0.09283244609832764,0.00073593965,0.008241707,0.008241707
746.8125,-112.715866,6,32,29.701895713806152,23898,0.0,5.6736016,0.1287136673927307,0.00075072283,0.008964237,0.008964237
721.5526315789474,-112.66103,6,38,34.67557692527771,27419,0.0,5.6669936,0.2526956796646118,0.00074630964,0.010680296,0.010680296
692.7,-112.056786,9,47,39.676252126693726,32738,0.0,5.670655,0.3475993871688843,0.0007535612,0.009954664,0.009954664
651.4,-111.15,9,56,44.64046764373779,36429,0.0,5.6718736,0.41873985528945923,0.0008140112,0.009804189,0.009804189
491.8,-110.58899,10,66,49.64909482002258,40137,0.0,5.6821504,0.5411416590213776,0.00075098115,0.008099247,0.008099247
533.075,-110.369484,5,71,54.61333417892456,43621,0.0,5.684809,0.5745923817157745,0.00078398926,0.012187564,0.012187564
532.425,-109.75166,5,76,59.57041788101196,48559,0.0,5.6836624,0.20593935251235962,0.0007205198,0.008037642,0.008037642
490.7,-109.38912,8,84,64.52639770507812,52182,0.0,5.6888795,0.594426840543747,0.0007894374,0.009577346,0.009577346
606.1,-109.819534,6,90,69.4385826587677,57184,0.0,5.6908975,0.4738233685493469,0.00067870005,0.01115254,0.01115254
682.7,-109.502464,3,93,74.36212801933289,60467,0.0,5.689433,0.5714908540248871,0.00072133564,0.012172541,0.012172541
665.45,-111.717064,4,97,79.23777890205383,64647,0.0,5.6874995,0.2119540572166443,0.00074486627,0.007973095,0.007973095
736.475,-114.548996,4,101,84.16648554801941,69323,0.0,5.690121,0.12685054540634155,0.0007478503,0.0075202836,0.0075202836
775.725,-114.375,6,107,89.13132739067078,72766,0.0,5.6905923,0.33310770988464355,0.0007948026,0.009358354,0.009358354
846.025,-116.9886,4,111,94.05861759185791,77462,0.0,5.693428,0.45202308893203735,0.00077363383,0.009004841,0.009004841
884.15,-116.743774,2,113,98.96109461784363,80662,0.0,5.6889853,-2.7124621868133545,0.0007853842,0.010234446,0.010234446
905.975,-118.7158,3,116,103.86640882492065,84798,0.0,5.686439,0.164334237575531,0.0007068602,0.007967356,0.007967356
982.075,-118.64723,3,119,108.80277967453003,89598,0.0,5.681662,-6.046093940734863,0.0007849699,0.010131333,0.010131333
1021.0,-118.94197,3,122,113.74753880500793,92889,0.0,5.684566,0.12335431575775146,0.00077327923,0.0100816535,0.0100816535
1097.675,-119.329346,3,125,118.67975783348083,97689,0.0,5.689856,-3.077425479888916,0.0007957518,0.011203473,0.011203473
1136.3,-119.335205,2,127,123.5370671749115,100889,0.0,5.6808867,-0.27015221118927,0.0007894763,0.0076746456,0.0076746456
1212.625,-118.60356,3,130,128.5122241973877,105689,0.0,5.6710615,-0.1094433069229126,0.0007997441,0.006282411,0.006282411
