# {"t_start": 1539259361.710132, "env_id": "CartPole-v0"} 
r,l,t
17.0,17,4.920545
20.0,20,4.928652
49.0,49,4.94838
53.0,53,4.971229
73.0,73,5.000836
56.0,56,5.023288
37.0,37,5.038106
13.0,13,5.043139
45.0,45,5.061087
111.0,111,5.113127
13.0,13,5.120361
71.0,71,5.14899
28.0,28,5.16005
17.0,17,5.167788
35.0,35,5.184356
20.0,20,5.19468
19.0,19,5.20366
23.0,23,5.214824
27.0,27,5.321439
33.0,33,5.337805
50.0,50,5.362698
43.0,43,5.385378
15.0,15,5.392593
45.0,45,5.412998
34.0,34,5.427376
82.0,82,5.464173
78.0,78,5.499452
33.0,33,5.513977
25.0,25,5.525031
13.0,13,5.531471
34.0,34,5.549196
33.0,33,5.565715
31.0,31,5.581609
36.0,36,5.600126
23.0,23,5.611643
15.0,15,5.618712
13.0,13,5.624731
28.0,28,5.635853
23.0,23,5.644977
83.0,83,5.67655
49.0,49,5.695442
69.0,69,5.7228
44.0,44,5.740446
19.0,19,5.747989
53.0,53,5.76918
9.0,9,5.855294
22.0,22,5.865442
14.0,14,5.871184
55.0,55,5.892102
81.0,81,5.923325
37.0,37,5.938879
73.0,73,5.970953
153.0,153,6.039522
17.0,17,6.046974
38.0,38,6.063066
32.0,32,6.077202
84.0,84,6.115893
40.0,40,6.133772
45.0,45,6.153615
110.0,110,6.207354
28.0,28,6.22165
11.0,11,6.227168
18.0,18,6.236218
39.0,39,6.255801
40.0,40,6.275939
56.0,56,6.30528
103.0,103,6.43937
38.0,38,6.454746
51.0,51,6.475008
96.0,96,6.512818
44.0,44,6.530431
41.0,41,6.54659
56.0,56,6.568156
38.0,38,6.586244
61.0,61,6.611364
19.0,19,6.618499
149.0,149,6.67654
29.0,29,6.687863
81.0,81,6.718338
135.0,135,6.776945
20.0,20,6.785703
115.0,115,6.934361
51.0,51,6.960267
70.0,70,6.995198
38.0,38,7.01431
146.0,146,7.083766
21.0,21,7.093824
24.0,24,7.106221
28.0,28,7.120615
109.0,109,7.175239
21.0,21,7.185668
165.0,165,7.255926
43.0,43,7.272436
15.0,15,7.278574
68.0,68,7.304337
20.0,20,7.312323
49.0,49,7.331096
24.0,24,7.340665
87.0,87,7.374374
169.0,169,7.521908
47.0,47,7.544693
200.0,200,7.645632
47.0,47,7.66945
34.0,34,7.68644
31.0,31,7.7024
38.0,38,7.721522
23.0,23,7.733266
83.0,83,7.775186
152.0,152,7.852728
189.0,189,7.948975
19.0,19,7.958681
47.0,47,8.070338
200.0,200,8.149908
32.0,32,8.162239
200.0,200,8.239413
31.0,31,8.251404
157.0,157,8.311023
16.0,16,8.317697
44.0,44,8.335967
177.0,177,8.424111
80.0,80,8.46422
200.0,200,8.665154
161.0,161,8.732421
140.0,140,8.788044
38.0,38,8.80305
107.0,107,8.848719
81.0,81,8.880282
112.0,112,8.92354
59.0,59,8.946072
72.0,72,8.973136
134.0,134,9.126997
101.0,101,9.175676
44.0,44,9.192262
71.0,71,9.218899
127.0,127,9.266314
200.0,200,9.346352
12.0,12,9.351018
31.0,31,9.363166
107.0,107,9.404346
200.0,200,9.488489
60.0,60,9.516643
159.0,159,9.684752
200.0,200,9.761077
200.0,200,9.839595
200.0,200,9.914011
200.0,200,10.000717
200.0,200,10.19257
48.0,48,10.216925
74.0,74,10.253512
63.0,63,10.285162
200.0,200,10.384905
177.0,177,10.475918
200.0,200,10.551524
109.0,109,10.59466
75.0,75,10.70804
122.0,122,10.75611
200.0,200,10.846132
84.0,84,10.884726
200.0,200,10.973048
114.0,114,11.025132
200.0,200,11.115209
119.0,119,11.261497
200.0,200,11.337144
177.0,177,11.404576
200.0,200,11.479734
200.0,200,11.558329
200.0,200,11.649173
200.0,200,11.831947
185.0,185,11.916075
200.0,200,12.007901
25.0,25,12.019332
200.0,200,12.09967
39.0,39,12.116132
189.0,189,12.186599
196.0,196,12.354112
200.0,200,12.456725
176.0,176,12.53798
200.0,200,12.637208
200.0,200,12.727426
200.0,200,12.888225
200.0,200,12.963462
200.0,200,13.041281
200.0,200,13.118331
200.0,200,13.204948
175.0,175,13.384819
200.0,200,13.475495
198.0,198,13.564633
200.0,200,13.656033
200.0,200,13.736312
200.0,200,13.898537
200.0,200,13.977419
200.0,200,14.069872
152.0,152,14.153733
200.0,200,14.254572
200.0,200,14.354128
200.0,200,14.535427
200.0,200,14.620666
130.0,130,14.670925
85.0,85,14.703918
200.0,200,14.780513
59.0,59,14.805286
83.0,83,14.847762
200.0,200,15.050334
200.0,200,15.148646
200.0,200,15.24451
200.0,200,15.338303
200.0,200,15.413843
200.0,200,15.585047
200.0,200,15.685272
200.0,200,15.786033
200.0,200,15.886863
200.0,200,15.987604
91.0,91,16.03368
200.0,200,16.216836
200.0,200,16.291264
200.0,200,16.366757
200.0,200,16.456073
200.0,200,16.547531
191.0,191,16.734661
200.0,200,16.835929
200.0,200,16.915123
200.0,200,16.990451
200.0,200,17.069162
200.0,200,17.250758
200.0,200,17.341384
200.0,200,17.431411
200.0,200,17.521813
200.0,200,17.611669
192.0,192,17.781156
200.0,200,17.859724
200.0,200,17.938428
200.0,200,18.02182
200.0,200,18.113908
200.0,200,18.285396
200.0,200,18.384814
200.0,200,18.481661
200.0,200,18.561721
200.0,200,18.642954
200.0,200,18.809104
64.0,64,18.837976
200.0,200,18.940278
200.0,200,19.042492
200.0,200,19.13996
160.0,160,19.212396
200.0,200,19.384957
200.0,200,19.465255
200.0,200,19.54627
200.0,200,19.641743
200.0,200,19.733154
146.0,146,19.787923
153.0,153,19.928646
200.0,200,20.004153
145.0,145,20.066919
200.0,200,20.146844
200.0,200,20.22481
200.0,200,20.385131
200.0,200,20.462578
200.0,200,20.543422
186.0,186,20.63158
102.0,102,20.683309
200.0,200,20.783655
177.0,177,20.950484
200.0,200,21.031191
150.0,150,21.086944
200.0,200,21.164004
200.0,200,21.260251
200.0,200,21.360478
119.0,119,21.507291
189.0,189,21.580697
44.0,44,21.604234
200.0,200,21.696196
196.0,196,21.769414
200.0,200,21.848189
200.0,200,22.019936
172.0,172,22.107093
200.0,200,22.197595
200.0,200,22.288043
196.0,196,22.377161
200.0,200,22.549473
200.0,200,22.630793
200.0,200,22.708336
200.0,200,22.785572
200.0,200,22.87416
197.0,197,23.051006
200.0,200,23.144245
200.0,200,23.222985
33.0,33,23.236054
200.0,200,23.313168
200.0,200,23.389382
200.0,200,23.553468
200.0,200,23.642899
200.0,200,23.739559
200.0,200,23.841536
200.0,200,23.942329
200.0,200,24.104985
200.0,200,24.181517
200.0,200,24.257565
200.0,200,24.332554
200.0,200,24.414664
200.0,200,24.622409
200.0,200,24.72265
200.0,200,24.824368
200.0,200,24.911462
200.0,200,24.986029
200.0,200,25.066261
200.0,200,25.256706
200.0,200,25.358228
200.0,200,25.459234
200.0,200,25.560232
200.0,200,25.653607
200.0,200,25.833048
200.0,200,25.915102
200.0,200,25.994283
200.0,200,26.093344
200.0,200,26.193848
200.0,200,26.392816
200.0,200,26.489649
200.0,200,26.574981
200.0,200,26.655303
200.0,200,26.731196
200.0,200,26.907445
200.0,200,26.997505
200.0,200,27.089885
200.0,200,27.178796
200.0,200,27.269773
200.0,200,27.432732
200.0,200,27.510022
200.0,200,27.584696
200.0,200,27.68454
200.0,200,27.785164
200.0,200,27.981396
191.0,191,28.067705
200.0,200,28.147623
200.0,200,28.222547
200.0,200,28.305395
200.0,200,28.474618
200.0,200,28.574448
200.0,200,28.6766
200.0,200,28.774516
200.0,200,28.867012
200.0,200,28.947258
200.0,200,29.111209
200.0,200,29.186327
200.0,200,29.283058
200.0,200,29.383948
200.0,200,29.484825
200.0,200,29.676445
200.0,200,29.75571
200.0,200,29.831431
179.0,179,29.902114
200.0,200,29.977007
200.0,200,30.172732
200.0,200,30.274089
200.0,200,30.372558
200.0,200,30.472241
200.0,200,30.550439
200.0,200,30.731324
200.0,200,30.824538
200.0,200,30.904143
200.0,200,30.986814
200.0,200,31.072736
200.0,200,31.259679
200.0,200,31.340215
200.0,200,31.414349
200.0,200,31.491237
200.0,200,31.565838
200.0,200,31.739477
200.0,200,31.832851
60.0,60,31.862784
200.0,200,31.964174
200.0,200,32.06592
200.0,200,32.167367
166.0,166,32.325659
200.0,200,32.404883
185.0,185,32.474809
200.0,200,32.556614
200.0,200,32.652988
54.0,54,32.679574
200.0,200,32.881883
200.0,200,32.975442
200.0,200,33.062146
200.0,200,33.139535
182.0,182,33.211107
200.0,200,33.39188
189.0,189,33.487751
200.0,200,33.589541
200.0,200,33.685888
200.0,200,33.777259
200.0,200,33.858992
200.0,200,34.051102
200.0,200,34.127951
200.0,200,34.212318
200.0,200,34.302162
200.0,200,34.390888
200.0,200,34.578092
200.0,200,34.664916
200.0,200,34.741659
200.0,200,34.830762
200.0,200,34.910073
200.0,200,35.08812
200.0,200,35.186952
200.0,200,35.285831
200.0,200,35.365111
200.0,200,35.458474
200.0,200,35.632487
200.0,200,35.744103
200.0,200,35.82902
200.0,200,35.920435
200.0,200,36.010286
200.0,200,36.194279
200.0,200,36.282828
200.0,200,36.357964
200.0,200,36.451195
200.0,200,36.527086
191.0,191,36.703719
183.0,183,36.795898
200.0,200,36.896255
110.0,110,36.951933
200.0,200,37.048625
200.0,200,37.130186
200.0,200,37.296032
200.0,200,37.373274
200.0,200,37.463687
200.0,200,37.565241
200.0,200,37.665773
200.0,200,37.859986
200.0,200,37.935327
200.0,200,38.017166
200.0,200,38.098639
200.0,200,38.175732
200.0,200,38.363561
200.0,200,38.457021
200.0,200,38.546971
200.0,200,38.642544
200.0,200,38.727705
200.0,200,38.893654
200.0,200,38.971939
200.0,200,39.0502
200.0,200,39.128448
200.0,200,39.206507
200.0,200,39.364282
185.0,185,39.436655
200.0,200,39.515387
200.0,200,39.593699
200.0,200,39.683182
200.0,200,39.862302
200.0,200,39.964221
200.0,200,40.06472
200.0,200,40.164039
200.0,200,40.261164
200.0,200,40.338104
200.0,200,40.509727
200.0,200,40.594299
200.0,200,40.697479
200.0,200,40.799708
200.0,200,40.895904
200.0,200,41.081662
200.0,200,41.159698
200.0,200,41.243902
200.0,200,41.318778
190.0,190,41.400198
200.0,200,41.587049
200.0,200,41.678032
200.0,200,41.767503
200.0,200,41.860573
200.0,200,41.939813
200.0,200,42.128961
200.0,200,42.232951
200.0,200,42.311116
200.0,200,42.395463
200.0,200,42.484876
200.0,200,42.682632
200.0,200,42.761998
200.0,200,42.848323
200.0,200,42.92528
167.0,167,42.991145
200.0,200,43.16749
200.0,200,43.270655
200.0,200,43.364806
200.0,200,43.443528
194.0,194,43.517617
200.0,200,43.598095
151.0,151,43.743225
200.0,200,43.821062
200.0,200,43.911962
200.0,200,44.014137
200.0,200,44.117128
200.0,200,44.299229
200.0,200,44.373058
175.0,175,44.444807
200.0,200,44.521229
200.0,200,44.600874
187.0,187,44.78937
200.0,200,44.891545
200.0,200,44.993849
174.0,174,45.076125
200.0,200,45.155899
200.0,200,45.326045
200.0,200,45.412795
200.0,200,45.514793
200.0,200,45.608907
200.0,200,45.710305
174.0,174,45.798309
200.0,200,45.967934
200.0,200,46.049032
200.0,200,46.125916
200.0,200,46.209149
200.0,200,46.309178
181.0,181,46.494823
200.0,200,46.573694
200.0,200,46.667314
200.0,200,46.748796
200.0,200,46.827551
200.0,200,47.004485
200.0,200,47.094079
200.0,200,47.183792
200.0,200,47.284726
196.0,196,47.382944
200.0,200,47.564924
199.0,199,47.649846
183.0,183,47.718651
200.0,200,47.795597
200.0,200,47.886695
200.0,200,48.077595
200.0,200,48.176913
200.0,200,48.274589
200.0,200,48.356258
200.0,200,48.436245
193.0,193,48.510294
200.0,200,48.690885
200.0,200,48.790576
200.0,200,48.891761
200.0,200,48.9934
200.0,200,49.088263
200.0,200,49.256772
200.0,200,49.332226
200.0,200,49.413044
200.0,200,49.51436
200.0,200,49.611117
200.0,200,49.809576
200.0,200,49.900465
73.0,73,49.928175
200.0,200,50.004084
200.0,200,50.086288
200.0,200,50.162189
200.0,200,50.326734
200.0,200,50.404917
200.0,200,50.483125
200.0,200,50.568434
200.0,200,50.670325
200.0,200,50.858979
200.0,200,50.945638
200.0,200,51.035026
200.0,200,51.136796
200.0,200,51.235825
200.0,200,51.418793
200.0,200,51.50872
155.0,155,51.579049
200.0,200,51.660612
200.0,200,51.741232
200.0,200,51.923505
177.0,177,52.011477
167.0,167,52.095973
200.0,200,52.196788
200.0,200,52.293493
200.0,200,52.373553
200.0,200,52.540556
170.0,170,52.60633
199.0,199,52.684546
200.0,200,52.766497
200.0,200,52.849366
200.0,200,53.020417
200.0,200,53.112292
200.0,200,53.201862
200.0,200,53.28409
200.0,200,53.366792
200.0,200,53.537798
191.0,191,53.630989
200.0,200,53.730944
200.0,200,53.832722
200.0,200,53.924875
