approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00023246557,0.0,672.8,-109.56472660000001,0.0033602118492126465,757,1,5.6776195,-0.0018255909,4096,5.407222747802734,4096,155.1199
0.00017915637,0.0,457.3125,-109.40590175,-0.0031147003173828125,770,2,5.6798286,-0.0006657386,8192,10.725934743881226,8192,487.21307
0.00012654338,0.0,337.22857142857146,-108.42929837142859,-0.0002962350845336914,751,3,5.679515,5.1940267e-05,12288,16.17561650276184,12288,842.5646
0.000115723546,0.0,353.1363636363636,-109.05532804545454,-0.0008442401885986328,784,4,5.679681,-0.00023220421,16384,21.398151874542236,16384,372.89612
0.00039533596,0.0,374.37254901960785,-109.25418888235295,-0.0024285316467285156,817,5,5.678398,-0.0008445229,20480,26.411393642425537,20480,231.6725
0.0003745706,0.0,406.45,-109.39327230000002,0.011390924453735352,815,6,5.672065,0.0001835617,24576,31.436147451400757,24576,291.68045
0.0003039153,0.0,434.140625,-109.51467979687501,-0.0016994476318359375,804,7,5.666556,-0.00021593034,28672,36.52735710144043,28672,100.20336
0.000260864,0.0,474.1449275362319,-109.36014015942031,0.005377352237701416,780,8,5.6635623,-2.6759575e-05,32768,41.773284673690796,32768,91.85464
0.00055744033,0.0,494.0,-109.61200746575342,0.0070833563804626465,776,9,5.664382,-0.00012572267,36864,47.051597118377686,36864,98.46078
8.7315864e-05,0.0,531.8181818181819,-109.56746693506491,0.005253791809082031,784,10,5.6636314,-0.0001738242,40960,52.27466583251953,40960,43.99083
4.565936e-05,0.0,531.6428571428571,-109.51337265476188,0.00012010335922241211,773,11,5.665367,-0.00024811004,45056,57.56748723983765,45056,230.00069
2.3989473e-05,0.0,534.7333333333333,-109.6078985111111,0.012483835220336914,779,12,5.6671553,-6.0285354e-05,49152,62.82266330718994,49152,170.61398
5.0000253e-05,0.0,533.5154639175257,-109.34854428865978,0.0020546317100524902,776,13,5.6684976,-8.136338e-05,53248,68.09533619880676,53248,208.28072
2.227617e-05,0.0,535.89,-109.28857424000002,0.005324959754943848,809,14,5.6685724,-0.00025574563,57344,73.15427494049072,57344,204.78857
8.036428e-05,0.0,551.13,-108.97462788000001,0.010706067085266113,811,15,5.666729,-0.0006036875,61440,78.20283484458923,61440,87.740204
5.762776e-05,0.0,565.65,-108.95286512999999,0.009568750858306885,792,16,5.664818,-5.805235e-05,65536,83.3745186328888,65536,200.15428
1.7570694e-05,0.0,580.53,-109.20675094,0.0128554105758667,799,17,5.6648564,-9.208897e-05,69632,88.49584484100342,69632,266.80054
3.740326e-05,0.0,611.28,-109.27031657000002,0.015181422233581543,802,18,5.666055,-0.00038588076,73728,93.60319232940674,73728,123.77661
8.9796325e-05,0.0,656.81,-109.26762324,0.017230331897735596,800,19,5.6691947,-0.00070542784,77824,98.71861505508423,77824,48.512505
0.00012243904,0.0,657.71,-109.29334729000001,0.03511291742324829,799,20,5.6689115,-0.00073662534,81920,103.84387612342834,81920,46.379635
3.748404e-05,0.0,688.25,-109.04043329999999,0.04783809185028076,794,21,5.669242,-0.00014976216,86016,109.00025844573975,86016,205.44131
0.0006589444,0.0,703.67,-109.21483427,0.024247586727142334,801,22,5.66908,-0.0017397294,90112,114.10970759391785,90112,90.019485
0.0005060752,0.0,687.07,-108.84716328999998,0.05232268571853638,803,23,5.6682587,-0.00068799924,94208,119.21061849594116,94208,257.35834
