EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
93.45,-172.4094,44,44,4.126164436340332,4082,0.0,1.3862395,0.0047623515129089355,6.43629e-05,0.0017331729,0.0017331729
95.45,-160.83655,43,87,8.06859827041626,8112,0.0,1.3860874,0.0011484026908874512,8.145059e-05,0.0014680071,0.0014680071
113.125,-159.89224,36,123,12.748558521270752,12283,0.0,1.3858525,0.033265650272369385,7.3835734e-05,0.0016426471,0.0016426471
87.075,-162.65782,46,169,16.695497035980225,16331,0.0,1.3857341,-0.00451207160949707,7.218408e-05,0.0018003855,0.0018003855
94.325,-169.06453,43,212,20.65090012550354,20463,0.0,1.3853023,-0.0012247562408447266,8.2903556e-05,0.0017425289,0.0017425289
94.35,-183.12927,43,255,24.58022403717041,24540,0.0,1.3847662,-0.019675731658935547,7.535221e-05,0.0019549956,0.0019549956
86.85,-130.44531,46,301,28.517004013061523,28639,0.0,1.3849161,-0.008975386619567871,6.89306e-05,0.0013167113,0.0013167113
95.55,-150.86185,43,344,32.42641019821167,32745,0.0,1.3840599,-0.0015649795532226562,8.9670626e-05,0.002222263,0.002222263
89.65,-147.08656,44,388,36.350571393966675,36792,0.0,1.3831663,-0.000786900520324707,7.668104e-05,0.0016021917,0.0016021917
99.925,-164.06038,42,430,40.29976034164429,40958,0.0,1.382654,-0.007327437400817871,7.845251e-05,0.0014820594,0.0014820594
89.55,-139.6938,45,475,44.23599290847778,45029,0.0,1.3819308,-0.0002809762954711914,8.399323e-05,0.0018007988,0.0018007988
89.4,-133.9891,45,520,48.21351742744446,49136,0.0,1.3824785,-0.003773808479309082,6.0981394e-05,0.002403155,0.002403155
97.1,-129.6588,42,562,52.21372699737549,53242,0.0,1.3815261,6.0439109802246094e-05,7.6668555e-05,0.0017004847,0.0017004847
92.125,-123.5385,43,605,56.16793632507324,57263,0.0,1.3814371,-0.0008339881896972656,7.532787e-05,0.0018708563,0.0018708563
102.675,-139.85733,40,645,60.15153694152832,61370,0.0,1.3815125,-0.0038088560104370117,7.017402e-05,0.0024459325,0.0024459325
89.45,-120.332985,46,691,64.09544062614441,65486,0.0,1.3804003,-0.002048015594482422,7.394467e-05,0.002040113,0.002040113
93.225,-128.03653,44,735,68.0273826122284,69580,0.0,1.3802838,-0.00010824203491210938,7.600876e-05,0.001940554,0.001940554
96.575,-128.57474,43,778,72.00100111961365,73727,0.0,1.3795276,-9.369850158691406e-05,8.317098e-05,0.0019538123,0.0019538123
98.375,-132.9923,41,819,75.94767737388611,77752,0.0,1.3776972,-0.0016491413116455078,6.679834e-05,0.0021694815,0.0021694815
97.675,-120.7068,42,861,79.88539266586304,81862,0.0,1.3760765,-0.0006926059722900391,7.62612e-05,0.0018749203,0.0018749203
101.9,-123.428024,40,901,83.89658093452454,85938,0.0,1.3768761,-5.555152893066406e-05,7.353115e-05,0.0018210458,0.0018210458
86.075,-102.9858,47,948,87.81863856315613,90030,0.0,1.3779459,-0.00014901161193847656,5.317473e-05,0.0019637241,0.0019637241
96.125,-111.327736,43,991,91.75861597061157,94183,0.0,1.3752844,-0.000102996826171875,8.3266794e-05,0.0014820129,0.0014820129
94.0,-115.7603,44,1035,95.66738224029541,98254,0.0,1.3770545,-0.0009268522262573242,6.184145e-05,0.0017261229,0.0017261229
96.1,-117.04303,43,1078,99.60892510414124,102340,0.0,1.3753711,-9.775161743164062e-06,8.4738145e-05,0.0019486953,0.0019486953
97.4,-116.041275,43,1121,103.54726529121399,106481,0.0,1.3729885,-3.933906555175781e-06,8.42024e-05,0.0022490812,0.0022490812
104.2,-118.61118,39,1160,107.51622986793518,110582,0.0,1.3725967,-0.0002671480178833008,7.8987694e-05,0.0020132833,0.0020132833
93.525,-116.23822,43,1203,111.58718633651733,114540,0.0,1.3702509,-0.0007270574569702148,6.712154e-05,0.0015639153,0.0015639153
98.9,-111.05884,42,1245,115.55429029464722,118751,0.0,1.3698092,1.9729137420654297e-05,8.4527244e-05,0.0018194492,0.0018194492
95.55,-103.54823,43,1288,119.53787541389465,122872,0.0,1.3721306,6.61015510559082e-05,8.028948e-05,0.0017909411,0.0017909411
92.75,-95.68413,44,1332,123.46715950965881,126914,0.0,1.3727301,-6.318092346191406e-06,7.611057e-05,0.0016023277,0.0016023277
91.05,-104.02913,45,1377,127.47610139846802,131004,0.0,1.3681059,-1.0251998901367188e-05,7.00253e-05,0.0017702678,0.0017702678
97.225,-101.14372,43,1420,131.65452194213867,135167,0.0,1.3649858,-3.4570693969726562e-06,7.772144e-05,0.0021245086,0.0021245086
88.375,-95.910965,44,1464,135.85623407363892,139114,0.0,1.3661101,-2.193450927734375e-05,7.530334e-05,0.0018295462,0.0018295462
100.95,-107.066185,41,1505,139.9577283859253,143314,0.0,1.3635917,-7.700920104980469e-05,7.923579e-05,0.0016408258,0.0016408258
94.2,-96.802536,44,1549,144.02212953567505,147436,0.0,1.3611435,5.537271499633789e-05,7.513343e-05,0.0019132514,0.0019132514
93.75,-97.42069,43,1592,148.10013055801392,151458,0.0,1.3635621,-1.6808509826660156e-05,7.816932e-05,0.0018645604,0.0018645604
94.875,-87.82715,43,1635,152.18511629104614,155572,0.0,1.3645159,-3.600120544433594e-05,8.1144884e-05,0.001852514,0.001852514
94.95,-85.205154,43,1678,156.25557661056519,159652,0.0,1.3658729,-1.2278556823730469e-05,7.5741926e-05,0.0013226819,0.0013226819
99.75,-86.4182,42,1720,160.36342120170593,163825,0.0,1.3604451,-6.67572021484375e-06,7.102173e-05,0.0012825753,0.0012825753
101.65,-93.56437,40,1760,164.47651720046997,167891,0.0,1.3620629,-4.410743713378906e-06,7.463849e-05,0.0012586024,0.0012586024
93.65,-83.78835,44,1804,168.603351354599,172016,0.0,1.3603683,-3.5762786865234375e-06,8.581847e-05,0.002016593,0.002016593
90.55,-83.49769,44,1848,172.66445136070251,176030,0.0,1.3578191,-1.1920928955078125e-07,8.1968145e-05,0.0018270699,0.0018270699
97.425,-80.68254,43,1891,176.7702248096466,180196,0.0,1.353581,-5.125999450683594e-06,7.547348e-05,0.0015262095,0.0015262095
98.775,-91.578995,41,1932,180.8471794128418,184263,0.0,1.353508,-6.9141387939453125e-06,8.2648556e-05,0.00153894,0.00153894
102.05,-82.56179,40,1972,184.96523213386536,188345,0.0,1.3513837,-0.00010764598846435547,8.078113e-05,0.0020107115,0.0020107115
99.15,-91.812164,42,2014,189.07379126548767,192468,0.0,1.3494887,1.430511474609375e-06,7.8070196e-05,0.0020034849,0.0020034849
100.025,-84.48857,42,2056,193.16010332107544,196601,0.0,1.3497548,7.748603820800781e-07,7.595321e-05,0.0023303968,0.0023303968
98.3,-81.22305,42,2098,197.25790882110596,200677,0.0,1.3460364,-7.736682891845703e-05,7.0007554e-05,0.0013621823,0.0013621823
97.65,-89.13514,41,2139,201.37062096595764,204713,0.0,1.3400315,-0.00024950504302978516,7.3575706e-05,0.0015266348,0.0015266348
99.725,-76.1088,41,2180,205.52023434638977,208831,0.0,1.343318,-2.384185791015625e-06,8.124616e-05,0.0016840133,0.0016840133
96.875,-70.25104,42,2222,209.694678068161,212931,0.0,1.3466974,2.086162567138672e-06,8.1167724e-05,0.0018350998,0.0018350998
99.75,-78.98439,41,2263,213.81564593315125,217059,0.0,1.3416188,4.5299530029296875e-06,8.114022e-05,0.0015116397,0.0015116397
107.975,-75.080246,37,2300,217.97464227676392,221089,0.0,1.3427672,-7.152557373046875e-06,7.752623e-05,0.001988165,0.001988165
99.7,-76.11683,41,2341,222.1538121700287,225190,0.0,1.3399423,6.556510925292969e-07,7.835469e-05,0.0017278391,0.0017278391
102.8,-69.49852,40,2381,226.30291032791138,229302,0.0,1.3400494,1.4901161193847656e-06,7.506112e-05,0.0015197973,0.0015197973
110.625,-68.67722,37,2418,230.4509720802307,233456,0.0,1.3392153,7.587671279907227e-05,7.399099e-05,0.0017321248,0.0017321248
109.25,-69.9949,37,2455,234.55505442619324,237505,0.0,1.3375173,8.165836334228516e-06,8.14145e-05,0.0023581176,0.0023581176
103.05,-67.91146,39,2494,238.685076713562,241517,0.0,1.3332732,1.4543533325195312e-05,7.3180185e-05,0.0018942133,0.0018942133
110.9,-70.65681,38,2532,242.82650470733643,245737,0.0,1.3302333,4.273653030395508e-05,8.579038e-05,0.001859049,0.001859049
102.025,-72.30818,40,2572,246.9502649307251,249818,0.0,1.3221369,0.10832428932189941,8.2465034e-05,0.0017580397,0.0017580397
98.05,-64.64517,42,2614,251.06532096862793,253939,0.0,1.3229265,0.3168719410896301,7.4029325e-05,0.0014738911,0.0014738911
106.375,-66.34341,38,2652,255.22506165504456,257980,0.0,1.3202128,0.3633200526237488,6.875304e-05,0.001677749,0.001677749
103.675,-58.119274,40,2692,259.371782541275,262127,0.0,1.3231362,0.44273871183395386,8.3131396e-05,0.0017741418,0.0017741418
108.025,-63.363525,38,2730,263.5343270301819,266226,0.0,1.3186431,0.5006004869937897,9.119971e-05,0.002206402,0.002206402
106.125,-63.3619,38,2768,267.67963671684265,270229,0.0,1.3132434,0.5181115567684174,8.906245e-05,0.002075833,0.002075833
107.7,-62.27793,39,2807,271.83730244636536,274423,0.0,1.3127282,0.5815766751766205,8.935155e-05,0.0024484054,0.0024484054
108.075,-62.753326,37,2844,275.9856081008911,278439,0.0,1.3116205,0.5763055086135864,8.920404e-05,0.001916054,0.001916054
112.05,-58.172466,37,2881,280.1282625198364,282583,0.0,1.3138015,0.6364299952983856,8.3689854e-05,0.0016274438,0.0016274438
107.875,-57.161602,38,2919,284.298481464386,286697,0.0,1.3075017,0.618426114320755,8.388658e-05,0.0014502278,0.0014502278
112.875,-57.19457,36,2955,288.4556882381439,290776,0.0,1.3058765,0.6624475121498108,8.710244e-05,0.0017788669,0.0017788669
107.9,-45.28847,38,2993,292.61459469795227,294874,0.0,1.3008997,0.6554345190525055,8.437048e-05,0.0021837242,0.0021837242
113.175,-50.47713,37,3030,296.80376720428467,298979,0.0,1.2931657,0.624901682138443,9.0422865e-05,0.001928416,0.001928416
110.35,-53.27366,37,3067,300.9518404006958,303011,0.0,1.2887475,0.7213464975357056,8.157585e-05,0.0024484522,0.0024484522
107.875,-49.93558,38,3105,305.1005210876465,307174,0.0,1.2884853,0.7103703618049622,8.788473e-05,0.0020122095,0.0020122095
112.1,-46.48247,36,3141,309.3208782672882,311257,0.0,1.2846158,0.6930852234363556,7.7784396e-05,0.0015590573,0.0015590573
112.325,-44.3495,36,3177,313.5961060523987,315324,0.0,1.2818822,0.6986584663391113,8.614694e-05,0.0018900057,0.0018900057
112.2,-53.059456,36,3213,317.8042254447937,319364,0.0,1.2753199,0.7510476857423782,8.246385e-05,0.0020274604,0.0020274604
111.475,-52.26177,37,3250,321.99140453338623,323545,0.0,1.2753596,0.7002502679824829,8.910037e-05,0.0023982022,0.0023982022
114.775,-42.76631,35,3285,326.209196805954,327622,0.0,1.2613631,0.6695208251476288,8.786346e-05,0.0017794424,0.0017794424
115.625,-30.181889,36,3321,330.4261667728424,331746,0.0,1.2701919,0.7498826682567596,9.0295354e-05,0.0022556917,0.0022556917
109.5,-33.69735,37,3358,334.6327922344208,335805,0.0,1.259583,0.7129638493061066,8.8910514e-05,0.0016946752,0.0016946752
121.7,-40.239197,32,3390,338.8657417297363,339885,0.0,1.2705553,0.7471852004528046,8.349851e-05,0.0012739855,0.0012739855
116.475,-30.976858,36,3426,343.080365896225,344028,0.0,1.2529546,0.7207984924316406,8.92935e-05,0.0020053003,0.0020053003
122.475,-38.68943,34,3460,347.3415367603302,348138,0.0,1.2536783,0.78003990650177,8.688522e-05,0.0019720139,0.0019720139
121.275,-34.97045,34,3494,351.57977509498596,352246,0.0,1.2424982,0.7633817493915558,8.9190435e-05,0.0019714837,0.0019714837
117.8,-35.72705,34,3528,355.77513337135315,356253,0.0,1.2387676,0.7949504107236862,8.636607e-05,0.0015715152,0.0015715152
129.275,-32.594666,32,3560,360.0288405418396,360439,0.0,1.2539126,0.7793603390455246,8.750404e-05,0.0017811924,0.0017811924
125.525,-34.25561,33,3593,364.2645387649536,364454,0.0,1.2383897,0.8066111356019974,8.54424e-05,0.00139432,0.00139432
118.425,-28.400269,35,3628,368.51202368736267,368630,0.0,1.2328995,0.8428924679756165,9.080472e-05,0.0020542804,0.0020542804
121.725,-24.360128,34,3662,372.78602051734924,372736,0.0,1.2249408,0.8217500150203705,9.154303e-05,0.001841467,0.001841467
114.6,-27.419373,35,3697,377.0848481655121,376781,0.0,1.2052975,0.8216761648654938,8.758781e-05,0.0017966164,0.0017966164
123.1,-22.41856,33,3730,381.33365058898926,380921,0.0,1.2172987,0.8361077159643173,9.275494e-05,0.0019418774,0.0019418774
124.15,-26.606705,32,3762,385.5897443294525,384942,0.0,1.216671,0.790994182229042,9.266456e-05,0.0015820288,0.0015820288
145.575,-21.3763,26,3788,391.1438453197479,389072,0.0,1.2291987,0.5391311049461365,8.250684e-05,0.0015309842,0.0015309842
126.825,-18.346012,32,3820,395.4111433029175,393184,0.0,1.2036443,0.8151570856571198,9.130153e-05,0.0021164205,0.0021164205
122.025,-18.083082,34,3854,399.6516046524048,397280,0.0,1.1902157,0.8149748891592026,8.981583e-05,0.0018152806,0.0018152806
126.65,-17.87388,31,3885,404.0383322238922,401295,0.0,1.2026242,0.8376981765031815,8.7400564e-05,0.0017576684,0.0017576684
132.65,-20.144121,32,3917,408.3974344730377,405495,0.0,1.1905735,0.8481265753507614,8.9341906e-05,0.0017954416,0.0017954416
148.1,-17.425894,22,3939,414.2426133155823,409189,0.0,1.2075486,0.591940701007843,7.697579e-05,0.0014514364,0.0014514364
173.7,-11.883416,28,3967,419.45634961128235,413684,0.0,1.2038225,0.7782884687185287,8.6582855e-05,0.0016713962,0.0016713962
134.025,-21.10587,29,3996,423.77590346336365,417710,0.0,1.1891159,0.8194408565759659,7.424007e-05,0.0025564523,0.0025564523
160.85,-9.579473,24,4020,429.4091579914093,421878,0.0,1.1946721,0.7346981167793274,8.940403e-05,0.0016412202,0.0016412202
155.075,-11.27791,31,4051,433.69798588752747,425936,0.0,1.1761873,0.8685441613197327,9.013539e-05,0.0017856075,0.0017856075
132.65,-11.8407,31,4082,438.0067045688629,430040,0.0,1.169023,0.8167902529239655,8.187945e-05,0.0016563634,0.0016563634
155.3,-8.10867,24,4106,444.54933428764343,434036,0.0,1.181807,0.7234286367893219,8.67301e-05,0.0016645906,0.0016645906
154.75,-5.272486,24,4130,450.76132321357727,438131,0.0,1.1765716,0.8187546581029892,8.729784e-05,0.0015788116,0.0015788116
160.175,-6.385044,20,4150,456.77557253837585,441895,0.0,1.1966851,0.6348517537117004,8.158241e-05,0.0017040701,0.0017040701
205.825,-14.797884,16,4166,463.618239402771,445803,0.0,1.1748588,0.6593331396579742,8.883112e-05,0.0013921936,0.0013921936
227.075,-11.284877,18,4184,470.45427942276,450036,0.0,1.2013884,0.6692825555801392,8.8440414e-05,0.0016321145,0.0016321145
245.5,-5.655913,14,4198,478.3696029186249,453659,0.0,1.2029862,0.6223551630973816,7.910455e-05,0.0012345518,0.0012345518
249.925,-0.5510117,17,4215,485.7243859767914,458696,0.0,1.1675345,0.5996231436729431,8.405509e-05,0.001397541,0.001397541
192.05,-6.3948336,27,4242,490.0923192501068,462751,0.0,1.1517153,0.8214465230703354,9.083671e-05,0.0019526717,0.0019526717
167.95,-3.4892814,18,4260,496.79892325401306,466228,0.0,1.1901937,0.6529853940010071,8.598695e-05,0.0015456906,0.0015456906
251.075,0.81248283,9,4269,507.4181077480316,470900,0.0,1.259014,0.6099708378314972,8.246844e-05,0.0014493451,0.0014493451
316.25,3.2966218,11,4280,515.7733151912689,475054,0.0,1.1920308,0.5661405920982361,8.579405e-05,0.0014319632,0.0014319632
328.925,8.991734,19,4299,522.8854942321777,479222,0.0,1.1565332,0.7013624608516693,7.611346e-05,0.001506631,0.001506631
308.55,5.1167855,10,4309,531.0512526035309,483242,0.0,1.1982522,0.7238451242446899,7.872499e-05,0.002248313,0.002248313
266.1,0.27796632,17,4326,538.8319811820984,487313,0.0,1.1849906,0.6752723157405853,8.6295e-05,0.0016154672,0.0016154672
308.05,1.5947037,8,4334,548.4856722354889,490952,0.0,1.2390922,0.5635915100574493,8.283454e-05,0.0014175838,0.0014175838
402.175,8.06315,7,4341,559.6665406227112,495561,0.0,1.2531374,0.6906742751598358,7.404244e-05,0.0015410796,0.0015410796
406.3,9.578539,9,4350,569.2187600135803,499652,0.0,1.2297846,0.645594596862793,8.001759e-05,0.0014883298,0.0014883298
348.5,8.155996,20,4370,575.4666557312012,503533,0.0,1.138402,0.6837449371814728,7.8393416e-05,0.0014412979,0.0014412979
319.475,0.08968582,10,4380,583.2500791549683,507340,0.0,1.1730512,0.5612441897392273,8.074354e-05,0.0014812121,0.0014812121
298.375,-6.035465,12,4392,591.9424800872803,511900,0.0,1.180924,0.6405528485774994,8.119858e-05,0.0013757222,0.0013757222
332.4,-10.4255495,10,4402,600.4481484889984,515562,0.0,1.183667,0.4986952543258667,8.8832225e-05,0.0013337078,0.0013337078
338.975,-6.995784,13,4415,608.5660898685455,519320,0.0,1.1763521,0.728190541267395,8.322162e-05,0.0013624483,0.0013624483
338.25,-6.3219237,13,4428,616.0863361358643,523828,0.0,1.1357462,0.6792869567871094,7.592288e-05,0.0012541746,0.0012541746
374.2,-0.34004897,9,4437,624.5317091941833,527796,0.0,1.1898632,0.6805077493190765,7.7476965e-05,0.0011511989,0.0011511989
387.875,5.9130797,8,4445,633.9248042106628,532362,0.0,1.2438545,0.7066147327423096,8.252263e-05,0.0015281609,0.0015281609
432.75,4.2632866,9,4454,642.6642918586731,536380,0.0,1.2111486,0.5789191126823425,7.895974e-05,0.0013027161,0.0013027161
465.775,8.789889,7,4461,652.447452545166,539966,0.0,1.2495635,0.6619791090488434,7.70986e-05,0.0015923993,0.0015923993
497.275,10.314885,8,4469,662.1363468170166,544719,0.0,1.2026865,0.5354872643947601,7.870629e-05,0.0015010952,0.0015010952
498.325,14.647281,9,4478,671.0736298561096,548729,0.0,1.2104008,0.7200131416320801,8.0355676e-05,0.001766372,0.001766372
519.625,17.697132,5,4483,681.6722209453583,552035,0.0,1.2624314,0.6551838219165802,8.037877e-05,0.0014659505,0.0014659505
548.375,13.058889,9,4492,689.6675963401794,557015,0.0,1.2003245,0.5954078435897827,8.5034706e-05,0.0010545665,0.0010545665
531.1,10.809285,8,4500,698.6177799701691,561071,0.0,1.1595855,0.7189452946186066,8.395144e-05,0.001576813,0.001576813
549.375,16.182835,6,4506,707.5236086845398,564543,0.0,1.2181336,0.741786003112793,8.295598e-05,0.0011841306,0.0011841306
548.8,13.110431,9,4515,717.2038629055023,569273,0.0,1.1938592,0.7218804657459259,8.416664e-05,0.001555627,0.001555627
567.425,12.547102,5,4520,726.5822329521179,572583,0.0,1.248599,0.720626711845398,7.705609e-05,0.0016822995,0.0016822995
588.7,10.628682,4,4524,737.5811729431152,576583,0.0,1.2576755,0.734000951051712,8.5709136e-05,0.0012104016,0.0012104016
645.5,20.763561,5,4529,747.7427506446838,581583,0.0,1.2685658,0.8448057174682617,8.657546e-05,0.0016407673,0.0016407673
689.3,24.879614,4,4533,758.007303237915,584766,0.0,1.2302923,0.7585561275482178,8.611346e-05,0.0018202495,0.0018202495
731.5,29.962393,5,4538,767.5593345165253,588919,0.0,1.2522655,0.7912535518407822,8.347496e-05,0.0016108826,0.0016108826
751.775,33.49386,7,4545,776.5656461715698,593614,0.0,1.18788,0.555968850851059,8.378894e-05,0.0015680854,0.0015680854
777.625,35.149437,5,4550,786.0124208927155,597938,0.0,1.2415239,0.8486244827508926,8.53925e-05,0.0013769534,0.0013769534
799.575,29.924389,5,4555,794.9175357818604,601256,0.0,1.1893721,0.6968655288219452,7.820486e-05,0.0012239277,0.0012239277
812.7,25.834162,6,4561,803.6989197731018,606091,0.0,1.1849898,0.5362975597381592,7.58821e-05,0.0016610975,0.0016610975
791.65,25.526213,5,4566,814.1622304916382,610249,0.0,1.250962,0.6406657993793488,7.710556e-05,0.0018576861,0.0018576861
749.825,25.84245,6,4572,824.3828933238983,613759,0.0,1.2148511,0.6718029975891113,8.44164e-05,0.0015853829,0.0015853829
706.6,19.20707,7,4579,834.0080494880676,618183,0.0,1.2231191,0.7140622735023499,8.850458e-05,0.0015900597,0.0015900597
747.75,22.942753,4,4583,843.8232996463776,622183,0.0,1.2378473,0.7777929753065109,7.655357e-05,0.0014204923,0.0014204923
709.8,19.825562,7,4590,852.2285387516022,626330,0.0,1.2171524,0.7060643136501312,8.0513026e-05,0.0012740094,0.0012740094
690.825,26.644104,6,4596,861.4668998718262,629889,0.0,1.2118661,0.6331864595413208,7.3511546e-05,0.0011264733,0.0011264733
699.2,36.984173,5,4601,871.1329109668732,634059,0.0,1.2385701,0.8560086786746979,8.676137e-05,0.0013296172,0.0013296172
720.25,40.329273,4,4605,880.1468982696533,638059,0.0,1.2507068,0.8230496644973755,7.9230245e-05,0.0014850192,0.0014850192
760.725,43.476734,5,4610,888.6917877197266,643059,0.0,1.2451413,0.858762338757515,7.7859906e-05,0.0017765132,0.0017765132
782.175,41.923798,4,4614,897.7737109661102,646206,0.0,1.212861,0.6562027335166931,7.9517326e-05,0.0017118885,0.0017118885
784.8,41.129646,6,4620,906.1550180912018,650575,0.0,1.2447196,0.6954755187034607,6.051237e-05,0.0023967754,0.0023967754
797.15,48.193874,5,4625,914.3535161018372,654807,0.0,1.2466952,0.7390834987163544,8.380454e-05,0.0013358283,0.0013358283
799.925,44.76772,6,4631,923.2378056049347,659327,0.0,1.1879826,0.72175133228302,8.623887e-05,0.0012530342,0.0012530342
800.025,46.011375,6,4637,931.6802442073822,662890,0.0,1.1378369,0.6802677810192108,8.229583e-05,0.0016088081,0.0016088081
820.775,45.940193,4,4641,940.8338551521301,666890,0.0,1.2462404,0.8374298810958862,7.633229e-05,0.0012095431,0.0012095431
800.35,43.26003,5,4646,950.756534576416,671073,0.0,1.2590501,0.8543813675642014,7.7216486e-05,0.0018152015,0.0018152015
801.25,42.03107,5,4651,959.957923412323,675256,0.0,1.2462376,0.9136232808232307,7.9648686e-05,0.0014916663,0.0014916663
799.525,50.6274,5,4656,969.0543308258057,679375,0.0,1.2310988,0.8929936438798904,8.801911e-05,0.0015022036,0.0015022036
799.0,52.989697,5,4661,978.3528079986572,683535,0.0,1.2543259,0.8466091603040695,7.7011326e-05,0.0020331582,0.0020331582
818.2,55.738487,4,4665,987.747353553772,687535,0.0,1.2554078,0.826263040304184,8.195239e-05,0.0018533277,0.0018533277
811.85,51.831493,6,4671,996.3334140777588,691801,0.0,1.2176781,0.7098490595817566,8.617635e-05,0.0020613144,0.0020613144
832.6,54.764027,6,4677,1004.8974449634552,696194,0.0,1.260776,0.8149473071098328,7.693398e-05,0.0014501831,0.0014501831
832.6,57.33371,4,4681,1013.5567638874054,700194,0.0,1.2443963,0.8066074103116989,8.341508e-05,0.0015400602,0.0015400602
853.025,59.273724,4,4685,1022.3778958320618,704194,0.0,1.2167375,0.8486086279153824,6.9237656e-05,0.0014012114,0.0014012114
853.025,63.063915,4,4689,1031.9167957305908,708194,0.0,1.2177079,0.8159543424844742,8.391094e-05,0.0014416154,0.0014416154
863.375,60.188313,5,4694,1040.0725038051605,711910,0.0,1.1974392,0.7826835513114929,8.557579e-05,0.001801824,0.001801824
863.8,60.70162,5,4699,1049.1494011878967,716087,0.0,1.1915865,0.8257771134376526,7.816797e-05,0.0014610942,0.0014610942
822.075,57.863777,6,4705,1057.7096650600433,720418,0.0,1.2155247,0.7972547709941864,8.356417e-05,0.0031125003,0.0031125003
851.175,67.08603,4,4709,1067.0425207614899,724418,0.0,1.2333479,0.7867941856384277,8.547645e-05,0.002209129,0.002209129
885.225,69.1273,4,4713,1076.0302057266235,728418,0.0,1.1840281,0.8700967133045197,7.483596e-05,0.0018849323,0.0018849323
905.6,70.19457,4,4717,1085.6076755523682,732418,0.0,1.2733649,0.9358132109045982,8.7304565e-05,0.001573588,0.001573588
864.65,70.19649,6,4723,1094.5386471748352,736780,0.0,1.2114336,0.8295369744300842,7.907612e-05,0.0019525863,0.0019525863
864.65,72.55168,4,4727,1103.788918018341,740780,0.0,1.2086567,0.8376012146472931,8.3853665e-05,0.0018500634,0.0018500634
876.45,76.70546,5,4732,1113.265023946762,744968,0.0,1.2601897,0.7926556617021561,7.740417e-05,0.0018742655,0.0018742655
876.45,74.90331,4,4736,1122.1164169311523,748968,0.0,1.2797481,0.9596100896596909,8.727565e-05,0.0015211229,0.0015211229
897.025,74.40282,4,4740,1131.4434237480164,752968,0.0,1.2005997,0.8947977870702744,8.0228725e-05,0.0020239274,0.0020239274
938.75,81.57683,4,4744,1140.373884677887,756968,0.0,1.2685163,0.9300613477826118,7.4494055e-05,0.0021265852,0.0021265852
938.75,81.3572,4,4748,1149.2590148448944,760968,0.0,1.1467254,0.9460420832037926,8.054272e-05,0.0012816724,0.0012816724
917.85,84.032745,5,4753,1157.4373676776886,765132,0.0,1.1776135,0.7126652896404266,7.3419375e-05,0.001628791,0.001628791
882.475,79.48192,6,4759,1165.9906344413757,769717,0.0,1.2000829,0.8086240738630295,7.642394e-05,0.0019174439,0.0019174439
923.425,79.31732,4,4763,1174.3554129600525,773717,0.0,1.2459657,0.8347340524196625,7.819471e-05,0.0017265811,0.0017265811
923.425,79.067604,4,4767,1183.4687461853027,777717,0.0,1.225043,0.9226958379149437,8.331725e-05,0.0015141007,0.0015141007
923.15,77.257835,5,4772,1191.2548460960388,781894,0.0,1.1261511,0.701697826385498,8.210304e-05,0.0016023277,0.0016023277
