# {"t_start": 1539260696.5374706, "env_id": "CartPole-v0"} 
r,l,t
35.0,35,3.568544
19.0,19,3.577566
127.0,127,3.642471
59.0,59,3.673105
18.0,18,3.682846
45.0,45,3.705924
83.0,83,3.748477
60.0,60,3.779256
23.0,23,3.790913
17.0,17,3.799715
27.0,27,3.813469
20.0,20,3.823603
25.0,25,3.836306
36.0,36,3.856591
13.0,13,3.86329
47.0,47,3.886662
67.0,67,3.914255
22.0,22,3.923036
10.0,10,3.927087
59.0,59,3.950631
90.0,90,3.997513
32.0,32,4.012902
57.0,57,4.035733
67.0,67,4.15041
17.0,17,4.157171
40.0,40,4.172374
27.0,27,4.18247
46.0,46,4.200173
76.0,76,4.229218
33.0,33,4.242113
24.0,24,4.251601
30.0,30,4.26323
24.0,24,4.272491
42.0,42,4.288904
16.0,16,4.295562
35.0,35,4.308596
34.0,34,4.321397
23.0,23,4.33017
19.0,19,4.337946
43.0,43,4.358957
32.0,32,4.375435
115.0,115,4.433011
55.0,55,4.461444
53.0,53,4.488871
14.0,14,4.495879
23.0,23,4.507169
53.0,53,4.532907
28.0,28,4.546857
13.0,13,4.553279
28.0,28,4.567601
66.0,66,4.69933
44.0,44,4.717677
152.0,152,4.77514
49.0,49,4.793859
35.0,35,4.807731
85.0,85,4.841192
81.0,81,4.877473
19.0,19,4.885081
42.0,42,4.900729
117.0,117,4.952965
113.0,113,5.010548
85.0,85,5.045052
16.0,16,5.051301
44.0,44,5.068543
18.0,18,5.075793
170.0,170,5.23746
22.0,22,5.247885
39.0,39,5.265919
28.0,28,5.279068
18.0,18,5.288175
51.0,51,5.313673
111.0,111,5.369948
29.0,29,5.384485
18.0,18,5.393446
25.0,25,5.40594
57.0,57,5.434883
141.0,141,5.50201
61.0,61,5.525563
28.0,28,5.535933
22.0,22,5.545054
19.0,19,5.553021
158.0,158,5.617588
53.0,53,5.639044
98.0,98,5.76367
54.0,54,5.785991
118.0,118,5.834902
61.0,61,5.859609
49.0,49,5.879795
116.0,116,5.927739
38.0,38,5.943366
25.0,25,5.953497
45.0,45,5.972286
114.0,114,6.026008
61.0,61,6.056997
86.0,86,6.10094
77.0,77,6.139398
59.0,59,6.169529
24.0,24,6.181417
22.0,22,6.192382
164.0,164,6.357152
37.0,37,6.371804
17.0,17,6.378498
72.0,72,6.405112
10.0,10,6.409084
112.0,112,6.453548
64.0,64,6.478992
118.0,118,6.524586
124.0,124,6.572067
65.0,65,6.596789
112.0,112,6.648631
126.0,126,6.696096
42.0,42,6.712086
98.0,98,6.840282
171.0,171,6.917752
200.0,200,7.007831
72.0,72,7.039681
55.0,55,7.065175
104.0,104,7.110344
200.0,200,7.18476
39.0,39,7.199739
91.0,91,7.233757
126.0,126,7.368406
200.0,200,7.457837
17.0,17,7.466926
63.0,63,7.491565
136.0,136,7.545387
154.0,154,7.606261
38.0,38,7.621342
69.0,69,7.648586
57.0,57,7.671133
199.0,199,7.848911
200.0,200,7.939921
194.0,194,8.012815
163.0,163,8.076612
101.0,101,8.114958
48.0,48,8.133333
122.0,122,8.178984
200.0,200,8.359059
200.0,200,8.457539
114.0,114,8.517323
78.0,78,8.5572
200.0,200,8.660286
151.0,151,8.729259
200.0,200,8.804503
200.0,200,8.986598
200.0,200,9.084922
190.0,190,9.171464
173.0,173,9.240212
200.0,200,9.31997
105.0,105,9.368321
200.0,200,9.547067
178.0,178,9.63207
200.0,200,9.716092
200.0,200,9.800099
155.0,155,9.872379
152.0,152,10.038598
161.0,161,10.102466
132.0,132,10.166117
122.0,122,10.231072
200.0,200,10.33393
200.0,200,10.428293
200.0,200,10.594285
41.0,41,10.611402
200.0,200,10.690638
159.0,159,10.767632
200.0,200,10.846087
200.0,200,10.933021
200.0,200,11.130589
200.0,200,11.228775
76.0,76,11.261731
87.0,87,11.298116
80.0,80,11.337062
89.0,89,11.373475
200.0,200,11.468706
200.0,200,11.553672
200.0,200,11.722922
200.0,200,11.824882
200.0,200,11.926707
176.0,176,12.011361
200.0,200,12.089749
200.0,200,12.25461
200.0,200,12.333967
200.0,200,12.413614
200.0,200,12.494435
200.0,200,12.582215
200.0,200,12.775222
200.0,200,12.865122
172.0,172,12.932737
168.0,168,13.000098
200.0,200,13.075792
88.0,88,13.109705
200.0,200,13.280017
182.0,182,13.355853
200.0,200,13.440816
156.0,156,13.522974
200.0,200,13.612891
200.0,200,13.69447
186.0,186,13.856596
200.0,200,13.944326
200.0,200,14.034028
200.0,200,14.113417
139.0,139,14.180446
200.0,200,14.345244
200.0,200,14.430757
129.0,129,14.485911
200.0,200,14.561677
125.0,125,14.611905
200.0,200,14.691239
200.0,200,14.888393
200.0,200,14.986457
179.0,179,15.079979
148.0,148,15.153531
161.0,161,15.231927
156.0,156,15.302962
200.0,200,15.493448
200.0,200,15.582333
200.0,200,15.665776
200.0,200,15.747775
200.0,200,15.841313
200.0,200,16.016757
200.0,200,16.10096
122.0,122,16.146802
45.0,45,16.163544
200.0,200,16.253573
200.0,200,16.332952
200.0,200,16.514914
200.0,200,16.611547
200.0,200,16.713921
200.0,200,16.814888
187.0,187,16.887753
200.0,200,16.97221
200.0,200,17.134232
200.0,200,17.214143
140.0,140,17.269943
200.0,200,17.363557
200.0,200,17.465225
200.0,200,17.678959
200.0,200,17.793792
200.0,200,17.892505
200.0,200,17.978394
200.0,200,18.055669
200.0,200,18.232603
200.0,200,18.321599
185.0,185,18.406631
200.0,200,18.493174
134.0,134,18.545122
200.0,200,18.642744
200.0,200,18.825824
109.0,109,18.874281
200.0,200,18.95627
200.0,200,19.034931
200.0,200,19.11344
118.0,118,19.161215
118.0,118,19.302865
200.0,200,19.379334
200.0,200,19.464637
200.0,200,19.546481
200.0,200,19.631101
24.0,24,19.640737
189.0,189,19.805612
101.0,101,19.857128
200.0,200,19.938912
200.0,200,20.021126
200.0,200,20.098548
72.0,72,20.126416
200.0,200,20.311996
200.0,200,20.397745
200.0,200,20.494816
170.0,170,20.568702
200.0,200,20.657197
188.0,188,20.734503
200.0,200,20.90701
200.0,200,20.988124
200.0,200,21.069486
200.0,200,21.144648
200.0,200,21.231639
135.0,135,21.396097
200.0,200,21.497486
200.0,200,21.589411
189.0,189,21.677054
200.0,200,21.753235
200.0,200,21.921764
200.0,200,22.006124
172.0,172,22.080456
183.0,183,22.151691
200.0,200,22.24664
200.0,200,22.344098
200.0,200,22.539228
160.0,160,22.600526
200.0,200,22.681373
182.0,182,22.757792
200.0,200,22.843407
200.0,200,23.031539
150.0,150,23.099677
200.0,200,23.183597
200.0,200,23.272034
200.0,200,23.359411
182.0,182,23.527714
200.0,200,23.608493
200.0,200,23.684525
193.0,193,23.767888
189.0,189,23.863842
200.0,200,23.96173
200.0,200,24.132046
200.0,200,24.236216
200.0,200,24.329579
159.0,159,24.396069
147.0,147,24.457875
176.0,176,24.630482
200.0,200,24.733715
200.0,200,24.834217
200.0,200,24.916404
159.0,159,24.993099
200.0,200,25.079211
200.0,200,25.253293
185.0,185,25.338468
200.0,200,25.427399
200.0,200,25.532002
200.0,200,25.634416
200.0,200,25.807224
200.0,200,25.897358
200.0,200,25.984262
200.0,200,26.06662
200.0,200,26.14535
200.0,200,26.335377
200.0,200,26.427877
200.0,200,26.509751
200.0,200,26.588778
200.0,200,26.674833
200.0,200,26.844509
200.0,200,26.92731
200.0,200,27.025885
200.0,200,27.129391
200.0,200,27.232814
200.0,200,27.406194
200.0,200,27.502737
200.0,200,27.591273
200.0,200,27.682781
171.0,171,27.752209
175.0,175,27.830853
200.0,200,28.019901
200.0,200,28.100041
189.0,189,28.173089
200.0,200,28.25898
200.0,200,28.340571
200.0,200,28.5149
199.0,199,28.604931
184.0,184,28.700443
11.0,11,28.705885
170.0,170,28.780973
200.0,200,28.874654
200.0,200,29.050583
186.0,186,29.124393
168.0,168,29.190889
200.0,200,29.273768
200.0,200,29.363297
200.0,200,29.552332
200.0,200,29.633749
200.0,200,29.711967
150.0,150,29.768783
200.0,200,29.848192
200.0,200,29.930831
200.0,200,30.106067
200.0,200,30.19381
169.0,169,30.282032
200.0,200,30.382358
200.0,200,30.477804
200.0,200,30.656297
194.0,194,30.737485
200.0,200,30.826704
200.0,200,30.910195
200.0,200,31.001487
200.0,200,31.167639
200.0,200,31.251666
200.0,200,31.329921
200.0,200,31.408995
185.0,185,31.483572
200.0,200,31.650805
173.0,173,31.720107
200.0,200,31.796682
200.0,200,31.881493
98.0,98,31.926549
200.0,200,32.006036
132.0,132,32.058436
200.0,200,32.227953
156.0,156,32.288174
200.0,200,32.364595
200.0,200,32.454005
200.0,200,32.539409
161.0,161,32.699642
200.0,200,32.794559
165.0,165,32.874523
195.0,195,32.950607
200.0,200,33.033441
200.0,200,33.213973
200.0,200,33.315004
200.0,200,33.403585
154.0,154,33.468295
200.0,200,33.57039
200.0,200,33.669142
200.0,200,33.841223
200.0,200,33.918661
200.0,200,33.999677
200.0,200,34.090651
167.0,167,34.164943
200.0,200,34.352255
200.0,200,34.444093
200.0,200,34.533051
171.0,171,34.608696
200.0,200,34.68909
200.0,200,34.863002
200.0,200,34.965657
143.0,143,35.025239
200.0,200,35.124855
200.0,200,35.226809
200.0,200,35.314943
200.0,200,35.494632
200.0,200,35.570326
200.0,200,35.662102
200.0,200,35.751231
200.0,200,35.828529
200.0,200,36.023124
200.0,200,36.113948
200.0,200,36.198172
200.0,200,36.281164
200.0,200,36.365145
200.0,200,36.553156
200.0,200,36.637964
200.0,200,36.731409
200.0,200,36.834549
200.0,200,36.91837
200.0,200,37.08676
200.0,200,37.165546
200.0,200,37.264027
200.0,200,37.35323
200.0,200,37.428262
200.0,200,37.623063
200.0,200,37.712001
200.0,200,37.789584
200.0,200,37.873051
200.0,200,37.948214
200.0,200,38.13617
200.0,200,38.214914
200.0,200,38.29359
200.0,200,38.372246
200.0,200,38.451175
200.0,200,38.618341
200.0,200,38.696795
200.0,200,38.773041
200.0,200,38.863388
200.0,200,38.949446
200.0,200,39.026123
200.0,200,39.207098
200.0,200,39.302069
200.0,200,39.378225
200.0,200,39.456608
200.0,200,39.533253
200.0,200,39.690452
200.0,200,39.769215
200.0,200,39.847688
200.0,200,39.926246
200.0,200,40.00474
200.0,200,40.162941
200.0,200,40.242633
200.0,200,40.322231
200.0,200,40.403385
200.0,200,40.482148
200.0,200,40.645926
200.0,200,40.732096
200.0,200,40.828105
200.0,200,40.914898
200.0,200,40.992171
200.0,200,41.16596
200.0,200,41.264656
200.0,200,41.356575
200.0,200,41.431165
200.0,200,41.524436
200.0,200,41.70081
200.0,200,41.777384
200.0,200,41.860205
200.0,200,41.949126
200.0,200,42.040223
200.0,200,42.21988
200.0,200,42.296316
200.0,200,42.372887
200.0,200,42.447931
200.0,200,42.533361
200.0,200,42.707796
200.0,200,42.784241
200.0,200,42.859948
200.0,200,42.937929
200.0,200,43.013979
200.0,200,43.09897
200.0,200,43.286473
200.0,200,43.388895
200.0,200,43.473493
200.0,200,43.550951
200.0,200,43.633033
200.0,200,43.805698
200.0,200,43.89162
200.0,200,43.981978
200.0,200,44.076716
200.0,200,44.178978
200.0,200,44.359445
200.0,200,44.438254
200.0,200,44.514278
200.0,200,44.592775
200.0,200,44.668867
200.0,200,44.865505
200.0,200,44.965575
194.0,194,45.055131
48.0,48,45.07315
200.0,200,45.147506
200.0,200,45.224611
200.0,200,45.395267
200.0,200,45.472499
200.0,200,45.565353
200.0,200,45.654949
200.0,200,45.742052
200.0,200,45.906129
200.0,200,45.983781
200.0,200,46.05984
200.0,200,46.137986
200.0,200,46.213254
200.0,200,46.404373
77.0,77,46.443836
200.0,200,46.54517
200.0,200,46.64291
200.0,200,46.724926
200.0,200,46.80313
200.0,200,46.971384
200.0,200,47.050727
200.0,200,47.129814
96.0,96,47.167811
200.0,200,47.246702
200.0,200,47.425843
200.0,200,47.512715
200.0,200,47.605646
200.0,200,47.692911
200.0,200,47.791587
200.0,200,47.876482
200.0,200,48.079932
200.0,200,48.182761
200.0,200,48.27103
200.0,200,48.346094
200.0,200,48.423989
200.0,200,48.594328
200.0,200,48.672307
200.0,200,48.753541
200.0,200,48.848086
200.0,200,48.938688
200.0,200,49.118126
200.0,200,49.195011
200.0,200,49.272122
200.0,200,49.351212
200.0,200,49.437037
200.0,200,49.609927
200.0,200,49.71296
200.0,200,49.81604
200.0,200,49.899168
200.0,200,49.973928
200.0,200,50.143703
200.0,200,50.219632
200.0,200,50.296349
200.0,200,50.394032
171.0,171,50.480963
200.0,200,50.674311
200.0,200,50.751576
200.0,200,50.829553
200.0,200,50.905545
200.0,200,50.987691
200.0,200,51.164049
200.0,200,51.255241
200.0,200,51.3474
200.0,200,51.438585
200.0,200,51.513471
200.0,200,51.590423
200.0,200,51.754272
200.0,200,51.828578
200.0,200,51.906025
200.0,200,51.997617
200.0,200,52.094176
200.0,200,52.291685
200.0,200,52.366619
200.0,200,52.444267
200.0,200,52.53042
200.0,200,52.611033
200.0,200,52.78021
160.0,160,52.843859
200.0,200,52.923295
200.0,200,53.003886
200.0,200,53.086933
