approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
1.0869327e-05,0.0,88.04347826086956,-164.43245258695652,-0.0006138086318969727,1040,1,1.386278,-0.00016197839,4096,3.9382107257843018,4096,5346.7974
4.885596e-05,0.0,90.33333333333333,-172.2636393,-0.00042569637298583984,1058,2,1.3860371,-0.0003148615,8192,7.808436155319214,8192,5990.4272
3.5671892e-05,0.0,90.16,-180.84171954,-0.002678990364074707,1056,3,1.3857427,-0.00022894656,12288,11.684205770492554,12288,7761.193
1.9803045e-05,0.0,90.03,-189.84891649999997,-0.0010936260223388672,1045,4,1.3854913,-0.00037811295,16384,15.603227376937866,16384,6636.9937
8.8782326e-05,0.0,92.89,-180.02111536,-0.00034868717193603516,1049,5,1.3849053,-0.00034095458,20480,19.506025314331055,20480,5351.8296
4.660876e-05,0.0,94.71,-177.80459235,-0.0030440092086791992,1056,6,1.3838656,-0.00025685964,24576,23.384207010269165,24576,5271.8564
1.0701171e-05,0.0,94.51,-164.10480724,-0.004482746124267578,1062,7,1.3835149,-0.0002258048,28672,27.240198850631714,28672,4169.5894
2.8094662e-05,0.0,91.87,-158.14778615000003,-0.003553628921508789,1047,8,1.3823804,-0.0002683699,32768,31.151731729507446,32768,5509.6655
3.2541553e-05,0.0,90.98,-155.12607196999997,-0.004905343055725098,1060,9,1.3824629,-0.00025366974,36864,35.01487135887146,36864,3672.2078
0.00019059562,0.0,92.24,-141.63514028,-0.004806876182556152,1060,10,1.3825735,-0.00042767645,40960,38.87784266471863,40960,3445.5227
3.461284e-05,0.0,91.38,-140.05338878999999,-0.0018280744552612305,1055,11,1.3820531,-0.0006462314,45056,42.75852012634277,45056,3582.79
3.5205594e-05,0.0,88.42,-132.22315477,-0.008371829986572266,1058,12,1.3813643,-0.00013899268,49152,46.62935733795166,49152,3103.0688
4.5495577e-05,0.0,90.33,-137.17653909,-0.009679555892944336,1055,13,1.379262,-0.0005235325,53248,50.51132011413574,53248,3285.2747
0.00029523886,0.0,93.37,-139.54422947999998,-0.010997891426086426,1058,14,1.3760406,-0.0003015351,57344,54.38164758682251,57344,3027.492
9.205836e-05,0.0,91.05,-134.17315588,0.000691533088684082,1064,15,1.3776131,-0.00087702647,61440,58.23028540611267,61440,2980.6316
7.7206445e-05,0.0,86.94,-127.60304092,-0.009922623634338379,1055,16,1.3756872,-0.000302263,65536,62.11178922653198,65536,3390.1965
2.4974295e-05,0.0,88.86,-125.51701596000001,-0.0056830644607543945,1056,17,1.3742735,-0.00025688476,69632,65.98890256881714,69632,2723.1006
4.8570444e-05,0.0,92.72,-128.38414339000002,-0.011680364608764648,1052,18,1.3742671,-0.0004183232,73728,69.88154554367065,73728,3219.7097
3.43375e-06,0.0,90.78,-125.77336133000003,-0.0069081783294677734,1054,19,1.3743898,-2.8433686e-05,77824,73.76646542549133,77824,2742.2996
2.4210854e-05,0.0,91.14,-128.00800972000002,-0.007221221923828125,1056,20,1.3736538,-0.00036579947,81920,77.6455409526825,81920,3626.2915
0.00033442283,0.0,93.9,-133.78359977,-0.006739377975463867,1057,21,1.3737078,-0.0015572368,86016,81.52073049545288,86016,2884.903
0.0016186162,0.0010986328,92.33,-136.14387456999998,-0.008893489837646484,1061,22,1.3701572,0.00028414954,90112,85.38165783882141,90112,2456.841
2.7821605e-05,0.0,93.77,-135.68429848,-0.005287885665893555,1048,23,1.364259,0.00022188539,94208,89.28738689422607,94208,3952.2517
6.7028515e-05,0.0,95.04,-141.97829327,-0.004185080528259277,1050,24,1.3645339,-0.00062868843,98304,93.18648076057434,98304,3835.7917
0.00031286565,0.0,94.4,-150.03560034999998,-0.012128472328186035,1059,25,1.3644755,-0.0012273209,102400,97.05310940742493,102400,3238.2942
0.002902212,0.01739502,93.67,-138.26515623,-0.0103684663772583,1047,26,1.363474,-0.0029836239,106496,100.9629259109497,106496,3480.2383
9.525832e-05,0.0,95.27,-121.50353974,-0.013936400413513184,1048,27,1.3682071,0.0002016537,110592,104.87036442756653,110592,1647.6007
5.3507712e-05,0.0,95.75,-113.23482523000001,-0.010445117950439453,1056,28,1.367618,-0.0007523541,114688,108.7491946220398,114688,1942.1781
0.0004651701,0.0,96.39,-111.64522681,-0.0146942138671875,1035,29,1.3663064,-0.0008892137,118784,112.70616388320923,118784,2390.972
4.6471494e-05,0.0,98.22,-116.13357039,-0.01614534854888916,1042,30,1.3622799,-0.00022558103,122880,116.63544178009033,122880,2266.568
1.1181655e-05,0.0,101.01,-112.91937235000002,-0.0053702592849731445,1040,31,1.3638058,-0.00023970641,126976,120.57405519485474,126976,1992.6415
2.521387e-05,0.0,98.8,-101.44491188,-0.0236055850982666,1046,32,1.3653795,-0.00019924178,131072,124.48784637451172,131072,1154.7274
2.3832801e-05,0.0,98.67,-99.16924413000001,-0.013977646827697754,1043,33,1.3655962,-0.0003181182,135168,128.4130470752716,135168,1417.2708
1.86601e-05,0.0,97.45,-100.53650111999997,-0.015915632247924805,1027,34,1.3595893,-0.00014893258,139264,132.4007556438446,139264,1752.7761
5.3685626e-06,0.0,100.14,-106.65653928,-0.010551810264587402,1043,35,1.3604257,-8.408008e-05,143360,136.32642102241516,143360,1587.6327
