# {"t_start": 1539261170.4138892, "env_id": "CartPole-v0"} 
r,l,t
14.0,14,2.383292
16.0,16,2.389699
90.0,90,2.426259
13.0,13,2.431514
39.0,39,2.447092
24.0,24,2.456712
29.0,29,2.468299
17.0,17,2.555025
23.0,23,2.569642
12.0,12,2.576583
31.0,31,2.591203
53.0,53,2.611491
11.0,11,2.615681
46.0,46,2.633083
17.0,17,2.640368
33.0,33,2.654173
61.0,61,2.677094
38.0,38,2.691471
23.0,23,2.700272
12.0,12,2.70485
11.0,11,2.709045
15.0,15,2.715055
38.0,38,2.730073
15.0,15,2.735716
16.0,16,2.741897
22.0,22,2.750158
57.0,57,2.771566
11.0,11,2.77608
16.0,16,2.78245
23.0,23,2.791268
29.0,29,2.802154
45.0,45,2.818925
12.0,12,2.823725
15.0,15,2.82952
14.0,14,2.834997
56.0,56,2.856159
17.0,17,2.863081
27.0,27,2.875039
26.0,26,2.886895
74.0,74,2.920337
60.0,60,2.947394
35.0,35,2.963151
84.0,84,3.097196
17.0,17,3.105797
25.0,25,3.118695
64.0,64,3.150411
27.0,27,3.164634
17.0,17,3.173333
16.0,16,3.181634
40.0,40,3.202222
32.0,32,3.217969
14.0,14,3.223616
16.0,16,3.229805
24.0,24,3.239254
19.0,19,3.246922
25.0,25,3.256502
9.0,9,3.260127
32.0,32,3.272748
38.0,38,3.287499
41.0,41,3.303071
76.0,76,3.331619
21.0,21,3.339517
10.0,10,3.343379
20.0,20,3.350924
29.0,29,3.362164
56.0,56,3.384621
11.0,11,3.389223
39.0,39,3.403791
36.0,36,3.417389
49.0,49,3.435918
15.0,15,3.441681
24.0,24,3.450685
30.0,30,3.461887
35.0,35,3.475034
55.0,55,3.587361
31.0,31,3.602927
35.0,35,3.616911
17.0,17,3.623719
23.0,23,3.632915
19.0,19,3.640939
54.0,54,3.661364
80.0,80,3.695363
47.0,47,3.715724
65.0,65,3.748349
33.0,33,3.765216
21.0,21,3.776044
15.0,15,3.783484
39.0,39,3.803122
15.0,15,3.810713
61.0,61,3.842018
23.0,23,3.851967
64.0,64,3.879462
110.0,110,3.927514
19.0,19,3.935864
37.0,37,3.951778
40.0,40,3.970148
40.0,40,3.987803
17.0,17,3.995646
32.0,32,4.009988
28.0,28,4.023091
34.0,34,4.036306
26.0,26,4.132578
200.0,200,4.214066
30.0,30,4.225466
22.0,22,4.233975
13.0,13,4.239108
12.0,12,4.243702
56.0,56,4.264857
24.0,24,4.274063
18.0,18,4.280962
11.0,11,4.285122
13.0,13,4.290001
18.0,18,4.296931
24.0,24,4.306005
118.0,118,4.35384
38.0,38,4.368382
76.0,76,4.397646
30.0,30,4.409788
24.0,24,4.419199
33.0,33,4.431981
18.0,18,4.439394
57.0,57,4.461391
13.0,13,4.466848
22.0,22,4.47606
24.0,24,4.485696
84.0,84,4.518435
23.0,23,4.527895
17.0,17,4.534976
21.0,21,4.643853
44.0,44,4.666107
53.0,53,4.693446
91.0,91,4.730351
194.0,194,4.80743
102.0,102,4.849979
51.0,51,4.871909
118.0,118,4.921313
23.0,23,4.930631
18.0,18,4.937845
76.0,76,4.967937
52.0,52,4.988687
17.0,17,4.995761
12.0,12,5.00051
57.0,57,5.023249
130.0,130,5.168279
109.0,109,5.20929
33.0,33,5.222299
82.0,82,5.252591
10.0,10,5.256353
66.0,66,5.282017
115.0,115,5.334901
110.0,110,5.385602
62.0,62,5.413264
26.0,26,5.42568
17.0,17,5.433694
109.0,109,5.483439
52.0,52,5.507082
55.0,55,5.531251
102.0,102,5.578216
11.0,11,5.583085
30.0,30,5.595474
92.0,92,5.717959
115.0,115,5.763484
45.0,45,5.781442
39.0,39,5.796465
22.0,22,5.804843
82.0,82,5.835909
104.0,104,5.875349
80.0,80,5.905514
172.0,172,5.971606
55.0,55,5.992605
124.0,124,6.038731
100.0,100,6.169073
93.0,93,6.216087
151.0,151,6.287526
55.0,55,6.315668
24.0,24,6.326857
72.0,72,6.35812
162.0,162,6.432297
52.0,52,6.462009
140.0,140,6.519167
162.0,162,6.580661
49.0,49,6.599487
45.0,45,6.616944
200.0,200,6.785026
88.0,88,6.820591
124.0,124,6.871702
22.0,22,6.881471
19.0,19,6.890398
125.0,125,6.942876
130.0,130,7.001442
145.0,145,7.059633
33.0,33,7.072861
119.0,119,7.120407
30.0,30,7.132602
200.0,200,7.309997
69.0,69,7.342475
180.0,180,7.422248
134.0,134,7.49212
128.0,128,7.541285
200.0,200,7.6189
109.0,109,7.659949
137.0,137,7.816874
122.0,122,7.867492
193.0,193,7.952348
106.0,106,7.994756
200.0,200,8.08364
149.0,149,8.148196
165.0,165,8.297616
122.0,122,8.346171
47.0,47,8.366046
85.0,85,8.399943
200.0,200,8.474708
103.0,103,8.515713
200.0,200,8.604698
200.0,200,8.704413
82.0,82,8.846764
200.0,200,8.934263
170.0,170,9.006236
200.0,200,9.08861
147.0,147,9.149823
34.0,34,9.165301
124.0,124,9.217422
125.0,125,9.36966
200.0,200,9.461694
39.0,39,9.477486
125.0,125,9.53396
199.0,199,9.616692
200.0,200,9.698337
200.0,200,9.77386
160.0,160,9.928145
200.0,200,10.008159
200.0,200,10.086625
89.0,89,10.123495
200.0,200,10.214189
200.0,200,10.303492
200.0,200,10.483249
200.0,200,10.561912
200.0,200,10.640051
200.0,200,10.716322
153.0,153,10.78004
200.0,200,10.952828
120.0,120,11.013523
81.0,81,11.053458
200.0,200,11.14407
173.0,173,11.22282
162.0,162,11.287066
200.0,200,11.449952
187.0,187,11.524369
107.0,107,11.56729
181.0,181,11.639025
193.0,193,11.717177
138.0,138,11.787637
200.0,200,11.990117
100.0,100,12.040825
168.0,168,12.109007
200.0,200,12.192081
200.0,200,12.273601
200.0,200,12.353407
83.0,83,12.387467
145.0,145,12.539661
200.0,200,12.641834
200.0,200,12.721919
200.0,200,12.801393
200.0,200,12.884401
200.0,200,13.050394
200.0,200,13.125272
200.0,200,13.206122
33.0,33,13.219149
195.0,195,13.292959
200.0,200,13.381145
200.0,200,13.570628
200.0,200,13.6667
200.0,200,13.743994
186.0,186,13.815092
200.0,200,13.892076
200.0,200,14.059292
200.0,200,14.14643
197.0,197,14.248677
200.0,200,14.35112
200.0,200,14.452527
200.0,200,14.621206
88.0,88,14.65925
200.0,200,14.736012
168.0,168,14.804939
200.0,200,14.879702
200.0,200,14.963434
177.0,177,15.142265
195.0,195,15.241198
200.0,200,15.322713
134.0,134,15.376081
200.0,200,15.455329
192.0,192,15.528446
200.0,200,15.698994
200.0,200,15.778707
200.0,200,15.858501
196.0,196,15.936526
200.0,200,16.016173
200.0,200,16.184194
200.0,200,16.26555
200.0,200,16.341708
200.0,200,16.41969
177.0,177,16.489721
200.0,200,16.675732
200.0,200,16.778618
200.0,200,16.876241
200.0,200,16.952781
200.0,200,17.033358
200.0,200,17.193825
200.0,200,17.272085
200.0,200,17.359012
200.0,200,17.462545
200.0,200,17.555502
200.0,200,17.640412
200.0,200,17.805436
200.0,200,17.889469
200.0,200,17.981661
200.0,200,18.058957
200.0,200,18.142504
200.0,200,18.325441
200.0,200,18.427431
200.0,200,18.516302
200.0,200,18.600982
107.0,107,18.645251
200.0,200,18.805863
92.0,92,18.842131
200.0,200,18.931741
200.0,200,19.019011
200.0,200,19.098048
200.0,200,19.194059
200.0,200,19.376506
200.0,200,19.461226
200.0,200,19.549278
200.0,200,19.643062
200.0,200,19.725696
200.0,200,19.889355
200.0,200,19.974455
200.0,200,20.066184
200.0,200,20.147513
200.0,200,20.234183
200.0,200,20.406324
200.0,200,20.496677
200.0,200,20.594429
200.0,200,20.673378
200.0,200,20.773658
200.0,200,20.957695
200.0,200,21.037522
200.0,200,21.113092
200.0,200,21.191725
200.0,200,21.280186
192.0,192,21.447634
200.0,200,21.538704
200.0,200,21.63049
200.0,200,21.712426
200.0,200,21.78802
91.0,91,21.825556
200.0,200,21.992328
200.0,200,22.095723
200.0,200,22.180197
200.0,200,22.255435
192.0,192,22.34505
200.0,200,22.525286
200.0,200,22.60211
200.0,200,22.685397
200.0,200,22.763628
200.0,200,22.852053
200.0,200,23.027342
200.0,200,23.113055
200.0,200,23.210449
200.0,200,23.292188
200.0,200,23.367543
200.0,200,23.448781
200.0,200,23.621209
200.0,200,23.713427
200.0,200,23.792886
200.0,200,23.869251
200.0,200,23.957206
200.0,200,24.138408
200.0,200,24.217758
200.0,200,24.30226
200.0,200,24.382079
200.0,200,24.483439
200.0,200,24.656467
200.0,200,24.736179
200.0,200,24.826947
200.0,200,24.910467
200.0,200,24.986823
200.0,200,25.158231
133.0,133,25.21749
200.0,200,25.319698
94.0,94,25.359396
200.0,200,25.449706
200.0,200,25.54714
200.0,200,25.730072
200.0,200,25.809364
200.0,200,25.90757
200.0,200,26.025317
200.0,200,26.124288
200.0,200,26.324188
200.0,200,26.426016
200.0,200,26.512509
200.0,200,26.588727
200.0,200,26.669617
200.0,200,26.841534
200.0,200,26.940612
200.0,200,27.018284
200.0,200,27.105449
200.0,200,27.207531
200.0,200,27.387726
200.0,200,27.470329
200.0,200,27.548179
200.0,200,27.634027
200.0,200,27.713992
200.0,200,27.878967
200.0,200,27.971221
200.0,200,28.071768
200.0,200,28.148252
200.0,200,28.224384
200.0,200,28.3852
200.0,200,28.474209
200.0,200,28.560342
165.0,165,28.627744
200.0,200,28.716705
200.0,200,28.81893
200.0,200,28.991903
200.0,200,29.078979
200.0,200,29.167951
200.0,200,29.253688
200.0,200,29.332987
200.0,200,29.527999
200.0,200,29.609542
200.0,200,29.703156
200.0,200,29.812201
200.0,200,29.899703
177.0,177,30.081242
167.0,167,30.16161
200.0,200,30.238153
200.0,200,30.338017
200.0,200,30.440635
200.0,200,30.63031
133.0,133,30.687419
102.0,102,30.729394
200.0,200,30.806283
200.0,200,30.900641
200.0,200,30.987273
200.0,200,31.171163
200.0,200,31.273453
200.0,200,31.364588
200.0,200,31.441361
200.0,200,31.522188
200.0,200,31.702799
200.0,200,31.783667
200.0,200,31.859201
200.0,200,31.943829
200.0,200,32.033252
200.0,200,32.123191
200.0,200,32.297404
200.0,200,32.376736
200.0,200,32.462121
200.0,200,32.550527
200.0,200,32.629015
200.0,200,32.829545
200.0,200,32.931516
120.0,120,32.979719
200.0,200,33.05935
200.0,200,33.137649
200.0,200,33.320202
200.0,200,33.40333
200.0,200,33.485521
200.0,200,33.574108
200.0,200,33.671482
200.0,200,33.849601
200.0,200,33.931079
195.0,195,34.012086
200.0,200,34.100464
200.0,200,34.18086
181.0,181,34.252477
146.0,146,34.40222
200.0,200,34.481547
200.0,200,34.568025
200.0,200,34.656833
200.0,200,34.737815
190.0,190,34.922202
200.0,200,35.000622
121.0,121,35.050665
126.0,126,35.106374
200.0,200,35.207081
200.0,200,35.309711
130.0,130,35.452035
200.0,200,35.534833
200.0,200,35.617708
196.0,196,35.715126
200.0,200,35.802886
200.0,200,35.969849
200.0,200,36.049556
129.0,129,36.100909
200.0,200,36.180607
200.0,200,36.261171
200.0,200,36.341414
200.0,200,36.530318
200.0,200,36.611065
200.0,200,36.694707
200.0,200,36.783772
200.0,200,36.873997
200.0,200,37.053791
200.0,200,37.136712
200.0,200,37.21656
200.0,200,37.296839
200.0,200,37.376473
200.0,200,37.56513
200.0,200,37.667996
200.0,200,37.764983
200.0,200,37.845036
200.0,200,37.931051
200.0,200,38.118703
200.0,200,38.216117
200.0,200,38.301794
200.0,200,38.398
200.0,200,38.499992
200.0,200,38.67983
200.0,200,38.774377
200.0,200,38.859588
173.0,173,38.944406
200.0,200,39.029022
200.0,200,39.113799
200.0,200,39.309706
200.0,200,39.395237
200.0,200,39.47809
200.0,200,39.560509
200.0,200,39.643302
200.0,200,39.821311
200.0,200,39.901452
200.0,200,39.982312
200.0,200,40.059663
200.0,200,40.135485
200.0,200,40.326327
200.0,200,40.413515
200.0,200,40.50185
200.0,200,40.582104
136.0,136,40.639338
200.0,200,40.832772
200.0,200,40.915393
200.0,200,40.992198
89.0,89,41.025995
200.0,200,41.103862
200.0,200,41.183491
200.0,200,41.363005
200.0,200,41.440816
200.0,200,41.520981
180.0,180,41.600268
200.0,200,41.69226
200.0,200,41.875488
200.0,200,41.963523
200.0,200,42.05259
200.0,200,42.153288
200.0,200,42.237122
200.0,200,42.42249
200.0,200,42.524127
200.0,200,42.628089
200.0,200,42.708409
200.0,200,42.802884
200.0,200,42.989628
192.0,192,43.063627
200.0,200,43.143167
200.0,200,43.245199
200.0,200,43.346694
200.0,200,43.424984
200.0,200,43.601259
200.0,200,43.683127
200.0,200,43.769737
136.0,136,43.821256
155.0,155,43.879858
200.0,200,44.06645
200.0,200,44.15748
163.0,163,44.222494
200.0,200,44.306732
200.0,200,44.391576
200.0,200,44.478588
200.0,200,44.676102
200.0,200,44.763779
200.0,200,44.843372
200.0,200,44.928907
115.0,115,44.97441
200.0,200,45.155412
200.0,200,45.242504
200.0,200,45.32964
139.0,139,45.389047
200.0,200,45.473981
200.0,200,45.565916
200.0,200,45.762946
200.0,200,45.844874
171.0,171,45.918962
200.0,200,46.001063
200.0,200,46.086578
200.0,200,46.267239
200.0,200,46.354841
200.0,200,46.448498
184.0,184,46.542719
200.0,200,46.623628
200.0,200,46.797614
200.0,200,46.877325
200.0,200,46.963994
200.0,200,47.044791
200.0,200,47.130666
200.0,200,47.332775
200.0,200,47.416604
200.0,200,47.493778
200.0,200,47.575557
200.0,200,47.656035
200.0,200,47.829478
200.0,200,47.908495
200.0,200,47.994551
173.0,173,48.081699
200.0,200,48.16113
200.0,200,48.323308
200.0,200,48.414192
200.0,200,48.505872
200.0,200,48.593093
200.0,200,48.684724
200.0,200,48.775289
200.0,200,48.969895
200.0,200,49.046199
200.0,200,49.125055
200.0,200,49.200799
200.0,200,49.276266
200.0,200,49.451269
200.0,200,49.530074
200.0,200,49.633497
200.0,200,49.735662
200.0,200,49.820353
200.0,200,49.991299
200.0,200,50.068184
200.0,200,50.155146
200.0,200,50.231797
200.0,200,50.307562
200.0,200,50.490179
200.0,200,50.579686
200.0,200,50.66123
200.0,200,50.742536
130.0,130,50.792569
185.0,185,50.956877
200.0,200,51.045787
200.0,200,51.14968
200.0,200,51.235748
200.0,200,51.314542
200.0,200,51.396612
200.0,200,51.583018
130.0,130,51.636574
200.0,200,51.72782
200.0,200,51.814375
200.0,200,51.921979
200.0,200,52.093854
200.0,200,52.18173
200.0,200,52.258529
200.0,200,52.341972
200.0,200,52.420192
200.0,200,52.594388
200.0,200,52.693419
200.0,200,52.772768
200.0,200,52.851778
187.0,187,52.948051
