approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
2.621742e-06,0.0,97.38095238095238,-194.15292223809524,-0.0014452934265136719,1010,1,1.386285,-0.00013251246,4096,4.053749084472656,4096,10081.583
9.196374e-06,0.0,94.02325581395348,-203.3208641511628,-0.001173853874206543,1038,2,1.3862458,-0.0002636505,8192,7.999845266342163,8192,11722.481
1.2372354e-05,0.0,91.4,-204.32335427,-0.0018020868301391602,1037,3,1.3861295,-0.00025748933,12288,11.947055339813232,12288,10936.933
6.528445e-06,0.0,100.01,-181.22528942,0.004243314266204834,833,4,1.3860822,-0.00012316284,16384,16.860998153686523,16384,5237.0874
7.0183405e-06,0.0,100.65,-175.82566974999997,-0.0033992528915405273,1031,5,1.3859731,-0.00016400556,20480,20.833357572555542,20480,8351.803
1.5053015e-05,0.0,91.99,-184.20762311000001,-0.003065824508666992,1042,6,1.3858501,-0.0003483277,24576,24.762665510177612,24576,11018.572
3.3239638e-05,0.0,93.08,-185.36916792999997,-0.003710031509399414,1036,7,1.3858569,-0.00030798334,28672,28.715219259262085,28672,8403.795
2.0540745e-05,0.0,93.24,-192.88671187000003,-0.0018405914306640625,1030,8,1.3853859,-0.00023625274,32768,32.68931555747986,32768,10453.915
0.00015171958,0.0,91.34,-172.69381588,-0.004745006561279297,1020,9,1.3851082,-0.00035834976,36864,36.70483589172363,36864,5040.25
0.00013544122,0.0,90.36,-153.87624953999998,-0.003283262252807617,1007,10,1.3840725,-0.0010424397,40960,40.770957708358765,40960,6672.6523
1.7045666e-05,0.0,91.89,-145.38154625999996,0.02492678165435791,902,11,1.3843436,-6.632524e-05,45056,45.31006979942322,45056,3538.642
4.369751e-06,0.0,100.65,-147.54794177000002,0.0031691789627075195,951,12,1.3834989,-3.34497e-05,49152,49.61442947387695,49152,5575.533
7.6761074e-07,0.0,99.87,-141.78793795,-0.004510283470153809,1027,13,1.3836135,-2.5108006e-05,53248,53.60299062728882,53248,4752.591
0.00013521772,0.0,91.1,-145.76612432000002,-0.004518985748291016,1032,14,1.3825058,-2.7783753e-05,57344,57.57268738746643,57344,6391.6777
7.756348e-06,0.0,90.21,-142.87405663,-0.0026465654373168945,1012,15,1.3825654,4.3637614e-05,61440,61.62035131454468,61440,4294.4165
4.453098e-06,0.0,87.76,-131.29502165,-0.0007581710815429688,1013,16,1.3832662,-6.547135e-05,65536,65.66408705711365,65536,3506.3247
3.1505635e-07,0.0,89.71,-146.50851308,-0.007102608680725098,1020,17,1.3818804,-4.0026585e-05,69632,69.67752861976624,69632,6215.0
1.1314219e-05,0.0,91.89,-150.73935469,-0.00433659553527832,998,18,1.3824508,-0.0001647026,73728,73.77978491783142,73728,5689.1816
8.8659743e-07,0.0,90.32,-140.35154756,-0.003977656364440918,1005,19,1.3822879,-4.9181617e-05,77824,77.85384702682495,77824,4793.1377
2.9908254e-06,0.0,89.25,-133.00258194999998,-0.007258296012878418,987,20,1.3821052,-7.426989e-05,81920,82.00066828727722,81920,4481.428
4.9406907e-07,0.0,91.12,-136.29040730999998,-0.004247784614562988,1011,21,1.381731,-4.411905e-05,86016,86.05074071884155,86016,3201.2341
5.9954596e-06,0.0,90.78,-127.72528577000001,-0.0032770633697509766,1020,22,1.3819425,-2.8048642e-05,90112,90.0665774345398,90112,3287.455
2.7309278e-07,0.0,90.05,-130.10321521,-0.0036917924880981445,1001,23,1.3810883,-2.3504283e-05,94208,94.15745282173157,94208,4551.707
1.557562e-07,0.0,89.31,-131.99926332999996,-0.002289414405822754,1032,24,1.3813225,-2.430407e-05,98304,98.12514591217041,98304,4207.9546
1.9775294e-07,0.0,91.67,-137.78032448,-0.007997274398803711,1016,25,1.3811115,-3.6334794e-05,102400,102.15444827079773,102400,4476.069
1.3046068e-07,0.0,93.49,-137.22253080000002,-0.004173994064331055,1013,26,1.3816776,-1.3939425e-05,106496,106.1957950592041,106496,3861.5159
1.6561083e-07,0.0,92.96,-134.78217496000002,-0.004618406295776367,998,27,1.3820285,-2.133823e-05,110592,110.29703760147095,110592,4442.257
4.944574e-07,0.0,91.32,-139.05961327,-0.003952145576477051,1015,28,1.379838,-7.399382e-05,114688,114.33191132545471,114688,5090.509
8.098299e-07,0.0,92.86,-141.98359363000003,-0.0006202459335327148,1006,29,1.3815742,-7.8461715e-05,118784,118.40249538421631,118784,3883.6665
6.794194e-07,0.0,90.93,-136.39901324000002,-0.009653091430664062,1005,30,1.3807176,-7.9391684e-05,122880,122.47533893585205,122880,3741.2568
8.182654e-07,0.0,87.33,-131.07630534,-0.0026009082794189453,1018,31,1.3815552,-8.101571e-05,126976,126.49634456634521,126976,3152.828
3.8466627e-07,0.0,90.63,-141.40278741,-0.006961226463317871,1032,32,1.3802818,-2.811721e-05,131072,130.46524810791016,131072,5034.6494
2.9919119e-07,0.0,92.62,-141.0567753,-0.002434372901916504,1013,33,1.3812445,-4.623893e-05,135168,134.50564050674438,135168,3872.8428
2.6923425e-07,0.0,91.3,-130.03066297,-0.0019207000732421875,1014,34,1.3804922,-2.7358386e-05,139264,138.54321670532227,139264,3224.5422
1.5778753e-07,0.0,90.21,-123.27509862000001,-0.002315998077392578,1005,35,1.3807764,-1.8639796e-05,143360,142.6178684234619,143360,2718.4062
2.7535617e-07,0.0,91.16,-133.80938932,-0.0016744136810302734,984,36,1.3799919,-4.696923e-05,147456,146.7775993347168,147456,5621.21
4.1537348e-07,0.0,98.36,-131.42237218999998,0.02675861120223999,773,37,1.382141,-3.436186e-05,151552,152.0755045413971,151552,2731.0674
3.2812997e-07,0.0,98.28,-136.67252975,-0.0026886463165283203,1026,38,1.3814334,-1.9282888e-05,155648,156.06839728355408,155648,3499.336
9.25922e-08,0.0,89.57,-127.40526302,-0.004558086395263672,1033,39,1.3819402,-1.1343276e-05,159744,160.03255438804626,159744,2744.3035
7.173643e-07,0.0,90.77,-119.7354578,-0.0018837451934814453,1009,40,1.3814279,-5.351301e-05,163840,164.0924756526947,163840,2676.3123
8.9971e-07,0.0,91.13,-123.60658813999999,-0.0003795623779296875,1016,41,1.3811437,-3.718838e-05,167936,168.124356508255,167936,2884.953
3.5583403e-07,0.0,89.03,-121.37090102,-0.0009368658065795898,1015,42,1.3806021,-5.713821e-05,172032,172.15856170654297,172032,2474.131
8.704778e-07,0.0,86.94,-130.84569428000003,-0.004387974739074707,987,43,1.379006,-4.8544025e-05,176128,176.30687022209167,176128,4320.1895
1.7431978e-07,0.0,91.6,-130.64010448000002,-0.0003094673156738281,991,44,1.3800563,-1.9955187e-05,180224,180.43705201148987,180224,3266.7368
4.891338e-07,0.0,91.49,-132.35230434000002,-0.007255196571350098,1019,45,1.3805156,-4.5671404e-05,184320,184.45414924621582,184320,4299.371
3.629129e-07,0.0,87.71,-137.89399705000002,-0.0026497840881347656,1031,46,1.3805448,-3.9462306e-05,188416,188.426753282547,188416,3833.9531
4.5125316e-07,0.0,89.47,-144.98343003,-0.005480408668518066,1015,47,1.3786762,-6.74359e-05,192512,192.45962190628052,192512,4712.142
1.2932018e-07,0.0,89.13,-144.9019652,-0.004026651382446289,1013,48,1.3806276,-3.1917545e-05,196608,196.49987363815308,196608,4086.012
