EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
271.6666666666667,-109.287704,15,15,5.3674798011779785,4075,0.0005647944,5.647944,0.001303255558013916,0.076355636,0.07323601,0.07267122
399.6666666666667,-112.91401,3,18,10.302010774612427,7194,0.0005608713,5.608713,0.002813279628753662,0.096576124,0.07544672,0.074885845
509.4583333333333,-113.697365,6,24,15.323085308074951,12227,0.00056212686,5.6212687,0.004322409629821777,0.0939597,0.07573978,0.075177655
602.7777777777778,-114.714325,3,27,20.35032892227173,16275,0.00056245335,5.6245337,0.0003005862236022949,0.10128422,0.07468069,0.07411824
593.969696969697,-116.87375,6,33,25.346499919891357,19601,0.00056105095,5.61051,0.03454655408859253,0.03158567,0.05485802,0.05429697
677.8055555555555,-114.55509,3,36,30.297977685928345,24401,0.00055876246,5.5876245,-2.3071367740631104,0.07371455,0.062102806,0.061544042
714.5263157894736,-116.154274,2,38,35.31237435340881,27152,0.0005565922,5.5659223,0.07925468683242798,0.12435912,0.074651636,0.07409504
767.525,-116.70763,7,45,40.36756229400635,32576,0.00055652676,5.5652676,-0.09582304954528809,0.09627521,0.09225631,0.09169978
844.45,-115.91807,2,47,45.34687376022339,35776,0.00055634597,5.56346,-6.570438385009766,0.10182777,0.07219914,0.0716428
922.0,-114.88521,8,55,50.36031746864319,40955,0.0005555658,5.5556583,0.1938888430595398,0.093645014,0.09859482,0.098039255
925.525,-113.09892,2,57,55.28351807594299,44155,0.0005542985,5.5429854,-4.239321708679199,0.13570976,0.115672015,0.115117714
964.6,-112.65507,5,62,60.31341242790222,49124,0.00055334263,5.5334263,0.08008915185928345,0.07772049,0.07207617,0.07152283
870.675,-112.813156,8,70,65.33732008934021,52933,0.00055864913,5.5864916,0.336464524269104,0.09262738,0.08407394,0.08351529
914.975,-110.894455,3,73,70.36574006080627,56200,0.0005572737,5.572737,0.29741954803466797,0.100773305,0.04417491,0.043617636
816.9,-118.60307,6,79,75.42954111099243,61428,0.00055864087,5.586409,0.20788198709487915,0.10838678,0.064276144,0.0637175
809.8,-120.04014,6,85,80.45924949645996,64968,0.0005581277,5.5812774,0.31220197677612305,0.11414172,0.0830712,0.08251307
733.35,-123.0541,4,89,85.46230101585388,68310,0.0005565495,5.5654955,0.4821743965148926,0.10429548,0.08800377,0.08744722
662.275,-125.01433,9,98,90.52035427093506,72246,0.0005551043,5.551043,0.5441729724407196,0.09348294,0.07722593,0.076670825
707.5,-125.75574,6,104,95.56359100341797,77608,0.0005539134,5.539134,0.45131969451904297,0.09294337,0.1017737,0.10121979
695.775,-128.27982,6,110,100.59697079658508,80764,0.0005519065,5.519065,0.40982794761657715,0.098817594,0.08406808,0.08351617
663.1,-125.25255,5,115,105.65238571166992,85460,0.00055086165,5.5086164,0.4219662547111511,0.10178769,0.10917257,0.10862171
701.55,-124.95681,2,117,110.65210962295532,88660,0.00055075006,5.5075006,-6.856746196746826,0.094091624,0.35067695,0.3501262
662.5,-123.64827,9,126,115.7305920124054,93068,0.0005647466,5.647466,-0.2131723165512085,0.08697755,0.07964141,0.07907666
645.325,-124.18813,11,137,120.80545926094055,97966,0.0005670235,5.6702356,0.6623151004314423,0.09394312,0.07958299,0.07901596
640.475,-123.194885,4,141,125.81289315223694,101500,0.00056896155,5.6896157,0.6449759304523468,0.09761106,0.054600682,0.054031722
702.45,-121.8033,4,145,130.77467799186707,106391,0.0005633302,5.633302,0.6145784854888916,0.10741092,0.087401696,0.086838365
764.175,-121.98193,3,148,135.71441411972046,109682,0.0005664285,5.664285,0.667815774679184,0.10766277,0.25369385,0.25312743
802.95,-121.76699,3,151,140.66611409187317,114482,0.00055409444,5.5409446,-2.132120370864868,0.10986207,0.03483012,0.034276024
819.1,-119.07434,2,153,145.53779220581055,117682,0.0005504884,5.5048842,-0.3531869649887085,0.09685363,0.021156939,0.02060645
885.55,-116.53166,3,156,150.4186656475067,122482,0.0005557705,5.557705,-0.16615736484527588,0.10237971,0.11063997,0.1100842
885.55,-115.38725,2,158,155.25423407554626,125682,0.00055961916,5.596192,-0.08592104911804199,0.096273884,0.062129512,0.061569892
942.55,-112.80991,7,165,160.19016790390015,130716,0.0005579817,5.5798173,0.35623693466186523,0.10975264,0.057879236,0.057321254
981.2,-110.23997,2,167,165.0208728313446,133916,0.0005590837,5.590837,-10.77004337310791,0.105208725,0.06471994,0.06416085
1091.3,-107.404175,3,170,169.91857171058655,138716,0.00055880676,5.588068,-0.1235971450805664,0.111497566,0.059446104,0.058887295
1152.275,-106.5771,3,173,174.76000237464905,143021,0.00055190217,5.519022,0.44991469383239746,0.07968286,0.05693356,0.056381658
1226.825,-103.68888,2,175,179.58601903915405,146221,0.0005600031,5.600031,-0.5422195196151733,0.09903303,0.07105945,0.07049945
1286.375,-99.78106,3,178,184.41519618034363,151021,0.00056624383,5.6624384,-0.9937195777893066,0.106204815,0.06562195,0.065055706
1205.05,-98.63805,7,185,189.28552412986755,154593,0.0005660086,5.660086,0.19806337356567383,0.108637504,0.07916319,0.07859719
1242.775,-92.4,3,188,194.1128008365631,159393,0.00057013467,5.701347,-4.717463493347168,0.09664771,0.102398604,0.10182847
1242.775,-90.58278,2,190,198.93027806282043,162593,0.00056975137,5.697514,-0.5130138397216797,0.09799707,0.04649703,0.04592728
1242.775,-88.909836,3,193,203.770281791687,167393,0.0005658452,5.6584525,0.1173558235168457,0.102614075,0.058461662,0.057895817
1242.775,-87.37488,2,195,208.58688163757324,170593,0.00055961736,5.596174,0.22384345531463623,0.11407533,0.06595192,0.0653923
1242.775,-85.03676,3,198,213.41256952285767,175393,0.0005596208,5.596208,0.21250039339065552,0.11432542,0.06514662,0.064587
1242.775,-81.46261,3,201,218.22812962532043,180193,0.0005501882,5.501882,0.3871581554412842,0.11394234,0.033082396,0.032532208
1319.2,-78.0235,4,205,223.07076048851013,183484,0.00054188597,5.41886,0.6107780039310455,0.11496983,0.038206473,0.03766459
1319.2,-76.45475,3,208,227.92509627342224,188284,0.00052687974,5.2687974,-1.4526212215423584,0.12745629,0.0021190138,0.0015921341
1319.2,-74.956764,2,210,232.7450397014618,191484,0.000515261,5.1526103,0.18841540813446045,0.09825693,0.06583264,0.06531738
1331.575,-69.945206,3,213,237.57542300224304,196284,0.00051346165,5.1346164,0.41968148946762085,0.10065182,0.066305414,0.06579195
1331.575,-67.4689,2,215,242.36965441703796,199484,0.0005044683,5.044683,0.4681195616722107,0.10889141,0.061526783,0.061022315
1331.575,-63.25238,3,218,247.17476320266724,204284,0.0004997822,4.9978223,0.4358943700790405,0.09803195,0.06498842,0.064488634
1331.575,-60.28584,2,220,251.95229816436768,207484,0.0005086331,5.086331,0.4824509620666504,0.09178355,0.06252892,0.062020287
1366.85,-55.96409,7,227,256.8366596698761,212467,0.0005142001,5.1420007,0.43331587314605713,0.10195461,0.083572604,0.0830584
1366.85,-53.306995,2,229,261.61568331718445,215667,0.00050685793,5.068579,-1.5128984451293945,0.10065739,0.013584279,0.013077421
1295.025,-51.911762,5,234,266.4403784275055,220794,0.00050979067,5.0979066,0.5523292422294617,0.10690664,0.09429886,0.09378907
1145.7,-56.303944,6,240,271.2851917743683,224421,0.0005093267,5.093267,0.5394773781299591,0.09842344,0.082003035,0.081493706
1184.575,-53.58416,3,243,276.1352300643921,229221,0.0005065113,5.065113,-0.5869182348251343,0.025494862,0.006897006,0.0063904948
1223.425,-49.452618,2,245,280.9306056499481,232421,0.0005057771,5.0577707,0.07319587469100952,0.11851336,0.010355866,0.0098500885
1223.425,-47.828117,3,248,285.7920582294464,237221,0.0004896891,4.8968916,0.48430824279785156,0.107017,0.06507232,0.06458263
1223.425,-45.67391,2,250,290.59215021133423,240421,0.00050927675,5.0927677,0.3120971918106079,0.08526145,0.06689417,0.0663849
1108.625,-54.19348,6,256,295.4458031654358,245429,0.0005106929,5.106929,0.39775317907333374,0.09355836,0.08324775,0.08273706
1108.625,-54.687794,2,258,300.2322335243225,248629,0.00050301955,5.0301957,-3.866122245788574,0.11223094,0.04329341,0.04279039
