approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
2.519131e-05,0.14562988,97.38095238095238,-194.15292223809524,0.01080232858657837,1018,1,1.3862752,-0.00049366144,4096,4.021176815032959,4096,228.0687
1.2994543e-05,0.07312012,93.39080459770115,-187.43863024137931,0.00958263874053955,1044,2,1.386241,-0.000247242,8192,7.942610740661621,8192,234.05533
1.5774407e-05,0.13061523,88.33,-170.5547256,0.010565042495727539,1045,3,1.3861645,-0.00016836113,12288,11.86174726486206,12288,205.99484
1.3057143e-05,0.054870605,88.3,-161.37334166,0.009703636169433594,1062,4,1.38609,4.6347253e-05,16384,15.718634843826294,16384,206.225
1.3508702e-05,0.07788086,89.98,-161.85028483,0.010040998458862305,1056,5,1.3859794,-0.00020644904,20480,19.595065116882324,20480,224.79422
1.2435274e-05,0.07232666,89.96,-157.57685689000002,0.008156776428222656,1050,6,1.3859491,-0.00017629337,24576,23.495109796524048,24576,213.50215
1.3194432e-05,0.06298828,92.59,-173.45378607000004,0.00865393877029419,1055,7,1.3856684,-0.00019177585,28672,27.37733483314514,28672,239.18793
2.0543272e-05,0.1459961,94.51,-173.79710334,0.009530305862426758,1045,8,1.3855774,-0.00023944699,32768,31.296934843063354,32768,195.10828
6.561004e-06,0.0061035156,92.02,-166.60081973000004,0.009947597980499268,1028,9,1.3855237,4.5573463e-05,36864,35.27990674972534,36864,202.79811
1.9381609e-05,0.12731934,91.29,-161.28603292999998,0.009452283382415771,1029,10,1.385411,-0.00030655426,40960,39.26110076904297,40960,196.37997
9.90751e-06,0.051940918,92.62,-158.64448466,0.008964121341705322,1036,11,1.3853505,-8.583635e-05,45056,43.214008808135986,45056,196.42787
2.6709504e-05,0.1828003,92.41,-147.90972148,0.010863900184631348,1033,12,1.3848779,-0.00034457337,49152,47.17614936828613,49152,179.85883
