# {"t_start": 1541100938.3148696, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.479984
-91.702578,83,1.549963
-70.419339,77,1.613212
-142.314113,97,1.69332
-79.937121,120,1.793627
-416.320866,89,1.868042
-153.55333,92,1.944388
-145.858331,94,2.022872
-115.303566,69,2.078964
-317.957172,91,2.153826
-180.58115,74,2.214989
-45.331384,74,2.27732
-96.396794,69,2.333407
-159.968946,83,2.402303
-229.205124,80,2.467903
-96.329426,77,2.531829
-190.70456,103,2.619168
-116.815947,108,2.710113
-136.058214,86,2.783177
-151.497758,111,2.877183
-116.795493,135,2.993105
-79.94549,83,3.062501
-160.118772,115,3.159892
-147.309273,111,3.253868
-214.357492,110,3.348218
-151.853946,115,3.444987
-369.321703,74,3.505924
-82.974021,59,3.554103
-217.222995,62,3.604243
-291.207418,84,3.673916
-338.476454,94,3.752198
-138.922693,128,3.861657
-0.17299,123,3.965283
-111.208867,90,4.040492
-123.745672,117,4.140884
-231.112117,131,4.255096
-150.220625,79,4.320835
-203.490049,63,4.373584
-274.948499,98,4.457619
-190.674811,81,4.525489
-245.00401,94,4.605067
-303.388022,125,4.712798
-62.217104,76,4.776358
-59.868072,71,4.836327
-50.656215,64,5.453308
-76.790251,68,5.510315
-363.0143,137,5.627758
-87.829412,98,5.712423
-79.312909,72,5.771987
-187.884918,99,5.854365
-442.801615,100,5.938704
-143.952798,71,5.997723
-269.113962,80,6.0654
-95.58443,62,6.117009
-88.082554,106,6.206524
-207.169701,99,6.291489
-97.337967,66,6.345492
-144.47679,84,6.415861
-83.005534,62,6.466808
-115.646635,102,6.552337
-19.935731,95,6.633667
-113.494084,108,6.726172
-154.135573,94,6.805072
-200.680375,106,6.894922
-173.544318,97,6.97615
-209.811134,108,7.069715
-348.080134,92,7.147189
-357.515239,109,7.241521
-128.603846,115,7.33936
-114.406285,119,7.442142
-157.875146,171,7.596851
4.325005,127,7.709041
-132.448316,65,7.763713
-186.014633,96,7.8443
-124.082273,96,7.92529
-74.833547,86,7.996405
-111.015644,92,8.072328
-214.183393,84,8.142636
-349.686836,91,8.219508
11.162585,71,8.279393
-161.965655,152,8.413786
-81.741259,60,8.46301
-196.758512,85,8.532804
-94.741862,69,8.590935
-92.297815,83,8.65945
-94.295868,62,8.710855
-102.512753,75,8.77317
-116.522308,76,8.83611
-95.558825,129,9.37692
-261.730953,113,9.473075
-106.429493,80,9.539895
-163.206215,111,9.632586
-326.150876,98,9.714951
-113.330702,89,9.789598
-8.512592,97,9.873033
-253.394954,78,9.938128
-104.723329,109,10.031163
