# {"t_start": 1541100751.1930401, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.453093
-91.702578,83,1.522923
-70.419339,77,1.585917
-142.314113,97,1.665971
-79.937121,120,1.765993
-416.320866,89,1.840302
-153.55333,92,1.916523
-145.858331,94,1.99503
-115.303566,69,2.051147
-317.957172,91,2.125796
-180.58115,74,2.186903
-45.331384,74,2.249244
-96.396794,69,2.305321
-159.968946,83,2.374092
-229.205124,80,2.439498
-96.329426,77,2.503347
-190.70456,103,2.590487
-116.815947,108,2.68067
-136.058214,86,2.753541
-151.497758,111,2.847001
-116.795493,135,2.962138
-79.94549,83,3.031319
-160.118772,115,3.128528
-147.309273,111,3.222514
-214.357492,110,3.316759
-151.853946,115,3.413491
-369.321703,74,3.474396
-82.974021,59,3.522438
-217.222995,62,3.572488
-291.207418,84,3.641968
-338.476454,94,3.720093
-138.922693,128,3.829572
-0.17299,123,3.932837
-111.208867,90,4.007826
-123.745672,117,4.108091
-231.112117,131,4.222209
-150.220625,79,4.28762
-203.490049,63,4.340271
-274.948499,98,4.42405
-190.674811,81,4.49172
-245.00401,94,4.571061
-303.388022,125,4.678639
-62.217104,76,4.741858
-59.868072,71,4.801605
-61.343785,64,5.404418
-62.819962,65,5.458807
-113.185189,87,5.530378
-156.909256,87,5.603588
-180.898546,81,5.672081
-287.562067,137,5.785295
-151.435647,105,5.871769
-132.806636,118,5.9711
-71.583182,80,6.036343
-134.661654,98,6.116947
-226.336192,117,6.215679
-82.705805,66,6.269204
-114.219989,151,6.397356
-124.535036,112,6.490149
-164.327083,141,6.610612
-117.527767,71,6.66796
-172.790382,71,6.724851
-242.693634,108,6.812643
-251.803112,122,6.911352
-122.565447,83,6.97958
-128.466118,98,7.058954
-121.622636,67,7.112965
-21.907587,68,7.168749
-585.611471,152,7.298029
-107.076142,121,7.397669
-85.566386,170,7.547564
-253.504661,98,7.627704
-140.343347,102,7.711125
-280.567749,115,7.805668
-71.292949,110,7.8951
-217.859929,102,7.978473
-113.144783,86,8.046845
-129.876498,74,8.106813
-90.540489,68,8.161438
-116.037822,117,8.260307
-114.279785,84,8.328969
-86.075271,67,8.380767
-124.991992,88,8.451811
-119.180146,84,8.518619
-111.122519,78,8.582381
-88.259877,71,8.639672
-96.825425,104,8.726427
-114.874662,78,9.201113
-159.208483,112,9.294372
-112.280954,113,9.386811
-245.820157,107,9.475792
-162.111619,88,9.549089
-113.400363,101,9.631569
-116.151287,69,9.686371
-154.616651,126,9.792628
-207.814879,92,9.870288
-88.213973,74,9.930448
-53.407829,69,9.986749
-116.877502,121,10.087718
-79.133261,95,10.165408
-126.885007,111,10.25695
-112.275582,117,10.354323
-72.068132,140,10.477906
-92.042872,113,10.572669
-118.124007,98,10.653362
-169.230875,99,10.734937
-96.459752,74,10.794801
-64.468151,75,10.857619
-67.355398,70,10.914817
-199.325895,112,11.00927
-124.805737,111,11.101536
-100.050484,64,11.152771
-205.695742,109,11.244163
-71.461893,83,11.31194
-241.528652,130,11.431612
-184.899825,105,11.518054
-95.99389,114,11.612263
-161.017687,62,11.661196
-147.306449,94,11.738171
-134.527064,117,11.835006
-99.709599,72,11.894045
-95.307128,72,11.95244
-130.741113,110,12.043864
-117.693124,111,12.136601
-329.28461,142,12.259461
-84.794034,62,12.308951
-149.762661,72,12.3682
-94.323319,81,12.433772
-63.181742,91,12.51071
-56.589633,67,12.974794
-82.780389,74,13.034512
-67.038251,67,13.088913
-115.258444,65,13.140284
-79.574062,91,13.215265
-85.626619,76,13.27758
-139.772681,84,13.344846
-54.470991,123,13.449252
-71.786692,125,13.553414
-34.265151,79,13.618847
-138.018079,69,13.674353
-107.304716,110,13.765592
-118.200003,87,13.835476
-66.048994,99,13.916821
-95.895985,107,14.003127
-89.242662,102,14.088082
-89.659998,86,14.15841
-114.703089,84,14.226866
-76.783245,65,14.279074
-85.793054,103,14.362783
-55.198769,68,14.419132
-100.090891,104,14.506312
-69.027617,102,14.591845
-97.496715,69,14.647291
-85.529541,76,14.709054
-96.077182,79,14.773592
-71.426168,72,14.831614
-78.878777,74,14.893157
-75.657259,84,14.960075
-76.266948,76,15.022633
-89.705642,76,15.08424
-105.483611,93,15.160502
-40.649793,118,15.261124
-101.778159,116,15.355549
-60.460694,109,15.448079
-79.282727,95,15.526835
-96.475761,65,15.579027
-117.421494,116,15.675256
-63.526835,122,15.774781
-61.347123,120,15.873184
-103.167114,108,15.958913
-134.816749,82,16.025261
-96.65248,69,16.081625
-114.384652,84,16.149333
-97.855601,96,16.228007
-81.369496,77,16.291007
-73.051578,99,16.782406
-42.938883,80,16.847841
-18.216051,76,16.911314
-110.147809,72,16.970191
-118.484603,78,17.034782
-57.288913,78,17.098708
-79.390096,89,17.172104
-19.500688,94,17.249547
14.988297,108,17.340865
-161.428498,161,17.479567
-46.951047,97,17.560359
-406.818873,177,17.719434
-202.731931,105,17.805806
-76.615006,85,17.875278
-72.389045,117,17.9725
-87.878821,100,18.054347
-77.638974,101,18.138434
10.612157,155,18.272834
-90.793601,106,18.359715
-5.28333,110,18.454397
-136.823851,122,18.555495
-73.051414,109,18.64538
-124.609949,108,18.733672
-123.288508,67,18.788803
-50.488397,75,18.850871
-48.547896,118,18.948532
-95.317667,109,19.038726
-53.474434,84,19.106997
-78.782782,93,19.182113
-4.912446,154,19.318716
-110.451277,126,19.42502
-16.265626,130,19.533109
-165.883659,116,19.628198
-41.312831,138,19.747313
-57.065712,84,19.814532
-60.124089,96,19.895745
-123.084033,115,19.993837
-6.468422,129,20.102816
-61.942263,77,20.167097
-102.79632,158,20.717798
-87.480139,154,20.85195
-74.354678,75,20.912769
-32.592648,90,20.988312
-6.311195,124,21.098782
14.124716,111,21.196055
-44.241592,114,21.292143
-88.881366,82,21.359617
-55.145135,104,21.445568
-117.018817,85,21.515169
-53.750666,136,21.638886
-73.441707,74,21.698909
-107.220619,108,21.786475
-64.956393,104,21.871789
-106.446652,98,21.951316
-72.672736,100,22.034009
-91.169053,114,22.127426
-84.222708,115,22.224209
-77.124767,75,22.285135
-56.876437,156,22.42255
-39.796051,120,22.521815
-108.924832,90,22.594218
-48.273702,131,22.703813
-97.707001,91,22.778458
-133.92637,133,22.896082
-108.286771,129,23.003485
-101.364802,116,23.098558
-104.030147,83,23.16709
-92.848777,103,23.253361
-46.472984,110,23.345751
-109.657234,80,23.411783
-145.2245,171,23.56236
-10.384625,78,23.627199
-45.816915,172,23.781856
-34.194906,78,23.845733
-42.070311,181,24.009
-104.298823,107,24.505939
-23.058347,113,24.60293
-115.881205,97,24.681136
-68.633391,109,24.771946
-5.923001,115,24.872075
-90.507417,98,24.953104
-70.274804,98,25.034485
-77.285151,63,25.084809
-64.155979,90,25.15946
-31.153736,65,25.213645
-118.712572,95,25.293206
-63.280183,92,25.368974
-63.706558,122,25.471254
-40.250531,107,25.560951
-18.421415,153,25.69431
-7.952904,113,25.792223
-106.913938,114,25.886512
-115.367491,82,25.952187
-49.78325,88,26.024303
-43.425015,112,26.117365
-33.334982,98,26.200585
-55.634755,79,26.265534
-59.096198,144,26.390075
-41.443151,88,26.462454
-138.886162,89,26.537239
-42.002741,126,26.643273
