approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
2.6833603e-05,0.15008545,97.38095238095238,-194.15292223809524,-0.0003006458282470703,1086,1,1.3862596,-0.00019266049,4096,3.7706971168518066,4096,6838.8804
1.5377795e-05,0.06604004,91.79775280898876,-184.89531611235955,-0.0009175539016723633,1125,2,1.3862616,-0.00010920658,8192,7.411336660385132,8192,5736.671
1.2425654e-05,0.06072998,90.59,-172.66742809,-0.0015851259231567383,1113,3,1.3861715,-0.00010112827,12288,11.091259956359863,12288,5140.6924
7.8179955e-06,0.03289795,99.83,-167.63282582,-0.0016088485717773438,814,4,1.3861377,-1.9479696e-05,16384,16.121793508529663,16384,5216.5806
1.9772801e-06,0.00091552734,99.64,-165.94834913000003,0.0008754134178161621,1115,5,1.3861027,-0.00010378827,20480,19.794819593429565,20480,5442.3237
7.320791e-06,0.030395508,99.12,-170.57406858000002,-0.0004640817642211914,1077,6,1.3859793,-0.00012619529,24576,23.597927808761597,24576,6929.2114
8.510992e-06,0.02923584,91.0,-179.95153735,-3.838539123535156e-05,1078,7,1.3859401,-2.3004395e-06,28672,27.39700222015381,28672,6513.413
4.0293744e-06,0.014465332,93.76,-177.18371890999998,-0.0004481077194213867,1081,8,1.3858312,-0.00012037312,32768,31.184173822402954,32768,5510.2783
9.526751e-06,0.046569824,95.22,-175.58649934000002,-0.0004456043243408203,1080,9,1.3858256,-0.00016634807,36864,34.9761278629303,36864,4928.907
1.1197972e-05,0.055847168,93.03,-179.54576809999998,1.800060272216797e-05,1092,10,1.3855333,-0.00013290372,40960,38.72703814506531,40960,7206.497
9.08397e-06,0.027404785,93.22,-181.01287935,-0.0012331008911132812,1106,11,1.3853137,-2.9983581e-05,45056,42.42848324775696,45056,6256.6577
1.2302268e-05,0.06933594,91.35,-175.23659514,0.0005376338958740234,1115,12,1.385076,-0.00012751584,49152,46.10273241996765,49152,5748.486
1.0998479e-05,0.05633545,91.54,-171.53415627,0.0008248090744018555,1126,13,1.3850441,-0.00012336171,53248,49.73995065689087,53248,6093.4233
1.0990424e-05,0.026123047,90.89,-165.63215603,-0.0007164478302001953,1124,14,1.385069,-5.4701086e-06,57344,53.38216161727905,57344,4592.2544
6.5174445e-06,0.022033691,93.15,-167.28478902999998,0.00046324729919433594,1115,15,1.3848627,-0.00013414797,61440,57.05443859100342,61440,6780.0728
1.1201409e-05,0.07067871,92.11,-180.85359078000002,-0.0008864402770996094,1122,16,1.3845332,-0.00018931419,65536,60.7046582698822,65536,5656.1875
1.576758e-05,0.052856445,91.85,-166.83260823,-0.0003345012664794922,1109,17,1.3847858,0.00012051761,69632,64.39846205711365,69632,5328.442
7.736772e-06,0.030029297,92.36,-163.80087188,-0.0005002021789550781,1117,18,1.3843528,-0.0001263953,73728,68.06340503692627,73728,5739.477
2.1972337e-05,0.14074707,89.97,-152.12257361,-0.00011324882507324219,1116,19,1.3843703,-8.717172e-05,77824,71.73118042945862,77824,3762.7249
2.1803833e-05,0.14178467,90.22,-152.59742074000002,-0.0001245737075805664,1112,20,1.3836442,7.653552e-05,81920,75.41230845451355,81920,4590.772
1.5675105e-05,0.10321045,89.77,-149.91306316,-0.00012028217315673828,1096,21,1.3832587,-8.200301e-05,86016,79.15002727508545,86016,4156.346
2.6745058e-06,0.00024414062,98.1,-137.85345415,0.00029724836349487305,887,22,1.3843143,-3.3411576e-05,90112,83.76705765724182,90112,2335.9192
1.0220257e-05,0.05206299,98.93,-144.37444186999997,-0.00069427490234375,1120,23,1.382447,-0.00019653857,94208,87.42409348487854,94208,4953.2676
5.4218144e-06,0.00579834,87.81,-141.61365391,0.0003631711006164551,1123,24,1.3835894,-7.695564e-05,98304,91.07194089889526,98304,3333.315
8.446249e-06,0.039855957,89.84,-136.52426211000002,-0.0007569789886474609,1104,25,1.3825068,-0.00011949819,102400,94.7816309928894,102400,4257.186
7.8517705e-06,0.026062012,99.7,-136.60898572999997,-0.00035262107849121094,900,26,1.3835648,-8.6271386e-05,106496,99.33225274085999,106496,2703.814
2.3146486e-06,0.0022583008,101.89,-130.87585067999996,0.001359701156616211,1116,27,1.3830005,-8.907057e-05,110592,103.00219082832336,110592,3047.8948
