approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00036278839,0.0,834.0,-109.49283449999999,0.0014823079109191895,796,1,5.674216,-0.0011511613,4096,5.1414008140563965,4096,195.45807
0.0002610414,0.0,402.8421052631579,-112.44116657894737,-0.00034809112548828125,799,2,5.672153,0.00027228604,8192,10.263149499893188,8192,1059.2349
9.5158786e-05,0.0,516.8571428571429,-112.01682476190477,-0.003104090690612793,808,3,5.6690645,-0.00020415994,12288,15.327372789382935,12288,59.885406
0.00035969605,0.0,496.06060606060606,-110.86309678787879,-0.0048711299896240234,782,4,5.6677623,7.316755e-05,16384,20.564289093017578,16384,665.9164
0.0001084894,0.0,498.0,-109.75062590000002,-0.00476527214050293,796,5,5.6676245,-0.00028306412,20480,25.709662437438965,20480,346.54593
9.166529e-05,0.0,540.5348837209302,-109.73055623255814,-0.01178121566772461,805,6,5.667915,-0.0002512638,24576,30.792680025100708,24576,133.18419
6.619064e-05,0.0,598.1276595744681,-109.64868085106383,-0.01025855541229248,797,7,5.6673994,-0.00018349307,28672,35.930410623550415,28672,94.101036
8.5367865e-05,0.0,596.3018867924528,-110.14072156603774,0.0084419846534729,793,8,5.6668987,0.00010989126,32768,41.090532302856445,32768,317.31415
0.00020435051,0.0,612.2,-109.9321667,-0.008931398391723633,795,9,5.668663,-0.000273933,36864,46.23915195465088,36864,295.19574
0.00010968284,0.0,644.0645161290323,-110.25468233870969,-0.11562204360961914,809,10,5.6690187,-8.786572e-05,40960,51.30201029777527,40960,38.757477
9.2988514e-05,0.0,652.5217391304348,-110.12619714492752,-0.0040130615234375,795,11,5.670309,-0.000120541066,45056,56.4513418674469,45056,278.09818
8.56986e-05,0.0,670.5138888888889,-109.98684643055554,0.0023894309997558594,804,12,5.670988,-0.00038624974,49152,61.544586420059204,49152,73.06031
0.00027189328,0.0,691.2337662337662,-109.67632294805192,-0.004925131797790527,809,13,5.669942,-0.00011024413,53248,66.60748839378357,53248,139.07076
