# {"t_start": 1541100704.7443647, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.402523
-91.702578,83,1.469916
-70.419339,77,1.530814
-142.314113,97,1.608026
-79.937121,120,1.704617
-416.320866,89,1.776343
-153.55333,92,1.849909
-145.858331,94,1.925575
-115.303566,69,1.97964
-317.957172,91,2.051477
-180.58115,74,2.110461
-45.331384,74,2.170508
-96.396794,69,2.224582
-159.968946,83,2.291027
-229.205124,80,2.354227
-96.329426,77,2.415868
-190.70456,103,2.499986
-116.815947,108,2.587138
-136.058214,86,2.657611
-151.497758,111,2.747893
-116.795493,135,2.859116
-79.94549,83,2.925958
-160.118772,115,3.019734
-147.309273,111,3.110485
-214.357492,110,3.20135
-151.853946,115,3.294889
-369.321703,74,3.353951
-82.974021,59,3.400369
-217.222995,62,3.448846
-291.207418,84,3.515871
-338.476454,94,3.591398
-138.922693,128,3.697128
-0.17299,123,3.796864
-111.208867,90,3.869188
-123.745672,117,3.96595
-231.112117,131,4.076006
-150.220625,79,4.139184
-203.490049,63,4.190024
-274.948499,98,4.271019
-190.674811,81,4.336345
-245.00401,94,4.412921
-303.388022,125,4.516703
-62.217104,76,4.577642
-59.868072,71,4.635326
-50.308679,65,5.227644
-138.474526,93,5.303209
-263.366783,105,5.38725
-101.449205,98,5.467709
-106.869421,91,5.54115
-269.99675,102,5.624767
-133.522137,71,5.681819
-98.657279,82,5.748026
-112.814287,98,5.827384
-139.258321,97,5.905003
-144.924976,112,5.999171
-144.990658,73,6.05717
-256.172975,131,6.164279
-136.484477,109,6.25295
-111.102829,90,6.324194
-235.823635,118,6.422892
-115.065953,95,6.498985
-160.264511,126,6.605446
-114.210537,105,6.690513
-225.724648,142,6.810491
-134.43388,88,6.881364
-334.13795,80,6.946969
-77.786399,64,6.997849
-126.814864,75,7.057383
-292.10486,125,7.159768
-155.498502,151,7.28798
-74.687393,70,7.344265
-108.534625,69,7.399182
-138.625916,84,7.467341
-112.690836,75,7.527571
-101.743014,70,7.583882
-80.196845,68,7.637629
-213.128444,85,7.705548
-101.022716,73,7.763367
-109.196708,120,7.860579
-134.466654,106,7.947448
-191.322565,116,8.043251
-108.704223,66,8.096291
-61.920378,59,8.142414
-134.105593,86,8.210722
-100.081311,66,8.263206
-91.363889,108,8.350903
-197.079578,99,8.430792
-306.849574,99,8.512292
-132.378669,120,9.01787
-170.51479,93,9.094447
-209.493372,113,9.18746
-128.074648,94,9.263065
-123.876454,98,9.342158
-153.677844,98,9.421644
-107.838111,67,9.475561
-177.459447,102,9.557385
-141.857099,100,9.638353
23.191912,162,9.782922
-109.804594,108,9.872641
-101.114039,67,9.925811
-126.594699,90,9.998487
-145.83309,86,10.067396
-29.738982,132,10.178706
-69.695274,76,10.24008
-112.135293,78,10.302548
-88.056814,103,10.38764
-111.77517,88,10.460701
-92.034038,67,10.514349
-169.085077,124,10.617205
-122.088878,101,10.699932
-207.937123,123,10.80113
-115.415205,75,10.859876
-126.946373,94,10.936418
-66.864427,63,10.987106
-73.079847,66,11.039919
-133.581264,115,11.135182
-78.627819,64,11.185754
-58.7536,62,11.234939
-87.555821,57,11.279816
-82.839667,70,11.335809
-100.941143,88,11.405301
-32.760031,104,11.489499
-134.824218,127,11.595045
-235.748621,80,11.660505
-75.1843,137,11.775631
-144.191475,120,11.875059
-74.294711,114,11.969694
-114.213741,83,12.034654
-126.95704,70,12.091459
-104.769807,71,12.148124
-115.533415,112,12.238776
-205.15413,119,12.746083
-73.257128,63,12.810143
-126.166219,70,12.864399
-126.049676,131,12.972963
-82.631503,92,13.048258
-158.317702,113,13.140932
-69.117238,74,13.201528
-18.859574,83,13.269084
-99.831417,69,13.323609
-111.656,86,13.392486
-96.617738,71,13.450321
-54.133514,113,13.541825
-46.050068,60,13.58929
-169.416916,99,13.668833
-120.509521,123,13.77146
-61.487057,88,13.84342
-100.367059,119,13.941321
-111.432814,61,13.989389
-116.512226,75,14.049379
-124.003056,98,14.130778
-128.747901,93,14.206101
-142.095536,96,14.28399
-272.115792,106,14.36845
-83.201845,96,14.445737
-1.42473,119,14.545083
-141.499339,110,14.635828
-67.721788,121,14.736807
-86.806676,77,14.798854
-166.529652,117,14.89582
-83.771423,139,15.013177
-82.761685,78,15.075817
-108.497169,120,15.175777
-71.347511,76,15.237322
-86.930454,69,15.292782
-42.549853,71,15.349955
-267.354311,116,15.445094
-77.691874,59,15.491555
-158.926901,78,15.553387
-88.877855,76,15.614265
-82.615999,70,15.669342
-149.565575,95,15.746887
-89.648344,77,15.809243
-134.847216,93,15.883189
-89.718807,80,15.947324
-87.557134,92,16.021863
-110.09828,132,16.538366
-106.691415,120,16.637751
-48.032159,116,16.736918
-97.029891,81,16.803109
-122.125318,86,16.875288
-134.294104,130,16.982747
-77.670752,98,17.065312
-65.645411,83,17.13327
-88.792981,97,17.213302
-71.908274,121,17.313987
-142.584353,120,17.414335
-198.128578,116,17.511096
-157.988845,128,17.618875
-82.586661,76,17.679877
-96.777254,82,17.745577
-80.561776,60,17.794437
-103.517069,78,17.857165
-41.721737,72,17.915216
-86.701446,117,18.011338
-98.756282,115,18.107628
-118.866154,141,18.227786
-111.27956,117,18.324479
-108.603928,95,18.401286
-136.357283,77,18.46192
-105.113283,80,18.526737
-113.21151,119,18.625871
-124.950788,108,18.71484
-100.594544,79,18.778159
-86.120883,119,18.874501
-98.534863,69,18.930515
-56.300799,71,18.988534
-112.772289,76,19.049729
-114.035635,137,19.164174
-99.268087,71,19.220315
-77.499612,59,19.266392
-75.711025,129,19.374198
-127.345579,106,19.459317
-99.617667,120,19.559595
-128.429551,130,19.668131
-87.09258,69,19.723457
-83.736251,124,20.231721
-84.149479,90,20.307229
-50.079601,126,20.413121
-92.202441,80,20.479405
-89.326982,85,20.549855
-73.335804,116,20.645945
-146.680198,100,20.728438
-122.206006,104,20.814479
-89.907912,93,20.891729
-115.032892,76,20.952284
-92.469793,108,21.040763
-123.719523,102,21.124654
-57.376377,129,21.232933
-138.552432,98,21.312734
-137.742776,117,21.409668
-33.254721,66,21.462539
-108.580843,65,21.515005
-108.954671,133,21.626312
-95.498364,80,21.691169
-171.193041,99,21.773249
-102.737605,80,21.838174
-86.701907,77,21.899743
-86.597145,112,21.992015
-209.617713,134,22.106437
-50.666129,79,22.170764
-28.268713,70,22.227289
-88.006306,89,22.300316
-61.251077,145,22.423956
-94.247763,126,22.530126
-80.687,91,22.603115
-113.097424,130,22.712904
-48.08884,151,22.845438
-93.621607,126,22.949864
-76.372776,89,23.022081
-113.400904,95,23.098886
-94.071298,105,23.184283
-183.422045,139,23.304406
-87.014449,75,23.364696
-94.201878,96,23.443161
-108.447554,103,23.52706
-74.168009,130,24.041058
-60.840962,71,24.097592
-61.584661,62,24.147548
-80.451649,74,24.20553
-69.036384,124,24.31019
-75.648251,126,24.416485
-70.204343,76,24.47953
-73.415556,70,24.535513
-70.849806,80,24.600447
-62.428633,122,24.703024
-32.389377,68,24.758389
-67.0384,66,24.810614
-86.622063,105,24.898865
-83.964781,75,24.958984
-57.861406,100,25.041424
-14.201617,82,25.109114
-71.437904,102,25.193161
-50.912509,120,25.292782
-86.8294,80,25.358727
-80.762982,118,25.456295
-75.42199,71,25.513463
-54.964189,95,25.590789
-131.728154,116,25.686787
-92.44181,80,25.752022
-106.226573,140,25.86916
-69.789225,86,25.940444
-72.760302,122,26.042861
-85.480269,86,26.111215
-63.594692,90,26.186794
-82.612004,82,26.254296
-95.699984,103,26.338519
-63.158483,82,26.404971
-131.914143,105,26.492656
-21.216717,127,26.598491
-110.850686,76,26.659724
-92.283516,90,26.732161
-88.261522,89,26.804893
-72.388752,79,26.869226
-48.780941,140,26.986692
-24.697063,74,27.047782
-88.185255,74,27.107593
-109.719625,81,27.173684
-61.632523,96,27.255126
-164.921466,140,27.373404
-77.397597,108,27.872962
-37.010679,119,27.975106
-103.702694,94,28.054101
-71.496211,122,28.159321
-60.841495,120,28.25903
-69.541433,85,28.32775
-130.262086,96,28.404614
-72.293913,132,28.516035
-91.27851,90,28.591715
-82.639195,79,28.657216
-22.451992,114,28.751662
-8.574006,89,28.82548
-68.817385,97,28.90548
-47.405272,120,29.004915
-81.253995,152,29.138283
-34.032625,121,29.238763
-75.633662,104,29.325059
-62.079441,129,29.431187
-37.677197,165,29.574858
-63.756553,81,29.641717
-53.849275,120,29.743301
-68.130104,116,29.841934
-73.881015,97,29.921134
-75.152298,89,29.994906
-79.219281,98,30.076604
-60.224692,127,30.184492
-63.776674,94,30.261813
-81.564747,105,30.349592
-44.567602,123,30.453956
-62.227669,84,30.522785
-78.825714,108,30.611874
-44.516177,84,30.680955
-51.993715,102,30.765317
-81.099178,67,30.817799
-88.524941,98,30.897493
-57.768217,107,30.987007
-115.193181,75,31.045997
-101.929072,101,31.128901
-49.608777,125,31.640136
-58.502582,68,31.695669
-64.479811,96,31.774184
-30.661005,110,31.865794
-114.669838,112,31.958814
-22.746005,93,32.036287
-42.498282,90,32.108985
-72.79125,129,32.216595
-69.341867,126,32.322645
-84.197518,107,32.41187
-46.980387,77,32.474216
-84.086994,103,32.55826
-189.389658,131,32.668522
-82.038026,100,32.750265
-49.343421,113,32.845908
-34.769879,73,32.906596
-11.948133,85,32.977091
-24.891537,100,33.060529
-54.765513,110,33.150918
-98.407157,84,33.219605
-27.303125,139,33.33857
-60.347233,140,33.457997
-25.920728,101,33.541393
-14.579011,76,33.603994
-34.009473,124,33.709123
-40.789646,86,33.780328
-33.710739,107,33.866967
-48.119855,71,33.924527
-88.389985,116,34.020345
-73.002448,131,34.129758
-86.073646,101,34.214297
-35.646295,100,34.297844
-58.684372,115,34.393492
-36.061956,88,34.466028
-195.246163,128,34.573444
-25.053326,73,34.633869
-112.279933,153,34.769336
-89.559299,103,34.853773
-40.946782,73,34.913864
-78.865037,95,34.993656
-66.446408,83,35.468723
-65.589519,100,35.552065
-37.454992,94,35.628449
-97.266116,150,35.760615
9.950032,135,35.876314
-8.727842,89,35.950022
-35.653845,114,36.045854
-43.342933,76,36.107791
-87.21999,95,36.185801
-32.267023,166,36.331706
-63.010763,117,36.429292
-67.405819,80,36.495225
-52.688722,135,36.609201
-55.175537,67,36.662511
-64.48482,110,36.752362
-75.635331,130,36.861322
-35.976526,97,36.941491
-54.860873,136,37.056689
-52.630669,165,37.201305
-57.649645,121,37.30409
-111.656666,90,37.378715
-73.660612,69,37.432846
-29.905232,86,37.503912
-31.786677,89,37.575876
-82.670681,112,37.668977
-83.546669,99,37.749808
-76.293975,88,37.822961
-60.463908,82,37.891141
-76.873073,82,37.958603
-92.887628,78,38.020995
-37.811094,76,38.083285
-6.404716,120,38.186925
-58.026503,90,38.261841
-61.038634,77,38.324746
-81.457827,144,38.450068
-48.071115,138,38.566944
-106.07962,133,38.677462
-87.766762,107,38.766861
-68.30307,75,38.827092
0.865246,90,39.30858
-84.929273,70,39.365169
-73.361019,96,39.444111
-66.252091,91,39.520433
-33.823263,110,39.611711
-86.053378,114,39.706535
-40.904023,80,39.771796
-58.980746,152,39.905253
-72.664025,113,39.998686
-62.826,124,40.100938
-52.162263,131,40.210191
-79.892025,117,40.307232
-41.925683,119,40.406527
-40.05456,110,40.500766
-31.013363,97,40.579452
-71.548174,118,40.67757
-24.60949,171,40.825609
-38.426287,162,40.966295
-38.514986,90,41.042189
-33.761514,91,41.117456
-20.414921,156,41.252534
-78.481278,110,41.343818
-10.321794,96,41.424948
-47.209176,145,41.549087
-53.049383,107,41.638341
-18.328697,122,41.744144
-47.298171,120,41.843436
-48.821506,132,41.955189
-51.91621,74,42.015828
-86.143012,82,42.083033
-50.185881,118,42.181551
-61.411771,71,42.237401
-76.715189,91,42.310842
-23.75477,133,42.424615
-84.235835,102,42.509308
-264.444873,177,42.6783
-16.3966,101,43.179158
-70.537656,134,43.292843
-426.545961,719,44.485803
-24.071507,169,44.632405
-53.103996,106,44.721714
-70.84981,142,44.841972
-28.470495,149,44.970383
-33.366373,210,45.172632
-47.138983,76,45.233476
-59.826029,173,45.385734
-60.775215,110,45.475431
-45.234148,105,45.562801
-23.503283,151,45.694155
-85.821445,120,45.793579
-7.915881,151,45.926696
-115.594188,134,46.039587
-87.061915,142,46.158131
-16.614732,105,46.247629
-25.203579,106,46.33863
-48.541401,97,46.420231
-45.644021,127,46.528517
-80.821611,146,46.652748
-25.984974,93,46.730917
7.715576,96,46.813334
-47.77802,78,46.877474
-71.797812,116,46.97308
-113.852061,168,47.117301
-55.420843,84,47.18809
-31.635748,143,47.718574
-54.679065,119,47.823178
