# {"t_start": 1539261114.1002004, "env_id": "CartPole-v0"} 
r,l,t
200.0,200,26.004538
200.0,200,26.097745
200.0,200,26.274316
200.0,200,26.374556
200.0,200,26.476317
200.0,200,26.562483
200.0,200,26.644578
200.0,200,26.802461
200.0,200,26.877594
200.0,200,26.966681
200.0,200,27.054955
104.0,104,27.101353
200.0,200,27.186782
200.0,200,27.347001
200.0,200,27.424889
170.0,170,27.491895
200.0,200,27.579346
200.0,200,27.65794
200.0,200,27.831151
200.0,200,27.93304
200.0,200,28.033773
200.0,200,28.120574
200.0,200,28.194708
200.0,200,28.363977
200.0,200,28.442155
200.0,200,28.527044
200.0,200,28.627711
200.0,200,28.728767
200.0,200,28.903538
200.0,200,28.980661
200.0,200,29.064186
200.0,200,29.156188
191.0,191,29.255602
200.0,200,29.415131
200.0,200,29.516935
200.0,200,29.617133
200.0,200,29.709265
200.0,200,29.785911
200.0,200,29.956015
75.0,75,29.985344
200.0,200,30.06268
200.0,200,30.144499
200.0,200,30.231172
200.0,200,30.323395
200.0,200,30.475516
173.0,173,30.546424
200.0,200,30.622575
200.0,200,30.722147
200.0,200,30.805316
200.0,200,30.949164
200.0,200,31.042365
200.0,200,31.121273
200.0,200,31.199919
200.0,200,31.278534
200.0,200,31.355446
200.0,200,31.52222
200.0,200,31.601925
200.0,200,31.680799
200.0,200,31.770895
200.0,200,31.860717
200.0,200,32.020573
179.0,179,32.104919
200.0,200,32.183276
200.0,200,32.265857
200.0,200,32.354009
184.0,184,32.509898
200.0,200,32.611673
163.0,163,32.693725
190.0,190,32.788773
122.0,122,32.849726
195.0,195,32.932678
200.0,200,33.096554
200.0,200,33.185114
181.0,181,33.259709
200.0,200,33.348936
167.0,167,33.424942
141.0,141,33.567326
200.0,200,33.667218
200.0,200,33.748258
126.0,126,33.799309
200.0,200,33.886031
200.0,200,33.971943
200.0,200,34.143238
200.0,200,34.2439
200.0,200,34.344183
200.0,200,34.445084
200.0,200,34.531886
181.0,181,34.685412
200.0,200,34.780866
200.0,200,34.8625
200.0,200,34.944064
200.0,200,35.045697
126.0,126,35.095697
200.0,200,35.260645
200.0,200,35.349947
200.0,200,35.432773
200.0,200,35.528297
200.0,200,35.615309
200.0,200,35.786647
200.0,200,35.887311
200.0,200,35.988451
200.0,200,36.089654
200.0,200,36.166866
200.0,200,36.336563
200.0,200,36.436146
200.0,200,36.510927
200.0,200,36.599922
200.0,200,36.687574
192.0,192,36.847197
200.0,200,36.931938
200.0,200,37.020984
200.0,200,37.096936
200.0,200,37.179293
200.0,200,37.332522
200.0,200,37.433851
159.0,159,37.514546
143.0,143,37.587193
177.0,177,37.677179
170.0,170,37.749385
200.0,200,37.907382
200.0,200,37.992028
200.0,200,38.065636
114.0,114,38.109886
200.0,200,38.200094
200.0,200,38.289596
200.0,200,38.457838
200.0,200,38.542396
200.0,200,38.623505
153.0,153,38.69398
200.0,200,38.790714
200.0,200,38.962626
200.0,200,39.064401
200.0,200,39.164851
165.0,165,39.243113
200.0,200,39.336035
176.0,176,39.47913
200.0,200,39.572434
200.0,200,39.653862
200.0,200,39.738909
200.0,200,39.839392
200.0,200,40.023942
186.0,186,40.107091
182.0,182,40.174938
200.0,200,40.253596
200.0,200,40.355145
200.0,200,40.433537
157.0,157,40.59004
200.0,200,40.683116
200.0,200,40.761415
200.0,200,40.858664
200.0,200,40.954273
200.0,200,41.111456
189.0,189,41.201284
200.0,200,41.276879
200.0,200,41.364469
200.0,200,41.444935
200.0,200,41.605466
200.0,200,41.691347
200.0,200,41.778953
200.0,200,41.863256
200.0,200,41.943506
200.0,200,42.107824
200.0,200,42.221918
200.0,200,42.296321
200.0,200,42.379439
200.0,200,42.460757
200.0,200,42.61239
200.0,200,42.696388
200.0,200,42.789511
73.0,73,42.821901
133.0,133,42.872793
200.0,200,42.948453
200.0,200,43.033217
200.0,200,43.190839
200.0,200,43.291804
200.0,200,43.370431
200.0,200,43.449023
200.0,200,43.542402
200.0,200,43.698036
67.0,67,43.723293
200.0,200,43.801389
200.0,200,43.894947
200.0,200,43.994523
200.0,200,44.155018
200.0,200,44.234635
200.0,200,44.329704
184.0,184,44.423465
200.0,200,44.501408
200.0,200,44.586148
137.0,137,44.722502
200.0,200,44.821913
147.0,147,44.896428
200.0,200,44.977216
200.0,200,45.060224
200.0,200,45.23077
200.0,200,45.312458
200.0,200,45.394029
200.0,200,45.472517
200.0,200,45.554928
168.0,168,45.638057
200.0,200,45.796791
200.0,200,45.882227
200.0,200,45.983344
42.0,42,46.000472
200.0,200,46.078251
200.0,200,46.162229
200.0,200,46.330699
200.0,200,46.415201
200.0,200,46.500851
200.0,200,46.579619
200.0,200,46.654239
164.0,164,46.805378
200.0,200,46.889671
171.0,171,46.955388
200.0,200,47.03996
200.0,200,47.131618
200.0,200,47.30954
200.0,200,47.396201
200.0,200,47.472984
200.0,200,47.571373
200.0,200,47.665399
200.0,200,47.822743
120.0,120,47.883631
200.0,200,47.984902
200.0,200,48.086281
200.0,200,48.172953
200.0,200,48.251677
200.0,200,48.422078
200.0,200,48.504781
200.0,200,48.580134
200.0,200,48.678402
200.0,200,48.775124
200.0,200,48.941406
200.0,200,49.023538
200.0,200,49.102323
162.0,162,49.168895
169.0,169,49.253621
200.0,200,49.399142
200.0,200,49.48817
200.0,200,49.575438
114.0,114,49.626894
200.0,200,49.716061
160.0,160,49.787066
200.0,200,49.950468
97.0,97,49.995987
200.0,200,50.082767
200.0,200,50.157619
139.0,139,50.215232
200.0,200,50.315265
200.0,200,50.487755
200.0,200,50.572394
200.0,200,50.647431
146.0,146,50.707035
200.0,200,50.795943
200.0,200,50.961805
200.0,200,51.044846
200.0,200,51.135075
200.0,200,51.225503
200.0,200,51.320304
200.0,200,51.396298
200.0,200,51.552557
136.0,136,51.613566
200.0,200,51.693562
200.0,200,51.767584
200.0,200,51.849264
200.0,200,52.023184
200.0,200,52.123844
200.0,200,52.20674
200.0,200,52.288024
200.0,200,52.377778
