EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
93.45,-172.4094,44,44,4.070261716842651,4082,0.013829812,1.3829813,0.0020537972450256348,0.0034067198,0.0248718,0.011041988
93.6,-149.8095,44,88,7.949171543121338,8187,0.013750498,1.3750498,-0.004323720932006836,0.0048725214,0.024857081,0.011106584
90.3,-113.516624,44,132,11.82108998298645,12219,0.013710343,1.3710344,-0.0021882057189941406,0.0033958198,0.024183229,0.010472886
87.85,-106.32485,46,178,15.690346479415894,16319,0.013633792,1.3633792,-0.0020596981048583984,0.0037993565,0.022733947,0.009100155
96.425,-104.88059,42,220,19.582206964492798,20395,0.013578454,1.3578454,-0.0009189844131469727,0.0037475587,0.02494911,0.011370655
89.75,-106.357376,45,265,23.475475549697876,24505,0.013414524,1.3414524,-0.0012960433959960938,0.0049046455,0.027794044,0.01437952
95.775,-85.927284,44,309,27.374019622802734,28669,0.013358692,1.3358692,-0.0008169412612915039,0.004268842,0.023289012,0.00993032
103.15,-81.469215,39,348,31.300574779510498,32679,0.013212717,1.3212718,-0.001831650733947754,0.003947361,0.024029773,0.010817055
103.55,-70.1968,40,388,35.234914779663086,36821,0.01313248,1.313248,-0.0009199380874633789,0.004310388,0.022920735,0.009788256
102.225,-67.84352,40,428,39.18410563468933,40910,0.012876989,1.287699,-0.0008467435836791992,0.0043651443,0.025145702,0.012268714
107.975,-52.520275,38,466,43.16647696495056,44986,0.01258795,1.258795,-0.001377105712890625,0.004489693,0.023488017,0.010900067
114.275,-59.130737,36,502,47.185418367385864,49073,0.012731255,1.2731255,-0.010104775428771973,0.0038076756,0.022284247,0.009552991
109.7,-55.54656,38,540,51.15689468383789,53216,0.012569331,1.2569331,-0.0004922151565551758,0.003809949,0.023200044,0.010630714
108.4,-38.017982,38,578,55.13253307342529,57330,0.012418334,1.2418334,-0.0013850927352905273,0.0034309889,0.020436294,0.008017961
108.525,-30.196918,37,615,59.132970094680786,61377,0.012309897,1.2309897,-0.0012496709823608398,0.0031877758,0.021714127,0.00940423
108.575,-40.673378,38,653,63.13770866394043,65482,0.01206156,1.206156,-0.0004763603210449219,0.0033085034,0.021455485,0.009393925
109.4,-33.667854,37,690,67.16480708122253,69515,0.0120140845,1.2014085,-0.0005674362182617188,0.0042621195,0.021942355,0.009928271
118.95,-25.16484,34,724,71.20165419578552,73610,0.011964146,1.1964146,-0.0005996227264404297,0.003323788,0.025933236,0.01396909
132.475,-20.327717,31,755,75.58641028404236,77743,0.011840643,1.1840644,-0.007176637649536133,0.004160432,0.022816006,0.010975363
151.675,-8.0996,27,782,80.30877804756165,81910,0.011593868,1.1593869,0.003169238567352295,0.003363012,0.018871244,0.007277375
122.275,-13.737592,33,815,84.38495588302612,86006,0.011686204,1.1686205,-0.005121707916259766,0.003547785,0.024626877,0.012940673
141.575,-2.4364505,26,841,90.16241431236267,89994,0.011571868,1.1571869,0.0010965466499328613,0.0033973865,0.020111047,0.008539178
188.0,-1.3092391,16,857,96.8450095653534,93813,0.0114905955,1.1490595,0.09941303730010986,0.003900969,0.022059664,0.010569069
210.625,-0.33139268,22,879,102.91501522064209,98183,0.01112548,1.112548,0.2836819887161255,0.004210695,0.020849012,0.009723531
275.225,2.2591994,12,891,110.44728875160217,102315,0.011421291,1.1421292,0.2882245182991028,0.003870925,0.021264864,0.009843573
289.825,2.6843452,7,898,119.60608553886414,106406,0.011253304,1.1253304,0.3361170291900635,0.004268322,0.021192618,0.009939314
357.125,5.0117836,6,904,129.17639827728271,109825,0.011352882,1.1352882,0.35158848762512207,0.003733398,0.019692786,0.008339904
447.65,11.048321,6,910,138.99080610275269,114118,0.011392772,1.1392772,0.5629633367061615,0.0045342227,0.022682516,0.011289744
540.725,7.2324805,7,917,149.43034768104553,118727,0.011445107,1.1445107,0.3289036154747009,0.00407918,0.02245515,0.011010043
606.8,9.709816,4,921,158.70979166030884,122727,0.011603293,1.1603293,0.5698899626731873,0.004301694,0.021096215,0.009492923
651.6,18.869884,6,927,167.43681812286377,126967,0.011480937,1.1480937,0.48773646354675293,0.0043515773,0.025076825,0.013595889
716.3,18.99143,4,931,177.5593137741089,130967,0.011424803,1.1424804,0.5676348507404327,0.0046692924,0.021277294,0.009852489
717.3,18.753595,5,936,187.5525324344635,134274,0.011547103,1.1547103,0.5957842469215393,0.0046925084,0.025173813,0.013626711
790.525,25.510767,5,941,196.7454752922058,138446,0.011374189,1.1374189,0.469566285610199,0.0037249583,0.019387221,0.008013032
