EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
93.45,-172.4094,44,44,3.875352382659912,4082,0.0,1.3862419,0.00926440954208374,6.017605e-05,0.0020797988,0.0020797988
88.95,-175.5181,46,90,7.600498676300049,8178,0.0,1.3861817,-0.0050122737884521484,5.647422e-05,0.0018967432,0.0018967432
108.8,-167.67717,36,126,12.110577821731567,12234,0.0,1.3857387,0.06165969371795654,8.1741266e-05,0.0016417278,0.0016417278
115.075,-186.88206,35,161,17.059894323349,16343,0.0,1.3854446,0.028487801551818848,8.062042e-05,0.0018663835,0.0018663835
94.9,-178.74097,44,205,20.88986349105835,20470,0.0,1.3856387,-0.011316180229187012,7.024539e-05,0.0018593657,0.0018593657
92.325,-174.45671,43,248,24.72896957397461,24531,0.0,1.3854125,-0.032452940940856934,8.306435e-05,0.0025261436,0.0025261436
94.15,-172.51672,43,291,28.50948429107666,28585,0.0,1.3849106,-0.003024578094482422,7.55088e-05,0.0016355312,0.0016355312
96.575,-183.60574,43,334,32.365758419036865,32748,0.0,1.3844616,-0.0013355016708374023,7.25619e-05,0.0019903868,0.0019903868
91.45,-141.05884,43,377,36.27140164375305,36806,0.0,1.3846384,-0.020476222038269043,5.790661e-05,0.0016716786,0.0016716786
94.325,-163.28146,44,421,40.15961933135986,40955,0.0,1.3838851,-0.00700068473815918,6.353104e-05,0.0022493023,0.0022493023
91.95,-137.79007,44,465,44.055227279663086,44954,0.0,1.3836176,-0.0026717185974121094,7.058698e-05,0.0022031015,0.0022031015
91.425,-144.81,45,510,47.927865743637085,49099,0.0,1.3824236,-0.0017194747924804688,6.9454254e-05,0.0017875502,0.0017875502
94.75,-160.48402,43,553,51.80209255218506,53200,0.0,1.3817695,0.00010216236114501953,7.9033154e-05,0.0023255753,0.0023255753
112.15,-130.34506,36,589,56.67777991294861,57324,0.0,1.3793864,0.03490215539932251,8.1322694e-05,0.0020600893,0.0020600893
89.75,-123.78213,46,635,60.557125091552734,61415,0.0,1.3822169,-0.010574698448181152,6.6379325e-05,0.0025295825,0.0025295825
95.825,-134.88803,43,678,64.44113326072693,65515,0.0,1.3801218,0.00019723176956176758,8.8607194e-05,0.0022069635,0.0022069635
92.275,-141.45139,45,723,68.33099365234375,69563,0.0,1.3796749,-0.008438825607299805,6.922508e-05,0.0021489863,0.0021489863
97.725,-133.06815,43,766,72.24955821037292,73724,0.0,1.3791957,-0.0015654563903808594,6.594496e-05,0.002046701,0.002046701
96.825,-122.78198,42,808,76.1777126789093,77771,0.0,1.3786125,-0.005145072937011719,6.970764e-05,0.0028007696,0.0028007696
95.225,-109.26897,43,851,80.07871747016907,81907,0.0,1.3785564,-0.0025594234466552734,6.30499e-05,0.0019516726,0.0019516726
93.6,-126.76538,43,894,83.97089338302612,85945,0.0,1.3761969,0.0022713541984558105,8.739042e-05,0.0026489561,0.0026489561
94.675,-126.139915,43,937,87.86659693717957,90069,0.0,1.37655,-0.0044765472412109375,7.9582904e-05,0.0021460927,0.0021460927
115.1,-115.25767,34,971,92.65394806861877,94130,0.0,1.373229,0.006625652313232422,8.172604e-05,0.0023934948,0.0023934948
95.475,-120.23507,43,1014,96.55175232887268,98292,0.0,1.373733,-0.011861801147460938,6.8551475e-05,0.002285665,0.002285665
98.15,-128.7825,41,1055,100.4661717414856,102277,0.0,1.3719914,-0.021176815032958984,6.484145e-05,0.0032957247,0.0032957247
102.2,-116.6897,41,1096,104.41217184066772,106495,0.0,1.3715186,-0.0005922317504882812,7.558119e-05,0.003253811,0.003253811
97.8,-108.61803,42,1138,108.31929039955139,110563,0.0,1.3702941,-3.266334533691406e-05,7.9087826e-05,0.0024755232,0.0024755232
102.85,-121.536476,40,1178,112.24654388427734,114677,0.0,1.3682626,-0.0008450746536254883,7.947993e-05,0.0024892478,0.0024892478
120.575,-112.310715,32,1210,117.1742250919342,118775,0.0,1.3634391,0.00869053602218628,8.5002626e-05,0.0022366566,0.0022366566
100.75,-123.54207,40,1250,121.10066843032837,122805,0.0,1.3633121,-0.1595245599746704,7.930683e-05,0.002678971,0.002678971
96.625,-104.73826,42,1292,124.99832224845886,126863,0.0,1.364754,-0.004292011260986328,6.460589e-05,0.002954198,0.002954198
98.35,-99.56673,42,1334,128.91104006767273,131037,0.0,1.3635669,9.691715240478516e-05,7.863453e-05,0.0018847464,0.0018847464
100.0,-97.7097,41,1375,132.81485724449158,135129,0.0,1.3612357,-0.0008834600448608398,7.5509015e-05,0.0025655872,0.0025655872
95.775,-96.58063,43,1418,136.74276900291443,139243,0.0,1.3603917,-0.005370974540710449,7.75552e-05,0.0028264252,0.0028264252
122.25,-96.37705,31,1449,141.59119629859924,143303,0.0,1.3606362,0.016756415367126465,8.528527e-05,0.0021973348,0.0021973348
100.475,-105.15407,41,1490,145.51610803604126,147404,0.0,1.3512838,-0.008305788040161133,8.121134e-05,0.0022582074,0.0022582074
106.65,-92.2655,38,1528,149.42466974258423,151465,0.0,1.3508611,-0.006896495819091797,8.025477e-05,0.00282302,0.00282302
99.725,-100.77089,41,1569,153.3539788722992,155560,0.0,1.3527322,-0.01676356792449951,6.313014e-05,0.0024921885,0.0024921885
103.75,-96.49696,39,1608,157.2885377407074,159619,0.0,1.3502091,-0.0006126165390014648,8.021128e-05,0.0021269985,0.0021269985
100.175,-90.77183,41,1649,161.22946858406067,163765,0.0,1.3474175,4.839897155761719e-05,8.414145e-05,0.002417677,0.002417677
103.975,-79.37024,40,1689,165.187317609787,167924,0.0,1.3473303,0.0003638267517089844,7.664456e-05,0.0018967454,0.0018967454
108.75,-84.15293,37,1726,169.1204047203064,171980,0.0,1.3458889,0.0023810267448425293,8.0101585e-05,0.002364187,0.002364187
95.4,-98.08604,43,1769,173.03610849380493,176094,0.0,1.339808,1.6808509826660156e-05,7.054597e-05,0.0025150725,0.0025150725
102.25,-88.8348,40,1809,176.99657893180847,180184,0.0,1.3377764,0.005661904811859131,7.315622e-05,0.0022780274,0.0022780274
97.95,-82.22548,42,1851,180.94232606887817,184311,0.0,1.3360186,0.004052102565765381,7.505652e-05,0.0026145775,0.0026145775
110.175,-83.43793,37,1888,184.88496255874634,188380,0.0,1.3363249,0.013169288635253906,7.9536694e-05,0.0026027418,0.0026027418
103.125,-89.24046,40,1928,188.84522342681885,192505,0.0,1.333442,0.027953743934631348,8.53226e-05,0.0025515202,0.0025515202
101.175,-76.68972,40,1968,192.7976906299591,196552,0.0,1.3334054,0.05031764507293701,8.488021e-05,0.0020059522,0.0020059522
100.75,-76.67651,41,2009,196.75648307800293,200683,0.0,1.3284103,0.04819083213806152,7.0933864e-05,0.0032226788,0.0032226788
105.6,-76.96888,38,2047,200.73157262802124,204725,0.0,1.3277569,0.05976611375808716,7.7544835e-05,0.0025661378,0.0025661378
106.925,-78.821106,38,2085,204.69547772407532,208806,0.0,1.3240608,0.04183697700500488,8.200003e-05,0.0023530729,0.0023530729
107.2,-68.09935,38,2123,208.69082593917847,212901,0.0,1.3230201,0.06337273120880127,8.5797146e-05,0.0023848575,0.0023848575
101.025,-76.48434,32,2155,213.7736668586731,216152,0.0,1.3210087,0.04368758201599121,7.336185e-05,0.002171638,0.002171638
131.3,-73.88346,36,2191,217.92642951011658,221095,0.0,1.3158274,0.08023804426193237,7.4037525e-05,0.0024185372,0.0024185372
104.75,-72.25374,39,2230,221.89324951171875,225181,0.0,1.3181224,0.09412407875061035,6.69293e-05,0.0024420796,0.0024420796
104.65,-72.32255,39,2269,225.85822343826294,229291,0.0,1.3138056,0.10052627325057983,7.43795e-05,0.002003947,0.002003947
107.5,-73.29961,38,2307,229.84820771217346,233389,0.0,1.3059015,0.0964956283569336,7.8697354e-05,0.004293358,0.004293358
112.9,-67.70574,37,2344,233.82864999771118,237548,0.0,1.3111649,0.0937233567237854,7.845802e-05,0.0028555805,0.0028555805
112.675,-59.919334,36,2380,237.8244707584381,241603,0.0,1.3065329,0.10350668430328369,8.704105e-05,0.0024521332,0.0024521332
112.85,-56.513885,37,2417,241.82179236412048,245729,0.0,1.3019156,0.10157769918441772,8.490162e-05,0.0025964482,0.0025964482
