# {"t_start": 1539260199.7173157, "env_id": "CartPole-v0"} 
r,l,t
192.0,192,7.371748
58.0,58,7.395653
32.0,32,7.409647
164.0,164,7.48688
45.0,45,7.508151
61.0,61,7.640596
144.0,144,7.710376
38.0,38,7.728645
195.0,195,7.825939
26.0,26,7.837977
43.0,43,7.85847
110.0,110,7.915005
129.0,129,7.985482
29.0,29,8.002456
79.0,79,8.050059
163.0,163,8.133647
168.0,168,8.309377
108.0,108,8.360441
20.0,20,8.369577
200.0,200,8.472164
131.0,131,8.533642
47.0,47,8.557595
102.0,102,8.609773
109.0,109,8.659045
149.0,149,8.724386
114.0,114,8.862944
90.0,90,8.900534
62.0,62,8.927602
184.0,184,9.003862
138.0,138,9.069105
200.0,200,9.145746
177.0,177,9.21253
200.0,200,9.389087
141.0,141,9.444505
148.0,148,9.511659
192.0,192,9.588048
109.0,109,9.630035
117.0,117,9.676144
200.0,200,9.839944
179.0,179,9.937379
50.0,50,9.965149
183.0,183,10.059513
117.0,117,10.107961
147.0,147,10.172127
200.0,200,10.254655
200.0,200,10.459597
180.0,180,10.55761
196.0,196,10.64571
200.0,200,10.727521
200.0,200,10.816013
28.0,28,10.830386
190.0,190,11.00962
200.0,200,11.094624
200.0,200,11.176889
165.0,165,11.266913
200.0,200,11.354444
200.0,200,11.443294
200.0,200,11.654999
200.0,200,11.757311
200.0,200,11.859545
200.0,200,11.955796
200.0,200,12.032049
200.0,200,12.223603
200.0,200,12.317533
200.0,200,12.427785
167.0,167,12.513139
200.0,200,12.614886
200.0,200,12.80818
187.0,187,12.8919
200.0,200,12.976511
200.0,200,13.055744
194.0,194,13.147617
53.0,53,13.17494
200.0,200,13.371721
200.0,200,13.474566
200.0,200,13.567049
200.0,200,13.646819
200.0,200,13.740334
200.0,200,13.908918
200.0,200,14.011324
200.0,200,14.114155
193.0,193,14.212131
200.0,200,14.310154
200.0,200,14.48666
164.0,164,14.552975
168.0,168,14.619596
200.0,200,14.700691
200.0,200,14.803164
200.0,200,14.904249
200.0,200,15.101065
200.0,200,15.184134
200.0,200,15.261137
200.0,200,15.357522
188.0,188,15.433198
200.0,200,15.632193
200.0,200,15.736329
200.0,200,15.834831
200.0,200,15.933669
200.0,200,16.018394
200.0,200,16.19074
200.0,200,16.292705
200.0,200,16.38086
200.0,200,16.472961
200.0,200,16.572044
200.0,200,16.767579
200.0,200,16.849635
200.0,200,16.931237
200.0,200,17.007934
130.0,130,17.056394
200.0,200,17.167068
200.0,200,17.368522
200.0,200,17.470057
200.0,200,17.567441
200.0,200,17.64451
200.0,200,17.730639
200.0,200,17.902025
200.0,200,18.004791
200.0,200,18.108565
200.0,200,18.211495
200.0,200,18.310846
200.0,200,18.489954
200.0,200,18.577792
200.0,200,18.657907
200.0,200,18.758344
200.0,200,18.859372
200.0,200,19.052243
174.0,174,19.129896
200.0,200,19.210037
200.0,200,19.287858
200.0,200,19.379314
200.0,200,19.552646
200.0,200,19.63855
200.0,200,19.715295
200.0,200,19.797457
156.0,156,19.859648
81.0,81,19.891952
200.0,200,20.051589
200.0,200,20.131383
200.0,200,20.211118
200.0,200,20.290753
200.0,200,20.387565
200.0,200,20.591199
186.0,186,20.686037
200.0,200,20.782713
200.0,200,20.86484
200.0,200,20.946377
200.0,200,21.131563
200.0,200,21.241688
200.0,200,21.333601
200.0,200,21.427713
200.0,200,21.527618
200.0,200,21.621963
200.0,200,21.798666
200.0,200,21.874091
200.0,200,21.96331
200.0,200,22.062242
200.0,200,22.16022
200.0,200,22.353066
199.0,199,22.447321
200.0,200,22.555231
200.0,200,22.65816
200.0,200,22.745555
200.0,200,22.943082
200.0,200,23.046121
200.0,200,23.15006
200.0,200,23.232454
200.0,200,23.30698
200.0,200,23.487859
200.0,200,23.583306
200.0,200,23.685337
200.0,200,23.789716
200.0,200,23.89224
200.0,200,24.07778
200.0,200,24.160759
200.0,200,24.237863
200.0,200,24.314413
200.0,200,24.415002
200.0,200,24.614609
200.0,200,24.717733
200.0,200,24.808347
200.0,200,24.885616
200.0,200,24.974222
200.0,200,25.157224
200.0,200,25.25984
200.0,200,25.362208
200.0,200,25.463995
200.0,200,25.566067
200.0,200,25.738014
200.0,200,25.816897
200.0,200,25.90074
200.0,200,26.000918
200.0,200,26.101616
200.0,200,26.203637
200.0,200,26.394557
200.0,200,26.476469
200.0,200,26.560259
200.0,200,26.638635
200.0,200,26.718159
200.0,200,26.914341
200.0,200,27.015993
200.0,200,27.119368
200.0,200,27.219593
200.0,200,27.297828
200.0,200,27.461882
200.0,200,27.541134
200.0,200,27.630481
200.0,200,27.721425
200.0,200,27.811529
200.0,200,27.988932
200.0,200,28.068111
200.0,200,28.147278
200.0,200,28.226399
200.0,200,28.305379
200.0,200,28.486156
200.0,200,28.575963
200.0,200,28.667011
200.0,200,28.755543
200.0,200,28.834514
200.0,200,29.00232
200.0,200,29.078941
200.0,200,29.162614
200.0,200,29.25184
200.0,200,29.352589
200.0,200,29.546242
200.0,200,29.637153
200.0,200,29.712973
200.0,200,29.791602
200.0,200,29.86792
200.0,200,30.054127
200.0,200,30.158748
200.0,200,30.262884
200.0,200,30.366847
200.0,200,30.447196
200.0,200,30.608379
200.0,200,30.701791
200.0,200,30.783974
94.0,94,30.82151
200.0,200,30.903152
200.0,200,30.980238
200.0,200,31.165817
200.0,200,31.247066
200.0,200,31.324087
200.0,200,31.400613
200.0,200,31.47643
200.0,200,31.639825
200.0,200,31.735233
200.0,200,31.83199
200.0,200,31.925749
200.0,200,32.016885
200.0,200,32.190206
200.0,200,32.292388
200.0,200,32.369647
200.0,200,32.450289
173.0,173,32.539041
165.0,165,32.612545
200.0,200,32.796834
200.0,200,32.873378
200.0,200,32.950379
200.0,200,33.047487
200.0,200,33.127925
200.0,200,33.29999
200.0,200,33.395355
200.0,200,33.489484
200.0,200,33.590816
200.0,200,33.667079
200.0,200,33.841422
200.0,200,33.927169
162.0,162,33.990523
200.0,200,34.071898
200.0,200,34.157711
200.0,200,34.339271
200.0,200,34.426381
200.0,200,34.509006
200.0,200,34.590784
200.0,200,34.678275
200.0,200,34.848361
200.0,200,34.942931
200.0,200,35.03331
200.0,200,35.129085
200.0,200,35.22297
200.0,200,35.303332
200.0,200,35.492656
200.0,200,35.586806
200.0,200,35.66649
200.0,200,35.758185
200.0,200,35.847538
200.0,200,36.029515
118.0,118,36.074509
200.0,200,36.157775
200.0,200,36.239594
200.0,200,36.32077
173.0,173,36.484141
200.0,200,36.572048
200.0,200,36.661568
200.0,200,36.752366
200.0,200,36.84021
200.0,200,37.019261
175.0,175,37.095784
200.0,200,37.17351
200.0,200,37.258605
200.0,200,37.349763
200.0,200,37.441904
200.0,200,37.628967
174.0,174,37.69441
182.0,182,37.77002
200.0,200,37.872906
200.0,200,37.956993
200.0,200,38.133756
200.0,200,38.232054
200.0,200,38.315948
200.0,200,38.409838
200.0,200,38.500206
169.0,169,38.660438
200.0,200,38.737464
200.0,200,38.81222
200.0,200,38.902184
127.0,127,38.960746
197.0,197,39.050837
198.0,198,39.238038
195.0,195,39.323421
200.0,200,39.41019
200.0,200,39.504503
200.0,200,39.583141
200.0,200,39.769902
200.0,200,39.857577
200.0,200,39.949375
200.0,200,40.032639
195.0,195,40.115516
171.0,171,40.282607
200.0,200,40.364464
200.0,200,40.445586
154.0,154,40.522531
200.0,200,40.623435
200.0,200,40.713965
128.0,128,40.8709
200.0,200,40.954101
200.0,200,41.050796
200.0,200,41.135806
200.0,200,41.219051
200.0,200,41.414901
200.0,200,41.517728
200.0,200,41.620305
200.0,200,41.70385
200.0,200,41.788203
200.0,200,41.975795
200.0,200,42.0534
200.0,200,42.128885
200.0,200,42.207578
200.0,200,42.304118
200.0,200,42.4746
200.0,200,42.553836
189.0,189,42.62869
200.0,200,42.710443
200.0,200,42.788203
200.0,200,42.876601
200.0,200,43.078949
179.0,179,43.171191
200.0,200,43.276929
200.0,200,43.357546
200.0,200,43.441404
200.0,200,43.615926
200.0,200,43.701309
200.0,200,43.804615
200.0,200,43.906711
200.0,200,44.008108
200.0,200,44.181686
200.0,200,44.281786
200.0,200,44.360097
200.0,200,44.437146
200.0,200,44.530974
199.0,199,44.724089
200.0,200,44.825706
151.0,151,44.882702
197.0,197,44.956486
200.0,200,45.045963
200.0,200,45.211234
200.0,200,45.299914
88.0,88,45.345185
200.0,200,45.446239
200.0,200,45.548664
200.0,200,45.644126
200.0,200,45.815781
200.0,200,45.9107
200.0,200,45.98639
200.0,200,46.067796
200.0,200,46.164232
200.0,200,46.361437
200.0,200,46.45279
200.0,200,46.528727
200.0,200,46.61089
200.0,200,46.701617
200.0,200,46.875856
200.0,200,46.978089
200.0,200,47.080184
200.0,200,47.166576
200.0,200,47.265572
200.0,200,47.448274
200.0,200,47.536049
200.0,200,47.617137
200.0,200,47.718441
200.0,200,47.81988
200.0,200,47.922191
200.0,200,48.095557
200.0,200,48.180268
200.0,200,48.281559
200.0,200,48.358969
200.0,200,48.439594
200.0,200,48.643948
200.0,200,48.738947
200.0,200,48.826465
200.0,200,48.908903
200.0,200,48.987776
200.0,200,49.169066
200.0,200,49.252338
200.0,200,49.344527
200.0,200,49.445081
200.0,200,49.547887
200.0,200,49.729495
200.0,200,49.807992
200.0,200,49.897048
200.0,200,49.996119
200.0,200,50.091911
200.0,200,50.264393
200.0,200,50.366692
200.0,200,50.463509
200.0,200,50.548098
200.0,200,50.63948
200.0,200,50.817678
200.0,200,50.899189
200.0,200,50.981808
200.0,200,51.067155
200.0,200,51.169894
200.0,200,51.367562
200.0,200,51.474644
200.0,200,51.561829
200.0,200,51.644705
200.0,200,51.745971
200.0,200,51.934995
200.0,200,52.037398
200.0,200,52.115113
200.0,200,52.191988
200.0,200,52.277323
200.0,200,52.360751
200.0,200,52.558037
200.0,200,52.647631
200.0,200,52.727231
200.0,200,52.825257
200.0,200,52.917948
200.0,200,53.083325
200.0,200,53.167346
200.0,200,53.255663
200.0,200,53.337926
200.0,200,53.415654
200.0,200,53.603647
200.0,200,53.696117
158.0,158,53.757181
200.0,200,53.845688
200.0,200,53.934311
200.0,200,54.10776
200.0,200,54.202266
200.0,200,54.305068
200.0,200,54.408309
91.0,91,54.453554
200.0,200,54.541187
200.0,200,54.720853
200.0,200,54.800706
200.0,200,54.884751
200.0,200,54.985599
200.0,200,55.086897
