EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
93.45,-172.4094,44,44,4.028057336807251,4082,0.0,1.3858459,0.0020537972450256348,0.00047753772,0.0041307523,0.0041307523
92.175,-151.25162,44,88,7.92740535736084,8136,0.0,1.3844905,-0.002291560173034668,0.0006205463,0.004188653,0.004188653
91.175,-155.24,44,132,11.8177969455719,12216,0.0,1.3830521,0.0008562803268432617,0.00056844566,0.004032952,0.004032952
93.2,-146.17935,44,176,15.70025634765625,16327,0.0,1.3805642,0.0009055137634277344,0.00060203497,0.0034612638,0.0034612638
96.85,-123.1615,43,219,19.600306510925293,20459,0.0,1.3788421,-0.0008682012557983398,0.0006356541,0.0051143714,0.0051143714
96.075,-136.6089,42,261,23.491233348846436,24513,0.0,1.3754582,-0.0006555318832397461,0.0006075997,0.0036941888,0.0036941888
96.4,-119.78949,43,304,27.412035703659058,28591,0.0,1.3753679,-0.009351611137390137,0.0005622362,0.0043835947,0.0043835947
97.025,-121.960266,43,347,31.319732427597046,32725,0.0,1.3696282,-0.0017188787460327148,0.00058113673,0.006861645,0.006861645
96.35,-112.15111,42,389,35.22232723236084,36761,0.0,1.365946,-0.002615213394165039,0.00055758154,0.0033436937,0.0033436937
93.775,-112.77995,44,433,39.117960929870605,40895,0.0,1.3624341,-0.0009931325912475586,0.000560285,0.004780347,0.004780347
98.325,-108.91345,42,475,43.02684140205383,45009,0.0,1.3654935,-0.00015020370483398438,0.00062364055,0.0050844685,0.0050844685
95.95,-102.82473,42,517,46.93421792984009,49074,0.0,1.3651619,-4.601478576660156e-05,0.0005457047,0.0037839976,0.0037839976
95.025,-91.23218,43,560,50.8405122756958,53174,0.0,1.3590913,-0.0006562471389770508,0.0005011587,0.0039437744,0.0039437744
96.225,-95.723694,43,603,54.737069845199585,57288,0.0,1.3578444,-0.00033783912658691406,0.00063396466,0.0052725617,0.0052725617
91.125,-78.22129,44,647,58.65116906166077,61351,0.0,1.3599746,-0.00010466575622558594,0.00047976908,0.0033169114,0.0033169114
96.7,-87.58128,42,689,62.568997621536255,65451,0.0,1.3533165,-0.000558018684387207,0.0005198284,0.0035162899,0.0035162899
94.975,-83.13314,44,733,66.48802089691162,69605,0.0,1.3462344,-0.0001316070556640625,0.00054547464,0.004430602,0.004430602
102.125,-78.416115,40,773,70.42928671836853,73690,0.0,1.3445125,-0.00017118453979492188,0.00059816055,0.004247383,0.004247383
100.7,-75.77037,41,814,74.40087723731995,77799,0.0,1.3406425,-0.00025641918182373047,0.0005362006,0.004030315,0.004030315
92.7,-60.834248,43,857,78.33946132659912,81867,0.0,1.3373877,-0.0001608133316040039,0.0005338143,0.0034816659,0.0034816659
101.2,-67.56455,40,897,82.301922082901,85915,0.0,1.3334024,-0.0001819133758544922,0.0005901663,0.004517245,0.004517245
107.675,-65.9791,38,935,86.26731634140015,90027,0.0,1.329448,-0.0001291036605834961,0.00057158264,0.0037892205,0.0037892205
108.625,-73.88226,38,973,90.25787854194641,94173,0.0,1.3272064,-1.9550323486328125e-05,0.00050893356,0.003951939,0.003951939
101.325,-63.190674,40,1013,94.19952607154846,98226,0.0,1.317543,-0.00010025501251220703,0.00060007704,0.0046772566,0.0046772566
106.4,-58.947227,38,1051,98.15559983253479,102284,0.0,1.3115096,-0.0001709461212158203,0.0005963117,0.0040638195,0.0040638195
104.35,-60.220787,39,1090,102.1444501876831,106378,0.0,1.303458,-0.0001971721649169922,0.0005644411,0.0046627345,0.0046627345
103.55,-48.028038,40,1130,106.12452697753906,110520,0.0,1.2901673,-7.319450378417969e-05,0.0005242136,0.0051363613,0.0051363613
112.375,-51.624756,36,1166,110.16818428039551,114644,0.0,1.289521,1.5437602996826172e-05,0.00055541133,0.0041537075,0.0041537075
109.0,-48.0081,38,1204,114.20239162445068,118769,0.0,1.2832307,-6.222724914550781e-05,0.00053443643,0.0044212434,0.0044212434
105.025,-44.63082,39,1243,118.23262643814087,122879,0.0,1.2703454,4.26173210144043e-05,0.00055864477,0.0038175932,0.0038175932
107.575,-41.991676,38,1281,122.258540391922,126968,0.0,1.264765,0.01595693826675415,0.00048376003,0.0038180614,0.0038180614
109.65,-40.276875,36,1317,126.29407954216003,130937,0.0,1.2623161,0.09056788682937622,0.0004798892,0.0035991226,0.0035991226
113.375,-40.050243,37,1354,130.32676601409912,135152,0.0,1.2575841,0.33479928970336914,0.000583955,0.0046238215,0.0046238215
113.8,-36.71134,36,1390,134.3946406841278,139241,0.0,1.2455661,0.3634639382362366,0.000562123,0.0048401817,0.0048401817
114.775,-31.610804,36,1426,138.44834780693054,143334,0.0,1.2381599,0.41839271783828735,0.000558748,0.003999772,0.003999772
113.7,-33.141544,36,1462,142.49474096298218,147447,0.0,1.2187405,0.4451611042022705,0.0005161714,0.0032089225,0.0032089225
122.3,-21.777374,33,1495,146.57901072502136,151467,0.0,1.2299026,0.4590449333190918,0.00050271966,0.004803506,0.004803506
119.8,-27.186987,34,1529,150.66015934944153,155550,0.0,1.204534,0.5449241101741791,0.0005777137,0.004567548,0.004567548
118.1,-14.877505,36,1565,154.7483732700348,159742,0.0,1.202738,0.554946631193161,0.0005420286,0.004152458,0.004152458
144.525,-10.75304,25,1590,159.98708128929138,163781,0.0,1.2123756,0.2659848928451538,0.0006152699,0.003757227,0.003757227
124.075,-10.155762,34,1624,164.11534428596497,167929,0.0,1.187602,0.5320792496204376,0.0005506589,0.004526379,0.004526379
125.2,-18.384312,32,1656,168.19694566726685,171971,0.0,1.1859405,0.5962155163288116,0.00055879925,0.0034184167,0.0034184167
125.95,-4.9202414,33,1689,172.31715369224548,176091,0.0,1.1633737,0.5991324484348297,0.0005449363,0.0040874397,0.0040874397
127.875,0.59791124,31,1720,176.45586943626404,180129,0.0,1.1523736,0.6223028302192688,0.0005835428,0.0039150324,0.0039150324
150.525,2.8550248,26,1746,182.10998344421387,184302,0.0,1.1641321,0.49578237533569336,0.0005706302,0.004098989,0.004098989
153.5,-2.3198352,21,1767,187.8039903640747,187981,0.0,1.1926112,0.37765902280807495,0.0006003172,0.0033019616,0.0033019616
179.175,-4.0821652,25,1792,193.15024280548096,192372,0.0,1.1665113,0.6005648970603943,0.0005646112,0.004416631,0.004416631
163.875,-2.910073,17,1809,200.1673617362976,195682,0.0,1.2020102,0.45206886529922485,0.0005986405,0.0036932584,0.0036932584
226.8,3.040561,17,1826,208.0173361301422,200590,0.0,1.2020663,0.5461607873439789,0.0006186185,0.0031046965,0.0031046965
280.875,5.145927,13,1839,215.92455577850342,204660,0.0,1.1944203,0.4045143127441406,0.00054747565,0.0038397466,0.0038397466
326.95,11.427432,10,1849,224.55153727531433,208760,0.0,1.2421497,0.4715074896812439,0.00054522406,0.0031076956,0.0031076956
331.0,13.37354,11,1860,232.0210473537445,212956,0.0,1.2284548,0.39755702018737793,0.00056517404,0.0034285611,0.0034285611
352.35,11.709089,11,1871,239.78448724746704,217088,0.0,1.1809493,0.1440843939781189,0.00053398125,0.0027491637,0.0027491637
377.975,11.602291,10,1881,246.83801460266113,220921,0.0,1.2051084,0.3588758707046509,0.0005950099,0.0026952233,0.0026952233
338.45,7.858232,10,1891,254.45558905601501,224298,0.0,1.2008128,0.27472221851348877,0.00056846056,0.0036470958,0.0036470958
381.1,12.15629,10,1901,262.6683187484741,229200,0.0,1.1637157,0.43572044372558594,0.00050513167,0.004465858,0.004465858
444.3,15.897955,4,1905,271.5334894657135,233200,0.0,1.2669566,0.5795074999332428,0.0005699947,0.0032491395,0.0032491395
535.95,18.385002,5,1910,280.17753982543945,237526,0.0,1.240211,0.30823999643325806,0.00059996464,0.004392703,0.004392703
534.95,15.141083,6,1916,288.66695380210876,241043,0.0,1.2156075,0.5637169778347015,0.0005661534,0.0032775097,0.0032775097
586.5,20.121456,6,1922,297.4149601459503,245381,0.0,1.2297935,0.5334696173667908,0.00060915924,0.0037864856,0.0037864856
654.7,20.224255,6,1928,305.89938521385193,249131,0.0,1.1983253,0.5006108283996582,0.0005611223,0.0032777083,0.0032777083
696.75,18.7354,5,1933,315.1068124771118,253296,0.0,1.2009856,0.4557687044143677,0.0005706657,0.0035240026,0.0035240026
760.025,21.625225,4,1937,323.8630521297455,257296,0.0,1.2724693,0.735732764005661,0.00054110755,0.0036719013,0.0036719013
781.75,22.45676,5,1942,333.1386556625366,261470,0.0,1.259738,0.4488396644592285,0.00061142014,0.0041479287,0.0041479287
760.8,22.758839,5,1947,342.4145176410675,265632,0.0,1.237545,0.6328552067279816,0.0005599718,0.0031281407,0.0031281407
775.6,28.015142,7,1954,351.17762875556946,270067,0.0,1.2150385,0.636338472366333,0.00053838734,0.004371197,0.004371197
754.85,34.69834,5,1959,360.5099687576294,274237,0.0,1.2203189,0.6958684623241425,0.0005785832,0.0046693734,0.0046693734
796.4,41.46023,4,1963,369.4240801334381,278237,0.0,1.19904,0.7323793768882751,0.0006076328,0.0042044097,0.0042044097
821.275,41.3831,5,1968,377.11297512054443,281982,0.0,1.2033302,0.47723621129989624,0.0005977177,0.0058691353,0.0058691353
821.275,45.859993,4,1972,386.77598452568054,285982,0.0,1.2086582,0.4310460686683655,0.0006065883,0.0032740403,0.0032740403
842.15,51.032047,4,1976,395.9210968017578,289982,0.0,1.2514027,0.7869398295879364,0.00063055404,0.0045407284,0.0045407284
799.775,49.764034,7,1983,403.7732398509979,294461,0.0,1.1524334,0.539605587720871,0.00055716344,0.004541047,0.004541047
820.725,49.61915,4,1987,412.46472096443176,298461,0.0,1.2190704,0.6259606778621674,0.0005850943,0.002962983,0.002962983
842.25,48.126953,6,1993,421.4565963745117,302757,0.0,1.1804601,0.5003502368927002,0.0005732908,0.0030036103,0.0030036103
863.0,51.26078,4,1997,430.1278953552246,306757,0.0,1.2592492,0.8073545098304749,0.0006193621,0.0034779573,0.0034779573
863.0,47.595726,4,2001,438.1824371814728,310757,0.0,1.2357515,0.8018620163202286,0.0005503058,0.004834781,0.004834781
863.0,51.93676,4,2005,447.03001856803894,314757,0.0,1.2333812,0.8129531294107437,0.00060908514,0.0035827393,0.0035827393
873.2,64.871925,5,2010,454.7885088920593,318910,0.0,1.2408009,0.777154266834259,0.0005673119,0.0056759003,0.0056759003
810.975,60.33903,7,2017,462.7518057823181,323421,0.0,1.1781267,0.4235401153564453,0.0005360742,0.0041578896,0.0041578896
831.525,59.82091,5,2022,472.0844416618347,327578,0.0,1.1928933,0.6593822538852692,0.0005987247,0.004299171,0.004299171
806.925,58.007835,6,2028,480.0012803077698,331738,0.0,1.2335023,0.4513058662414551,0.0005766604,0.0037391835,0.0037391835
828.375,59.155724,4,2032,488.6538438796997,334892,0.0,1.226824,0.6093873381614685,0.00058081327,0.003990991,0.003990991
785.325,60.20053,6,2038,496.5329005718231,339170,0.0,1.2092228,0.8033823817968369,0.0005756701,0.0049191345,0.0049191345
766.6,59.760235,5,2043,505.3237476348877,343421,0.0,1.2325256,0.6469663679599762,0.0006102506,0.0039747274,0.0039747274
766.6,59.736256,4,2047,514.3407542705536,347421,0.0,1.240469,0.7900396287441254,0.0005458185,0.0040244306,0.0040244306
772.475,52.10691,5,2052,522.6480412483215,351809,0.0,1.190694,0.42638957500457764,0.0004785079,0.0034761196,0.0034761196
813.3,55.31553,5,2057,530.3279206752777,355953,0.0,1.2263637,0.6045626401901245,0.00055484136,0.006273246,0.006273246
776.375,46.615364,6,2063,538.4809935092926,359633,0.0,1.2052634,0.3673133850097656,0.0005948284,0.004930768,0.004930768
804.15,55.665527,5,2068,546.5270485877991,363904,0.0,1.1851401,0.6532232165336609,0.00062168855,0.0034121475,0.0034121475
805.5,58.510143,6,2074,554.1412315368652,368240,0.0,1.1629466,0.2098454236984253,0.0006332816,0.003996033,0.003996033
786.25,59.146645,6,2080,562.1818377971649,372620,0.0,1.1700372,0.6468429267406464,0.0005565324,0.0034176968,0.0034176968
804.975,65.75957,4,2084,570.1643056869507,376620,0.0,1.2432669,0.7921862304210663,0.00050169695,0.0051991385,0.0051991385
804.975,64.67691,4,2088,579.8955206871033,380620,0.0,1.2483397,0.9326823726296425,0.0005527511,0.0035932749,0.0035932749
803.5,69.52451,5,2093,588.2604691982269,384949,0.0,1.1902406,0.5519382059574127,0.00057017215,0.0034281919,0.0034281919
824.9,76.11208,4,2097,596.7865936756134,388949,0.0,1.2185123,0.8531968593597412,0.0004884622,0.0036334558,0.0036334558
839.775,85.241165,4,2101,604.8970813751221,392664,0.0,1.1630822,0.7266649305820465,0.0005651719,0.0028592728,0.0028592728
873.325,95.67499,5,2106,612.299685716629,396837,0.0,1.1626909,0.78450907766819,0.00059827324,0.003964036,0.003964036
894.075,98.392784,4,2110,620.5676474571228,400837,0.0,1.0923706,0.8545804768800735,0.0005719606,0.0037004394,0.0037004394
891.875,97.61954,6,2116,629.1349890232086,405110,0.0,1.1479071,0.7146959900856018,0.00059422967,0.0039856713,0.0039856713
