# {"t_start": 1541100844.3310266, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.453999
-91.702578,83,1.521738
-70.419339,77,1.58283
-142.314113,97,1.660316
-79.937121,120,1.758624
-416.320866,89,1.830737
-153.55333,92,1.905615
-145.858331,94,1.981737
-115.303566,69,2.036056
-317.957172,91,2.108574
-180.58115,74,2.168063
-45.331384,74,2.228411
-96.396794,69,2.282879
-159.968946,83,2.349579
-229.205124,80,2.412899
-96.329426,77,2.474875
-190.70456,103,2.559298
-116.815947,108,2.647024
-136.058214,86,2.718048
-151.497758,111,2.808587
-116.795493,135,2.920365
-79.94549,83,2.987495
-160.118772,115,3.082518
-147.309273,111,3.173472
-214.357492,110,3.264941
-151.853946,115,3.35875
-369.321703,74,3.417905
-82.974021,59,3.464362
-217.222995,62,3.512878
-291.207418,84,3.580225
-338.476454,94,3.655891
-138.922693,128,3.761978
-0.17299,123,3.86189
-111.208867,90,3.935007
-123.745672,117,4.031918
-231.112117,131,4.142408
-150.220625,79,4.205709
-203.490049,63,4.25665
-274.948499,98,4.337847
-190.674811,81,4.403376
-245.00401,94,4.48039
-303.388022,125,4.584673
-62.217104,76,4.645968
-59.868072,71,4.703834
-50.656215,64,5.32971
-87.808987,65,5.384171
-96.934075,83,5.451813
-14.656242,105,5.540401
27.680966,123,5.647848
-371.572162,135,5.764181
-435.515056,96,5.84426
-74.297228,63,5.896766
-63.645291,67,5.95241
-164.44765,94,6.030201
-119.643332,78,6.096974
-116.888351,103,6.183255
-213.002843,90,6.257221
-314.047441,98,6.339975
-284.335408,104,6.42644
-293.365736,80,6.492832
-150.808033,69,6.550461
-201.309132,84,6.620103
-226.735536,92,6.696112
-282.151082,112,6.790459
-224.833266,87,6.864201
-193.309474,76,6.929032
-195.147484,100,7.014083
-150.367785,84,7.085177
-133.652145,91,7.161861
-69.157684,61,7.212169
-171.245175,94,7.290511
-84.278734,81,7.357785
-117.176842,83,7.427428
-203.334806,121,7.532908
-157.726067,113,7.63137
-286.683143,119,7.733427
-95.647104,76,7.796352
-232.388802,109,7.886431
-187.31618,85,7.9571
-282.934119,74,8.018206
-284.966771,85,8.090706
-111.804026,75,8.152435
-119.247898,156,8.290436
18.226593,79,8.355368
-116.976204,108,8.446603
27.726771,115,8.543953
-419.324725,88,8.617559
-380.394323,95,8.697035
-235.275567,105,9.214235
7.90968,65,9.267871
-147.617203,69,9.325448
-139.931773,96,9.406782
-193.783221,81,9.472171
-265.238999,111,9.566562
-136.49822,113,9.661665
-15.274897,89,9.736152
-159.310699,79,9.80042
10.861637,106,9.892406
-147.469314,80,9.959822
-258.713518,132,10.073281
8.347748,81,10.141371
-69.04097,127,10.251286
-354.063648,107,10.340834
-11.944408,65,10.394586
-166.270936,65,10.44771
-138.695388,87,10.52109
-75.394025,67,10.576934
-145.021597,110,10.671918
-42.627926,69,10.729283
-130.748203,122,10.832809
-207.005261,106,10.924777
-261.9018,81,10.992931
-191.773204,102,11.079784
-112.672592,107,11.168998
-450.423592,120,11.272473
-116.244592,90,11.348615
-123.108477,119,11.451218
-69.423662,63,11.502759
-168.184345,93,11.580302
-167.695728,104,11.668957
-74.400434,107,11.758125
-284.79291,118,11.857411
-14.604015,127,11.965584
-225.898117,112,12.058073
-97.399692,94,12.133895
-99.69166,99,12.214573
-186.943856,117,12.311617
-161.269726,62,12.36873
-358.326725,107,12.457039
-152.983483,112,12.550797
-96.261761,108,13.057445
-127.517648,66,13.110327
-131.242075,101,13.192027
-149.452709,99,13.274941
-155.193378,101,13.357996
-82.016155,90,13.430718
-178.680209,176,13.586257
-85.18263,88,13.658164
-211.162462,92,13.732668
-99.805276,85,13.802168
-68.090097,66,13.854295
-118.244661,76,13.915511
-318.82735,117,14.010901
-122.840151,98,14.091188
-199.246057,84,14.160387
-89.332086,85,14.229916
-338.279045,103,14.315775
-208.599359,78,14.378951
-83.995437,142,14.500955
-259.334487,106,14.588254
-94.61754,65,14.640924
-126.901029,78,14.703698
-171.013919,105,14.790124
-179.531974,113,14.883202
-237.10826,105,14.969813
-153.009195,64,15.020633
-80.522623,79,15.084522
-111.92727,90,15.158231
-107.448189,85,15.227192
-171.521944,105,15.31338
-67.382361,114,15.407098
-112.447448,102,15.49181
-93.061857,111,15.584131
-86.262226,64,15.635142
-359.06901,86,15.706226
-119.432758,65,15.757703
-87.926527,67,15.81091
-397.980631,113,15.903806
-289.791335,95,15.980314
-159.966228,69,16.035051
-187.688003,90,16.108676
12.887121,93,16.186123
-107.291111,50,16.224985
-93.662335,101,16.307114
31.163192,77,16.369472
-66.534861,69,16.839615
-113.289888,78,16.902146
-99.209385,64,16.9532
-157.848138,130,17.064225
-190.706087,109,17.155702
-298.371,102,17.238683
-137.10812,118,17.336371
-136.392843,74,17.396119
-106.038627,125,17.501092
-62.499275,66,17.55465
-120.940343,91,17.628134
-69.035404,68,17.683667
-136.770304,107,17.771355
-101.19547,73,17.830963
-284.162533,104,17.918089
-264.747817,104,18.003062
-175.704474,113,18.095485
-90.342037,62,18.145277
-206.067319,129,18.255287
-98.150416,79,18.319878
28.970549,79,18.383656
-35.550734,78,18.447901
-288.546011,134,18.562715
-98.985996,103,18.64549
-71.725326,112,18.737895
-131.802567,83,18.803961
-235.380123,85,18.873228
-71.950272,96,18.95139
-101.087451,82,19.017138
-356.747092,118,19.115753
-131.804701,66,19.167346
-128.80783,103,19.252856
-139.244768,116,19.350114
-166.65135,118,19.448848
-164.314985,116,19.544917
-220.948783,127,19.648429
-196.163252,96,19.727371
-143.909042,92,19.801898
-338.305004,100,19.884359
-351.122103,93,19.959943
-125.191917,85,20.027972
-61.326661,70,20.084714
-100.105757,99,20.163823
-74.89593,71,20.639246
-228.0116,136,20.753049
-320.895347,88,20.826747
-222.566185,108,20.915815
-279.4069,99,20.996722
-435.533239,103,21.081947
-219.867468,69,21.140014
-189.966345,112,21.235219
-109.828524,104,21.319886
-153.717737,78,21.382925
-82.548019,70,21.438878
-98.875733,83,21.507454
-124.898267,136,21.622606
-306.272969,105,21.710614
-109.474528,92,21.785121
-106.172731,99,21.866093
-136.120989,88,21.936857
-325.541134,129,22.045055
-398.571949,95,22.124092
-193.459658,116,22.221308
-115.019536,60,22.269121
-165.284055,103,22.355412
-135.87645,102,22.439392
-125.135407,99,22.519502
-131.545444,72,22.576413
-165.836719,117,22.672656
98.422694,1000,24.396816
-179.777347,85,24.465963
-312.430448,132,24.577988
-70.290957,66,24.630701
-88.09558,84,24.698564
-85.171233,89,24.771582
-349.275927,96,24.849154
19.009946,157,25.401478
-109.239752,80,25.465102
-117.903392,121,25.565505
-89.297875,59,25.611859
-288.171781,93,25.689764
-288.218465,103,25.7752
-121.238546,78,25.837335
-319.688927,113,25.930791
-268.931476,115,26.025625
-94.000236,62,26.075108
-129.954653,89,26.146796
-127.332438,103,26.229808
-188.163876,120,26.328753
-130.827753,83,26.396745
-218.897413,107,26.483763
-37.427338,77,26.545896
-96.478299,91,26.619924
-172.239925,89,26.691855
-77.895034,68,26.747131
-191.050879,129,26.855585
-80.248414,73,26.914304
-139.145005,60,26.96205
-330.737623,80,27.026895
-262.37725,100,27.109931
-131.730332,120,27.207718
-72.97494,74,27.267308
-94.003593,62,27.316193
-97.270676,71,27.372243
-120.138104,132,27.481539
-305.387728,89,27.553789
-320.673288,95,27.629557
-96.285301,82,27.695874
-255.891198,106,27.782686
-76.829765,73,27.841835
-144.218109,85,27.910693
-156.464232,101,27.9933
-131.516301,110,28.083842
-284.984122,118,28.182774
-92.794355,70,28.238593
-250.568214,107,28.32783
-122.332364,84,28.395546
-255.360258,113,28.489241
-328.126412,101,28.571561
-121.674325,70,28.628759
-22.481559,83,29.114637
-143.526637,92,29.190248
-94.698297,58,29.236551
