EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
271.6666666666667,-109.287704,15,15,5.339683294296265,4075,0.0,5.675765,-0.0032306909561157227,8.760428e-06,0.001344173,0.001344173
407.27777777777777,-109.26749,3,18,10.318857192993164,7331,0.0,5.6756015,-0.39555883407592773,8.351868e-06,0.0016365867,0.0016365867
469.17391304347825,-110.6568,5,23,15.342450141906738,10791,0.0,5.6758666,0.024871647357940674,7.840514e-06,0.0009330027,0.0009330027
545.3103448275862,-109.846596,6,29,20.395670175552368,15814,0.0,5.675532,0.023266971111297607,8.600015e-06,0.0010361958,0.0010361958
538.1111111111111,-109.5078,7,36,25.434367656707764,19372,0.0,5.6758456,0.011739969253540039,7.934388e-06,0.0010706377,0.0010706377
569.625,-110.050865,5,41,30.48366403579712,24385,0.0,5.67627,0.0046620965003967285,8.295785e-06,0.001226037,0.001226037
647.625,-110.25783,5,46,35.542137145996094,27830,0.0,5.6760077,0.07280045747756958,8.444993e-06,0.0011651171,0.0011651171
652.575,-110.68524,10,56,40.6748468875885,31778,0.0,5.6754713,0.07038664817810059,8.196468e-06,0.001151267,0.001151267
677.9,-112.969894,3,59,45.650142192840576,36047,0.0,5.675359,-0.015824437141418457,7.3521223e-06,0.0016168575,0.0016168575
562.7,-113.59697,11,70,50.74987578392029,39922,0.0,5.674804,0.09424465894699097,8.953779e-06,0.0010943849,0.0010943849
564.625,-114.74099,8,78,55.836135149002075,43649,0.0,5.674316,0.17400765419006348,8.714065e-06,0.0013285661,0.0013285661
484.875,-115.13834,10,88,60.95812153816223,48886,0.0,5.6738496,0.2602441906929016,8.128278e-06,0.0010546139,0.0010546139
557.15,-115.49741,4,92,65.97741150856018,52228,0.0,5.6740937,0.3408622741699219,7.455732e-06,0.0015953393,0.0015953393
494.175,-113.340355,7,99,71.00110173225403,55814,0.0,5.673913,0.34766703844070435,8.058516e-06,0.0009919328,0.0009919328
420.225,-111.38554,15,114,76.1325614452362,60152,0.0,5.6736646,0.3932543396949768,8.698917e-06,0.00116676,0.00116676
460.325,-111.72539,10,124,81.23290371894836,65504,0.0,5.6738334,0.43685275316238403,8.193281e-06,0.0010824958,0.0010824958
272.25,-111.02853,16,140,86.44177436828613,68304,0.0,5.674072,0.5130036771297455,8.2184415e-06,0.00097174966,0.00097174966
388.45,-111.95693,7,147,91.52816319465637,73630,0.0,5.6750317,0.19827193021774292,8.331321e-06,0.0008273713,0.0008273713
425.875,-112.18313,2,149,96.5210964679718,76830,0.0,5.6743217,-6.701053619384766,9.342955e-06,0.00082995,0.00082995
425.7,-112.14561,8,157,101.58119010925293,80458,0.0,5.6748705,0.5689348876476288,9.004449e-06,0.0013002756,0.0013002756
503.1,-112.09071,5,162,106.60901832580566,85451,0.0,5.675227,0.5573687255382538,7.16839e-06,0.0010175856,0.0010175856
576.475,-112.13503,6,168,111.674396276474,88909,0.0,5.6754684,0.5839992463588715,7.929673e-06,0.00093228,0.00093228
537.675,-112.502785,16,184,116.85618615150452,93158,0.0,5.6741533,0.6319367587566376,7.833005e-06,0.0011906784,0.0011906784
405.95,-112.77787,14,198,121.98588585853577,98296,0.0,5.674555,0.6667598783969879,8.072995e-06,0.00083922874,0.00083922874
443.2,-113.64651,2,200,126.98927664756775,101496,0.0,5.67409,-10.232821464538574,8.811461e-06,0.0006996967,0.0006996967
480.575,-114.030716,6,206,132.05431747436523,106484,0.0,5.6736655,0.721884161233902,8.2259285e-06,0.0015677002,0.0015677002
480.475,-114.20732,3,209,137.0678105354309,109728,0.0,5.6731763,0.6697621047496796,7.822979e-06,0.0009268895,0.0009268895
595.175,-113.85535,4,213,142.07071614265442,114588,0.0,5.6729364,0.6740914285182953,6.6132634e-06,0.0018454844,0.0018454844
676.9,-113.57091,6,219,147.09634113311768,118363,0.0,5.67301,0.7030251026153564,7.928655e-06,0.0009722966,0.0009722966
753.25,-113.1606,2,221,152.06897711753845,121563,0.0,5.6734056,-2.0415494441986084,8.7901135e-06,0.0008137196,0.0008137196
767.375,-111.336815,10,231,157.12979388237,126952,0.0,5.673322,0.735366940498352,8.066709e-06,0.001211297,0.001211297
806.25,-112.82815,5,236,162.1791124343872,130403,0.0,5.672432,0.7557981610298157,6.641305e-06,0.0014295662,0.0014295662
740.9,-113.256546,6,242,167.24979090690613,134332,0.0,5.6724453,0.7064485251903534,8.997566e-06,0.001177304,0.001177304
747.575,-112.30576,6,248,172.30094289779663,138031,0.0,5.6720333,0.7250555753707886,7.664668e-06,0.0013981794,0.0013981794
598.075,-112.65929,11,259,177.41444635391235,142286,0.0,5.672184,0.7733637392520905,8.365227e-06,0.0010204804,0.0010204804
456.325,-113.72835,13,272,182.5465018749237,146805,0.0,5.6725903,0.7554133832454681,8.657204e-06,0.00094642,0.00094642
495.15,-113.10764,2,274,187.5128355026245,150005,0.0,5.6718545,-2.7414143085479736,8.3215855e-06,0.00110982,0.00110982
455.225,-111.41771,9,283,192.60012674331665,154141,0.0,5.6718574,0.8095279037952423,8.187817e-06,0.001120076,0.001120076
487.975,-112.05742,6,289,197.6621630191803,159150,0.0,5.6722784,0.755513921380043,7.956231e-06,0.0010217892,0.0010217892
526.825,-112.333206,5,294,202.71161150932312,162536,0.0,5.6724324,0.7933314442634583,7.903975e-06,0.0010361787,0.0010361787
592.7,-111.28154,7,301,207.7900848388672,167692,0.0,5.6721177,0.8171320408582687,8.018047e-06,0.0013326555,0.0013326555
668.8,-111.008156,2,303,212.80179452896118,170892,0.0,5.6710567,-1.6492109298706055,8.547766e-06,0.0008458637,0.0008458637
770.125,-110.98289,5,308,217.85213661193848,175836,0.0,5.6709027,0.8389007598161697,7.3152987e-06,0.0012795965,0.0012795965
808.925,-111.04494,3,311,222.85135173797607,179113,0.0,5.670877,0.8061914294958115,8.837058e-06,0.0013930409,0.0013930409
771.2,-111.96641,7,318,227.9303057193756,184185,0.0,5.670829,0.8545219004154205,8.269897e-06,0.0014272719,0.0014272719
645.9,-110.51493,16,334,233.14511227607727,188372,0.0,5.671142,0.8707277774810791,8.710413e-06,0.0009862217,0.0009862217
605.775,-110.017456,6,340,238.2098445892334,191850,0.0,5.6704307,0.8650216609239578,8.405514e-06,0.0013336074,0.0013336074
396.175,-112.25874,12,352,243.33068084716797,196560,0.0,5.670231,0.7694159746170044,8.463074e-06,0.00088528125,0.00088528125
358.125,-112.24562,8,360,248.42233395576477,200169,0.0,5.6701446,0.832573413848877,8.310482e-06,0.0009982331,0.0009982331
434.25,-112.393456,8,368,253.51589250564575,203824,0.0,5.670247,0.8904089331626892,8.822957e-06,0.0010344175,0.0010344175
458.05,-115.54,7,375,258.5859112739563,208294,0.0,5.6700974,0.9152820929884911,8.9099485e-06,0.0013345424,0.0013345424
498.425,-114.98064,8,383,263.69468879699707,212726,0.0,5.6696763,0.9062989130616188,8.997515e-06,0.001539432,0.001539432
535.65,-112.81853,6,389,268.7111146450043,216235,0.0,5.669365,0.917235441505909,8.87613e-06,0.0011018005,0.0011018005
611.4,-112.64946,5,394,273.7736701965332,221163,0.0,5.66912,0.8822102025151253,8.343413e-06,0.0016918937,0.0016918937
612.35,-112.07607,6,400,278.84923553466797,224663,0.0,5.66903,0.890446774661541,7.6326105e-06,0.001198662,0.001198662
612.65,-111.49141,4,404,283.8974084854126,228006,0.0,5.6687064,0.917028471827507,7.284456e-06,0.0017768703,0.0017768703
686.275,-111.15611,7,411,288.9546391963959,233035,0.0,5.66799,0.9195806533098221,8.421237e-06,0.0011381963,0.0011381963
701.85,-108.146484,4,415,293.95077633857727,236368,0.0,5.6669874,0.9270806312561035,7.6296565e-06,0.001095121,0.001095121
759.3,-107.35132,4,419,298.9905970096588,241292,0.0,5.667237,0.74192214012146,8.551622e-06,0.0012661782,0.0012661782
797.775,-107.82379,4,423,304.0262405872345,244637,0.0,5.6667438,0.8599297255277634,8.0504105e-06,0.0010892774,0.0010892774
758.65,-108.17161,8,431,309.102091550827,249781,0.0,5.6667304,0.8830010294914246,8.557894e-06,0.0010442757,0.0010442757
797.425,-107.81946,3,434,314.1205053329468,253060,0.0,5.666574,0.8899105787277222,7.3467672e-06,0.0014479533,0.0014479533
836.25,-108.17659,5,439,319.2006630897522,258041,0.0,5.665792,0.6717683672904968,7.343304e-06,0.0013262352,0.0013262352
796.875,-108.5374,6,445,324.281156539917,261481,0.0,5.6652665,0.892984539270401,8.11115e-06,0.0013223281,0.0013223281
530.175,-108.18911,16,461,329.4940960407257,265699,0.0,5.6663256,0.9186153709888458,8.19633e-06,0.0008077291,0.0008077291
606.55,-108.26931,2,463,334.4965178966522,268899,0.0,5.665506,-3.7021217346191406,9.117241e-06,0.000824581,0.000824581
603.575,-111.25047,8,471,339.57861161231995,273924,0.0,5.6654577,0.9365704134106636,8.71571e-06,0.0009775399,0.0009775399
565.025,-111.22994,4,475,344.6039619445801,277261,0.0,5.6657057,0.8991251736879349,8.498268e-06,0.0014781891,0.0014781891
487.95,-110.901695,11,486,349.7456452846527,282599,0.0,5.6655107,0.9267813786864281,7.820752e-06,0.0010405361,0.0010405361
526.575,-110.259094,8,494,354.7606575489044,286264,0.0,5.6645336,0.9268179684877396,8.4570565e-06,0.0010136962,0.0010136962
501.775,-110.130394,13,507,359.8998177051544,290781,0.0,5.663904,0.9235965386033058,9.000461e-06,0.0010266431,0.0010266431
389.05,-108.08164,9,516,364.9711799621582,294423,0.0,5.6633306,0.895969994366169,9.370313e-06,0.0010694533,0.0010694533
397.6,-109.26245,8,524,370.00072479248047,298408,0.0,5.663021,0.9264091774821281,8.151706e-06,0.0012745787,0.0012745787
399.2,-110.74107,10,534,375.12763023376465,302232,0.0,5.662598,0.9205508083105087,9.020063e-06,0.0010434729,0.0010434729
389.275,-111.25344,12,546,380.27841806411743,306276,0.0,5.6627717,0.9350737035274506,8.338029e-06,0.0010024256,0.0010024256
391.275,-110.57699,9,555,385.37635707855225,310026,0.0,5.662756,0.9225954115390778,8.983385e-06,0.0013917023,0.0013917023
468.175,-110.88503,4,559,390.4108386039734,314888,0.0,5.661604,0.9275081530213356,8.419855e-06,0.0010869331,0.0010869331
458.625,-109.45927,6,565,395.47034072875977,318353,0.0,5.6616044,0.9269235506653786,8.56827e-06,0.0010676531,0.0010676531
