approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00040827185,0.0,834.0,-109.49283449999999,0.0012703537940979004,791,1,5.6743684,-0.0013053102,4096,5.174815893173218,4096,116.35813
0.00019753518,0.0,758.7777777777778,-112.20804944444444,0.0023602843284606934,796,2,5.6735168,-0.00030526906,8192,10.31617522239685,8192,199.83537
0.00018706235,0.0,642.0526315789474,-111.00503431578947,-0.008639335632324219,797,3,5.677917,-0.0002483781,12288,15.451744794845581,12288,371.97235
0.00010323289,0.0,554.0,-110.31226044827586,-0.0054585933685302734,794,4,5.679276,-5.1104667e-05,16384,20.608068466186523,16384,405.34143
0.000197671,0.0,593.1212121212121,-110.06738927272727,-0.0056084394454956055,809,5,5.676385,-0.00013442576,20480,25.669604778289795,20480,126.7119
0.00014215101,0.0,627.5945945945946,-110.55431954054052,-0.011138081550598145,797,6,5.6739106,-0.0004698236,24576,30.808166980743408,24576,124.51719
0.00028169522,0.0,684.439024390244,-110.31228453658537,0.007303297519683838,801,7,5.6722517,-0.0009310606,28672,35.91617155075073,28672,38.18827
0.000504244,0.0,658.7083333333334,-109.908578375,-0.004492402076721191,798,8,5.668907,0.00048769603,32768,41.04835772514343,32768,219.46901
4.910832e-05,0.0,656.5178571428571,-109.62517144642857,-0.0013922452926635742,797,9,5.667737,-0.00014223854,36864,46.18508315086365,36864,229.21379
0.000117683914,0.0,668.9166666666666,-109.64645103333332,0.008601367473602295,804,10,5.6673203,-5.522232e-05,40960,51.277151107788086,40960,105.81188
7.1324124e-05,0.0,679.234375,-109.592926875,0.0015644431114196777,801,11,5.6675777,-0.00044154393,45056,56.38863015174866,45056,90.15798
6.623783e-05,0.0,683.2253521126761,-109.204976,-0.0019681453704833984,800,12,5.667238,8.487626e-05,49152,61.50874972343445,49152,158.92961
8.729369e-05,0.0,682.828947368421,-108.90685411842108,0.00436776876449585,802,13,5.667787,-0.0005978655,53248,66.61247563362122,53248,118.30635
0.0001241717,0.0,664.8720930232558,-108.45107217441861,0.008223354816436768,787,14,5.6676044,-0.00070797175,57344,71.81148958206177,57344,277.03125
0.00015797852,0.0,686.125,-108.4449663409091,-0.07274508476257324,798,15,5.667389,-0.0007458763,61440,76.94474172592163,61440,1.7481035
