approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
1.6956063e-05,0.090270996,834.0,-109.49283449999999,0.0016918182373046875,789,1,5.6756215,-0.00015792037,4096,5.18500280380249,4096,742.09424
1.9882036e-05,0.11004639,513.0714285714286,-112.75242228571429,0.002955317497253418,797,2,5.6759176,-0.0001685098,8192,10.321255683898926,8192,1320.2618
1.24547505e-05,0.058166504,612.35,-111.41465600000001,0.003027975559234619,799,3,5.67407,-9.490235e-05,12288,15.444921493530273,12288,903.63104
1.4839356e-05,0.07904053,606.7307692307693,-111.2345102692308,0.0033491849899291992,794,4,5.673641,-0.00012975806,16384,20.599266052246094,16384,964.73785
1.5974514e-05,0.08087158,453.9555555555556,-110.04569711111114,0.0019884705543518066,783,5,5.673289,-0.00014378392,20480,25.82581925392151,20480,2076.968
1.3700212e-05,0.06762695,409.35,-110.57559745,0.0051277875900268555,794,6,5.6719465,-0.00018530783,24576,30.98459029197693,24576,1831.7012
1.4280684e-05,0.07672119,438.921875,-110.91626375,0.0014354586601257324,798,7,5.674243,-0.00019830304,28672,36.117167234420776,28672,1023.01715
1.1010197e-05,0.05053711,474.1060606060606,-111.06343487878787,0.0016508698463439941,810,8,5.674523,-0.00010988713,32768,41.17335295677185,32768,646.9694
1.3090609e-05,0.06939697,491.4533333333333,-111.82011489333335,0.0037627220153808594,791,9,5.6747146,-0.00014246345,36864,46.34680223464966,36864,1540.6672
1.2489981e-05,0.058044434,493.8048780487805,-111.73090467073172,0.0039730072021484375,803,10,5.6743846,-0.00013976503,40960,51.442227363586426,40960,1125.2823
1.4394012e-05,0.07507324,499.1931818181818,-111.5872959659091,0.0028885602951049805,805,11,5.6740446,-0.00012671502,45056,56.528332233428955,45056,821.5563
1.2888962e-05,0.060913086,511.7395833333333,-111.33273358333332,0.004262030124664307,801,12,5.6739163,-0.00014167954,49152,61.63943815231323,49152,1023.7437
1.629512e-05,0.08880615,497.74,-111.78612311,0.005923032760620117,796,13,5.673646,-0.00015008508,53248,66.78315234184265,53248,1485.7214
1.6539478e-05,0.08770752,512.61,-111.7881371,0.00018644332885742188,804,14,5.6724224,-9.438174e-05,57344,71.8769178390503,57344,688.5204
1.5016541e-05,0.074279785,542.94,-111.75505561,0.004285871982574463,799,15,5.6744857,-0.00018526928,61440,77.00168657302856,61440,945.9742
1.7257938e-05,0.09240723,542.46,-111.96227866000001,0.004290521144866943,805,16,5.678275,-0.00012716601,65536,82.08838868141174,65536,883.10675
1.2440121e-05,0.0602417,557.77,-112.02784601000002,-0.000567317008972168,811,17,5.6784763,-0.000102604754,69632,87.13841319084167,69632,620.5064
1.6214119e-05,0.082214355,558.04,-112.02710472000001,0.00926673412322998,799,18,5.673937,-0.00011910823,73728,92.25978922843933,73728,1294.66
1.3657925e-05,0.068115234,572.62,-112.61973888,0.007671654224395752,803,19,5.671206,-0.00014231511,77824,97.36056923866272,77824,935.9643
1.2478775e-05,0.064208984,602.49,-112.85959756999999,0.0051923394203186035,806,20,5.6703043,-0.00015311391,81920,102.437091588974,81920,752.6981
1.2925731e-05,0.06347656,632.76,-113.04072287000001,0.0055776238441467285,800,21,5.673339,-0.00022610441,86016,107.5517909526825,86016,918.94385
1.5113367e-05,0.07897949,648.24,-112.82811436999998,0.006078064441680908,808,22,5.6755943,-0.000116148556,90112,112.61584711074829,90112,706.33514
1.1718323e-05,0.057006836,693.84,-112.84367723999999,0.007994234561920166,795,23,5.6751685,-0.00011803958,94208,117.76399850845337,94208,960.0304
1.7115051e-05,0.09680176,691.46,-112.65947339,0.0025600194931030273,797,24,5.6768537,-0.00021805718,98304,122.89806699752808,98304,679.84955
1.5381585e-05,0.08288574,676.78,-112.16306207000001,0.0007259249687194824,803,25,5.679374,-8.5401116e-05,102400,127.99593377113342,102400,813.66626
1.3525725e-05,0.064086914,673.11,-111.87379443999998,0.0032837986946105957,803,26,5.680292,-0.00015911885,106496,133.09707713127136,106496,948.35034
1.5542904e-05,0.08294678,687.43,-111.83311955,0.006981909275054932,792,27,5.682631,-0.00020761495,110592,138.26318502426147,110592,808.83386
1.4335077e-05,0.07342529,703.08,-112.27217136000002,0.005442380905151367,795,28,5.6823435,-0.0001265085,114688,143.41457390785217,114688,731.23846
1.4302829e-05,0.07318115,717.92,-112.17919281999998,0.006515920162200928,800,29,5.684771,-0.00016668769,118784,148.53361082077026,118784,818.54834
1.6914188e-05,0.09326172,733.53,-112.55271172,0.002981126308441162,798,30,5.686467,-0.000100071804,122880,153.66079878807068,122880,727.2348
1.4705671e-05,0.07348633,730.77,-111.84454578,0.0055945515632629395,804,31,5.685005,-7.522448e-05,126976,158.7503776550293,126976,887.8465
1.5848595e-05,0.08294678,746.07,-111.89557176999999,0.00019472837448120117,800,32,5.685946,-0.00010402072,131072,163.86610865592957,131072,658.05225
1.3898571e-05,0.07122803,745.21,-111.72274379000001,0.003436863422393799,801,33,5.686776,-0.000110986424,135168,168.9745237827301,135168,651.67126
1.7072178e-05,0.09094238,684.25,-112.64007032,0.002424299716949463,792,34,5.6852274,-0.00012084207,139264,174.14591217041016,139264,2822.437
1.4914743e-05,0.07623291,713.92,-112.74026548000002,0.005312085151672363,800,35,5.683191,-0.00015416517,143360,179.26035284996033,143360,617.0138
1.1036087e-05,0.04852295,729.22,-112.76756565000001,0.0031805038452148438,809,36,5.6834135,-6.0930397e-05,147456,184.3209638595581,147456,573.33185
1.5464015e-05,0.08276367,743.54,-112.12764279,0.0063574910163879395,800,37,5.683892,-0.00019762016,151552,189.43684935569763,151552,714.4782
1.3015879e-05,0.064941406,754.95,-112.91525148000001,0.0033056139945983887,790,38,5.6824656,-9.376125e-05,155648,194.61676239967346,155648,2078.7432
1.4585096e-05,0.078186035,739.93,-112.92444855999999,0.00550001859664917,797,39,5.6825933,-0.00019240347,159744,199.75341606140137,159744,776.94714
1.37927e-05,0.06451416,736.33,-113.73887987999998,0.003958165645599365,800,40,5.6806364,-0.00012563191,163840,204.87066197395325,163840,1949.2773
1.4625315e-05,0.072509766,766.81,-113.89216280000002,0.006702125072479248,799,41,5.6795826,-9.3487426e-05,167936,209.99492931365967,167936,731.1639
1.6686834e-05,0.09106445,751.9,-113.67138708,0.00603097677230835,804,42,5.680234,-0.00022087577,172032,215.08525228500366,172032,719.5872
1.544665e-05,0.0814209,737.1,-114.37262943999998,0.00877290964126587,795,43,5.681359,-0.0001601471,176128,220.23441004753113,176128,1049.0934
1.552995e-05,0.083496094,706.03,-114.445074,0.006197154521942139,760,44,5.6790624,-0.00010245414,180224,225.61792135238647,180224,1397.0137
1.2971179e-05,0.06744385,706.45,-114.29397157000001,0.005304098129272461,776,45,5.6785803,-2.24268e-05,184320,230.8925905227661,184320,619.7635
1.6493586e-05,0.08892822,721.93,-114.05881357,0.005335211753845215,798,46,5.6774397,-0.00013896814,188416,236.02371764183044,188416,702.406
1.8907167e-05,0.10736084,707.39,-113.89914644000001,0.007963001728057861,799,47,5.677294,-0.00016312503,192512,241.1462013721466,192512,718.5903
