# {"t_start": 1541100661.615607, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.467738
-91.702578,83,1.538036
-70.419339,77,1.60157
-142.314113,97,1.681881
-79.937121,120,1.782676
-416.320866,89,1.857511
-153.55333,92,1.934218
-145.858331,94,2.013131
-115.303566,69,2.069506
-317.957172,91,2.144462
-180.58115,74,2.205953
-45.331384,74,2.268557
-96.396794,69,2.324891
-159.968946,83,2.394032
-229.205124,80,2.459936
-96.329426,77,2.524209
-190.70456,103,2.611979
-116.815947,108,2.702854
-136.058214,86,2.7763
-151.497758,111,2.870313
-116.795493,135,2.986267
-79.94549,83,3.055945
-160.118772,115,3.153774
-147.309273,111,3.248334
-214.357492,110,3.343094
-151.853946,115,3.440336
-369.321703,74,3.501701
-82.974021,59,3.55018
-217.222995,62,3.600668
-291.207418,84,3.670538
-338.476454,94,3.749331
-138.922693,128,3.860027
-0.17299,123,3.96407
-111.208867,90,4.040086
-123.745672,117,4.141012
-231.112117,131,4.256163
-150.220625,79,4.322617
-203.490049,63,4.376092
-274.948499,98,4.461007
-190.674811,81,4.529873
-245.00401,94,4.610114
-303.388022,125,4.71859
-62.217104,76,4.782606
-59.868072,71,4.843015
-50.656215,64,5.459096
-76.790251,68,5.516246
-125.042653,119,5.616489
-396.930596,87,5.690802
-145.986549,110,5.787875
-232.901676,87,5.860788
-96.889577,64,5.914739
-40.978311,64,5.968742
-96.634034,75,6.031458
-130.73028,100,6.115715
-138.070385,81,6.183228
-203.152159,129,6.295948
-91.736349,96,6.375595
-76.125511,76,6.439856
-181.975301,64,6.492891
-241.146785,115,6.589445
-154.880255,107,6.681919
-178.085535,69,6.753463
-430.870166,117,6.854232
-132.729602,132,6.967574
24.630061,113,7.066563
-152.790262,114,7.163447
-159.658147,96,7.245886
-106.493926,105,7.335495
-200.268186,111,7.429473
-78.176548,69,7.48732
-98.078037,142,7.611414
-208.3152,112,7.709405
-301.456773,97,7.79314
-147.098458,63,7.845881
-103.777656,124,7.952201
-100.132541,129,8.061739
-199.566136,137,8.180928
-112.85424,78,8.246513
-375.052624,148,8.377816
-15.754751,102,8.465461
-122.542728,70,8.522978
-89.988156,60,8.572216
-358.915767,101,8.657228
-147.973926,128,8.767437
-227.062578,87,8.841969
-140.097007,72,8.902486
-68.585414,75,9.393108
-155.484605,100,9.476925
-80.767334,65,9.531653
-265.669813,90,9.607976
-140.979175,88,9.680656
-141.396691,112,9.775866
-190.000449,81,9.844011
-243.049839,97,9.926721
-240.368159,78,9.991765
-148.035948,130,10.104311
-289.049637,85,10.177666
-66.930182,63,10.230016
-113.42649,119,10.334452
-196.724057,77,10.399324
-21.28187,140,10.521928
-131.734299,86,10.594462
-135.100761,77,10.658977
-84.150481,69,10.716354
-244.404502,75,10.780258
-95.951864,103,10.868887
-13.213202,105,10.960171
-133.750829,113,11.057673
-228.546021,94,11.138667
-412.429644,113,11.235352
-89.50829,62,11.286671
-300.90552,92,11.362756
-140.611552,99,11.447535
-135.003182,68,11.504684
-74.644929,70,11.563571
-165.328798,122,11.66848
-107.325747,76,11.731497
-65.34914,101,11.818054
-96.07335,66,11.872903
-91.083854,87,11.944867
-306.822962,85,12.016938
-217.185246,97,12.097505
-116.572991,91,12.174773
-91.444722,68,12.232594
-122.612111,89,12.307111
-8.03984,101,12.393834
-216.00805,104,12.484248
-104.449451,76,12.547363
-77.695158,57,12.593267
24.022038,86,12.667849
-107.459765,63,12.72108
-296.701992,110,12.814461
-128.856322,70,13.303276
-210.16619,96,13.385151
-106.14745,70,13.441539
-154.43951,89,13.51611
-217.050228,103,13.602992
-102.149566,87,13.675642
-112.392991,71,13.733857
-209.243374,78,13.799255
16.213201,94,13.880015
-368.531722,101,13.963726
-140.76334,119,14.066498
-78.420206,68,14.122868
-110.501667,70,14.180025
-334.489426,107,14.27107
-111.736411,98,14.354385
-90.055988,88,14.428409
-172.670832,105,14.516967
-170.927481,116,14.615839
-256.875813,121,14.720019
-125.357359,84,14.790805
-173.530233,79,14.859396
-153.920043,127,14.967355
-404.926953,95,15.046543
-115.25863,116,15.146606
-81.10821,124,15.255328
-142.124851,121,15.35758
-184.345828,135,15.475132
-81.929605,63,15.528222
-364.836528,119,15.633316
-106.813606,111,15.727118
-116.212196,76,15.791665
-91.492935,54,15.836508
-160.89549,131,15.949833
-163.571512,133,16.064169
-142.465951,105,16.15174
-99.324769,68,16.208493
-149.933091,64,16.261371
-166.325358,111,16.354324
-207.43796,101,16.440417
-58.273673,89,16.515301
-87.813378,77,16.578081
-107.679687,87,16.651246
-146.467919,115,17.174775
-122.798095,133,17.289852
-108.843945,94,17.369592
-75.559009,92,17.449777
-162.261342,105,17.539727
-106.224202,68,17.595873
-110.596881,90,17.67078
-159.00485,77,17.733268
-71.469303,64,17.787104
-104.04651,143,17.913723
-127.219085,106,18.003926
-87.899456,73,18.064962
39.704684,79,18.132234
-246.463826,79,18.199263
-162.263716,131,18.311624
-100.612168,75,18.373541
-147.915815,98,18.456476
-88.085952,68,18.513
-197.42169,161,18.660366
-157.135211,145,18.787443
-171.707618,88,18.862258
-74.294736,88,18.938132
-57.594674,64,18.991786
-122.078568,94,19.070096
-105.371664,94,19.149373
-95.376472,104,19.238029
-143.692088,104,19.32631
-117.389463,118,19.427959
-96.330377,120,19.530596
-159.478271,115,19.628021
-158.44401,83,19.698832
-57.417715,64,19.753023
-330.660388,136,19.87462
-91.300804,89,19.948873
-89.56321,89,20.022873
-122.676954,74,20.083194
-43.788751,61,20.133907
-61.425031,65,20.187951
-294.713553,115,20.285456
-75.50793,69,20.342842
12.129001,89,20.418721
-70.847917,63,20.470352
-116.824453,68,20.526898
-188.91106,89,20.602352
-218.35041,81,21.094282
-69.986119,70,21.152516
-156.993439,83,21.222895
-167.163347,105,21.315698
-73.780005,82,21.385462
-205.386237,90,21.463617
-184.990031,78,21.529706
-283.808334,85,21.602514
-86.637492,131,21.715138
-76.088735,105,21.804345
-70.834117,61,21.854032
-117.315586,98,21.936685
-100.9216,71,21.996199
-177.827705,112,22.093385
-125.158745,108,22.184578
-242.521477,111,22.282581
-202.538849,79,22.34948
-112.023473,80,22.415887
-346.697126,116,22.513322
-66.35737,74,22.57519
-181.989731,113,22.672838
-112.840522,102,22.75966
-169.539155,108,22.851268
-186.222808,97,22.933272
-136.536372,89,23.006716
-100.501049,87,23.080261
-74.219132,71,23.139631
-92.837738,104,23.227795
-106.018274,106,23.317116
-105.546379,133,23.430365
-174.667813,124,23.536474
-196.348208,99,23.620981
-354.07679,110,23.714012
-62.861654,108,23.808985
-76.74835,64,23.861624
-102.045049,75,23.924246
-147.570403,116,24.021212
-125.407611,109,24.113315
-87.69197,89,24.187725
-169.541606,87,24.263808
-160.477974,130,24.375385
-51.569231,90,24.451689
-153.913969,65,24.505181
-120.591666,105,25.023518
-151.286623,105,25.113109
-145.012778,84,25.182987
-49.212749,73,25.244717
-100.905237,120,25.346538
-47.444895,71,25.407953
-87.202382,128,25.517642
-87.696717,76,25.581275
-128.144393,99,25.664026
-71.433101,83,25.735174
-102.904244,71,25.794246
-66.440782,72,25.853624
-121.503298,89,25.927195
-170.637742,92,26.004772
-148.181347,154,26.139748
-86.85951,78,26.204938
-95.842507,110,26.29813
-61.208334,70,26.356881
-99.727107,94,26.434948
-91.012257,114,26.532053
-102.923464,129,26.643518
-119.281735,91,26.718794
-146.786433,91,26.795957
-107.210327,135,26.91126
-98.348369,79,26.977587
-119.278735,101,27.06285
-109.664115,57,27.108792
-199.183171,106,27.199811
-199.26565,77,27.26333
-142.09466,91,27.339215
-127.723731,63,27.391549
-134.414679,98,27.473578
-113.087694,108,27.564664
-218.691359,108,27.65447
-94.194758,123,27.760808
-115.210225,82,27.830165
-224.725005,96,27.912513
-263.539315,115,28.011474
-147.938421,90,28.087068
-179.23038,100,28.171981
-98.380951,101,28.25946
-101.768823,146,28.38987
-298.353462,108,28.913571
-95.991316,72,28.97323
-136.421269,87,29.047438
-68.968362,64,29.100762
-175.44816,89,29.177016
-111.428488,93,29.256643
-90.282144,109,29.348844
-85.180314,131,29.462448
-103.903677,61,29.512066
-87.798384,103,29.600934
-96.66345,79,29.667474
-128.27932,139,29.788974
-69.616667,129,29.900496
-87.91937,77,29.965113
-99.087021,75,30.028801
-183.72584,116,30.127617
-98.678567,128,30.239242
-61.593013,121,30.34178
-189.346384,114,30.437809
-103.722971,84,30.508353
-90.068209,90,30.583072
-85.786098,79,30.649835
-55.936691,125,30.759596
-43.547212,130,30.874804
-144.418608,88,30.949954
-238.059676,135,31.068167
-118.949749,115,31.166306
-104.251775,83,31.237504
-149.482707,114,31.337005
-143.445559,128,31.444947
-41.586032,78,31.510178
-110.016126,90,31.586611
-108.927731,96,31.669428
-107.137353,115,31.766232
-102.21683,84,31.836764
-98.557067,63,31.889417
-163.194822,110,31.982294
-94.600195,75,32.045227
-95.023487,139,32.166501
-85.039755,63,32.217474
-98.46119,81,32.284864
-90.264053,116,32.814356
-184.238888,104,32.902695
-102.039667,117,33.004387
-63.978403,63,33.055923
-132.591166,125,33.16336
-82.860251,68,33.220514
-95.669067,67,33.275759
-153.40036,114,33.371147
-90.210507,78,33.436107
-91.073589,71,33.495045
-96.361523,91,33.572855
-153.094342,103,33.658786
-129.944834,84,33.728898
-121.44476,111,33.825359
-59.735493,79,33.892263
-116.141619,83,33.961775
-73.104386,120,34.065474
-248.89443,104,34.153176
-80.160304,137,34.272264
-103.042877,111,34.366833
-123.694714,124,34.47348
-124.548552,91,34.550642
-86.320383,137,34.671293
-176.87716,85,34.744528
-111.104525,87,34.81855
-99.624172,96,34.900592
-87.634107,152,35.035285
-89.144121,79,35.099267
-107.454254,81,35.166368
-88.271914,67,35.221485
-169.266511,108,35.314317
-94.666768,89,35.38894
-63.643093,131,35.504217
-78.147297,59,35.552444
-91.276714,93,35.631154
