EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
271.6666666666667,-109.287704,15,15,5.351280212402344,4075,0.0,5.677426,-0.0018951892852783203,0.008594425,0.03197944,0.03197944
379.75,-109.85232,5,20,10.41320538520813,7595,0.0,5.671625,-0.057761549949645996,0.009643898,0.027984392,0.027984392
457.9166666666667,-109.11869,4,24,15.45849895477295,10990,0.0,5.646083,0.007257044315338135,0.00955532,0.035248224,0.035248224
481.7647058823529,-110.69432,10,34,20.572092533111572,16380,0.0,5.6369643,0.04847675561904907,0.008664411,0.042171888,0.042171888
543.8888888888889,-110.74145,2,36,25.615435361862183,19580,0.0,5.604069,-5.317403793334961,0.009537499,0.03281551,0.03281551
611.425,-110.69911,4,40,30.675517559051514,24457,0.0,5.605138,0.0744372010231018,0.008479376,0.0399659,0.0399659
649.625,-110.31521,2,42,35.69198799133301,27657,0.0,5.6004114,-1.916015386581421,0.010069637,0.052409247,0.052409247
766.1,-110.369774,4,46,40.76192927360535,32569,0.0,5.5993705,0.06894791126251221,0.00929063,0.04369672,0.04369672
804.275,-110.079735,2,48,45.819052934646606,35769,0.0,5.5993485,-0.6288468837738037,0.008823369,0.029467383,0.029467383
920.15,-108.696,4,52,50.88582706451416,40664,0.0,5.5976777,0.07765036821365356,0.008812611,0.020633869,0.020633869
996.4,-108.492874,2,54,55.89163064956665,43864,0.0,5.5626607,-0.7285597324371338,0.010641449,0.052016392,0.052016392
1033.125,-107.6061,5,59,60.98451852798462,48840,0.0,5.561835,0.09771841764450073,0.008014071,0.03225147,0.03225147
1071.125,-107.54022,2,61,66.03732204437256,52040,0.0,5.5299454,-1.0849096775054932,0.009365596,0.03523049,0.03523049
1146.25,-106.69198,3,64,71.09383487701416,56840,0.0,5.514825,-0.721001386642456,0.010569982,0.049305797,0.049305797
1146.25,-106.44887,2,66,76.15412497520447,60040,0.0,5.439676,0.04541206359863281,0.009475621,0.028679695,0.028679695
1221.825,-105.411766,3,69,81.21926474571228,64840,0.0,5.37964,0.10259664058685303,0.011315167,0.03336503,0.03336503
1297.55,-103.82223,2,71,86.23013210296631,68040,0.0,5.333723,0.09295421838760376,0.010109378,0.027138252,0.027138252
1411.5,-101.23556,3,74,91.26164364814758,72840,0.0,5.2738376,0.08968710899353027,0.008808871,0.04104189,0.04104189
1411.5,-99.187065,3,77,96.27784466743469,77640,0.0,5.2291594,0.11738580465316772,0.009565798,0.025530403,0.025530403
1449.575,-97.41533,2,79,101.26241397857666,80840,0.0,5.150969,0.06931507587432861,0.009985068,0.030591829,0.030591829
