# {"t_start": 1541100799.919682, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.410639
-91.702578,83,1.477905
-70.419339,77,1.539718
-142.314113,97,1.618699
-79.937121,120,1.715961
-416.320866,89,1.787512
-153.55333,92,1.860751
-145.858331,94,1.936082
-115.303566,69,1.990021
-317.957172,91,2.061676
-180.58115,74,2.120417
-45.331384,74,2.180215
-96.396794,69,2.234073
-159.968946,83,2.300269
-229.205124,80,2.363306
-96.329426,77,2.424645
-190.70456,103,2.508447
-116.815947,108,2.595164
-136.058214,86,2.66534
-151.497758,111,2.755142
-116.795493,135,2.866179
-79.94549,83,2.932768
-160.118772,115,3.026101
-147.309273,111,3.116618
-214.357492,110,3.207341
-151.853946,115,3.300272
-369.321703,74,3.358771
-82.974021,59,3.40496
-217.222995,62,3.453103
-291.207418,84,3.519886
-338.476454,94,3.594927
-138.922693,128,3.700491
-0.17299,123,3.799674
-111.208867,90,3.8717
-123.745672,117,3.968447
-231.112117,131,4.078159
-150.220625,79,4.141138
-203.490049,63,4.19175
-274.948499,98,4.272459
-190.674811,81,4.337533
-245.00401,94,4.413821
-303.388022,125,4.517285
-62.217104,76,4.577972
-59.868072,71,4.63532
-67.731307,64,5.221697
-76.03142,62,5.27102
-128.777589,87,5.339924
-21.034137,74,5.398622
-119.708157,81,5.463344
-300.432561,126,5.567587
-133.157625,90,5.641097
-129.276959,96,5.719092
-90.173719,77,5.781265
-94.488082,69,5.835601
-120.536012,96,5.912676
-106.861908,73,5.971952
-108.634282,86,6.04042
-134.636344,99,6.119441
-138.035558,69,6.173086
-70.511474,63,6.222818
-97.63935,69,6.275487
-105.804566,123,6.380065
-126.18718,82,6.444917
-85.223126,59,6.490634
-134.342231,69,6.545125
-98.517678,132,6.654897
-153.777044,108,6.743931
-85.100166,64,6.793976
-170.641874,113,6.889519
-104.974135,94,6.966368
-197.292251,145,7.088039
-110.15711,63,7.13795
-132.029749,150,7.265268
-157.674581,141,7.383733
-50.897303,112,7.476888
-111.144476,124,7.57979
-116.863584,102,7.661803
-83.751822,64,7.7113
-111.733323,111,7.801353
-98.512898,84,7.868944
-183.094568,114,7.963603
-135.923277,162,8.105449
-80.055048,117,8.20083
-191.459288,186,8.370719
-123.865079,62,8.420069
-128.738915,95,8.495159
-192.184114,179,9.059496
-310.682761,117,9.15625
-87.285792,76,9.216962
-113.617262,87,9.28737
-158.072566,117,9.391369
-260.37313,147,9.515767
-146.418604,134,9.626203
-136.330028,83,9.694967
-3.174236,128,9.803467
-77.535609,96,9.885288
-144.280572,157,10.019735
-98.32511,116,10.118115
-100.948616,101,10.201369
-123.735997,82,10.267375
-139.676227,134,10.380824
-48.216316,128,10.497378
-395.082008,117,10.592922
-81.825381,195,10.770202
-173.266581,112,10.863964
-248.312265,83,10.932566
-99.073853,66,10.987224
-170.069499,98,11.067716
-19.640981,119,11.168512
-108.833811,88,11.241315
-86.473853,68,11.296071
-141.892732,106,11.382263
-265.046112,161,11.522469
-188.126386,104,11.606329
-173.05116,96,11.685661
-137.175781,106,11.773104
-294.880932,160,11.908614
-94.070383,83,11.977521
-189.218556,143,12.100412
-115.983022,96,12.176293
-116.966441,118,12.27542
-111.824726,85,12.344762
-79.763676,78,12.815129
-105.116439,126,12.9192
-64.074613,77,12.982736
-127.445807,132,13.092205
-330.342706,133,13.206292
-88.700944,97,13.287413
-154.191107,117,13.390295
-129.459298,169,13.537858
-139.113436,123,13.640275
-218.882204,168,13.790356
-40.299341,87,13.861762
-69.100499,102,13.948499
-60.837279,92,14.025375
-51.262094,91,14.099679
-87.970413,152,14.23193
-129.667891,193,14.417739
-76.124644,140,14.539639
-100.559276,69,14.595953
-66.694797,116,14.694494
-256.382366,136,14.813907
-80.873304,124,14.918272
-235.971375,115,15.01736
-48.325701,94,15.096609
-134.164996,101,15.180496
-238.223727,184,15.349082
-50.684862,92,15.428376
12.434018,153,15.562948
-3.863778,109,15.658235
-78.787428,86,15.728312
-252.88932,158,15.87551
-234.789935,229,16.098592
-29.054224,142,16.22647
-40.233719,64,16.280257
-73.573341,94,16.360106
-33.504032,107,16.854383
-324.202403,365,17.32259
-437.809723,185,17.506016
5.565995,103,17.599553
-50.508794,110,17.697969
-431.456496,237,17.954405
-353.594351,192,18.151824
-414.592747,267,18.445283
-263.232196,148,18.577499
-18.979473,123,18.681502
-409.001429,236,18.933523
-39.387219,146,19.058954
-8.580949,93,19.137479
-677.328925,206,19.331388
-263.17031,302,19.697343
-10.302659,127,19.807636
-27.04379,131,19.922249
3.971627,108,20.013237
-57.276754,164,20.157857
-67.399952,100,20.238061
-56.961336,104,20.324083
8.224921,149,20.462156
-33.637239,192,20.636657
-34.491199,74,20.697726
0.863049,167,21.266943
-268.491353,361,21.674562
-19.907815,176,21.839001
-28.805003,110,21.936527
-50.781411,99,22.02045
17.091747,197,22.201989
-58.793153,120,22.303789
46.174406,124,22.411448
-8.279996,1000,25.027218
-123.886673,394,25.503214
-69.408075,148,25.629214
-27.373541,124,25.73391
3.089426,1000,28.032587
-44.874941,192,28.211473
-79.733222,145,28.74563
-81.525544,113,28.83638
-33.32214,105,28.928083
-65.627306,109,29.020813
-40.093282,157,29.163488
-18.147689,101,29.249378
-27.207229,122,29.352628
11.308403,110,29.449636
-285.186587,239,29.694848
-84.51792,122,29.798806
-84.849052,144,29.921597
-57.553116,82,29.988621
-165.206499,112,30.083903
-33.415322,136,30.198021
4.13435,113,30.297433
-35.907704,124,30.405012
-26.24784,127,30.513186
-14.386418,146,30.643645
-60.935865,111,30.738184
3.116128,135,30.856107
-110.156854,197,31.038516
-69.912295,121,31.142659
-45.027881,140,31.268564
-54.840537,135,31.38683
-62.948522,108,31.479639
-77.858494,108,31.569762
-62.083175,133,31.688815
-15.060289,109,31.786274
