# {"t_start": 1539262069.818482, "env_id": "CartPole-v0"} 
r,l,t
18.0,18,2.871518
35.0,35,2.889622
19.0,19,2.899371
18.0,18,2.908433
13.0,13,2.914897
88.0,88,2.959434
12.0,12,2.965204
70.0,70,3.087594
22.0,22,3.096189
40.0,40,3.111381
68.0,68,3.137054
53.0,53,3.15736
82.0,82,3.188087
51.0,51,3.207301
13.0,13,3.212848
17.0,17,3.219265
15.0,15,3.22529
31.0,31,3.236986
79.0,79,3.267781
38.0,38,3.282841
33.0,33,3.295336
58.0,58,3.317588
20.0,20,3.325548
64.0,64,3.349543
19.0,19,3.358045
39.0,39,3.376215
26.0,26,3.386955
16.0,16,3.393423
25.0,25,3.403372
33.0,33,3.416512
32.0,32,3.429244
17.0,17,3.436206
41.0,41,3.456926
30.0,30,3.472339
36.0,36,3.588938
19.0,19,3.599393
38.0,38,3.619126
55.0,55,3.64639
19.0,19,3.655818
47.0,47,3.67986
29.0,29,3.694212
24.0,24,3.705223
23.0,23,3.715474
53.0,53,3.739763
46.0,46,3.760634
14.0,14,3.766332
30.0,30,3.778764
16.0,16,3.786258
19.0,19,3.794679
14.0,14,3.801007
21.0,21,3.810655
42.0,42,3.829106
100.0,100,3.874783
22.0,22,3.884046
15.0,15,3.890252
43.0,43,3.90785
13.0,13,3.912881
26.0,26,3.922541
11.0,11,3.926794
159.0,159,3.9867
17.0,17,3.993246
72.0,72,4.021183
42.0,42,4.124707
23.0,23,4.134389
21.0,21,4.143047
9.0,9,4.146932
41.0,41,4.162778
22.0,22,4.171626
62.0,62,4.202404
43.0,43,4.224438
31.0,31,4.239141
29.0,29,4.253386
16.0,16,4.261377
49.0,49,4.285974
53.0,53,4.312837
140.0,140,4.38278
59.0,59,4.412575
14.0,14,4.419491
25.0,25,4.432091
19.0,19,4.440652
61.0,61,4.46729
39.0,39,4.484339
56.0,56,4.508446
20.0,20,4.517168
15.0,15,4.52348
18.0,18,4.531206
84.0,84,4.569456
24.0,24,4.579355
51.0,51,4.69214
41.0,41,4.708859
45.0,45,4.72689
124.0,124,4.773423
17.0,17,4.779885
21.0,21,4.787757
49.0,49,4.805978
42.0,42,4.822733
106.0,106,4.865533
100.0,100,4.904136
88.0,88,4.938774
109.0,109,4.982731
72.0,72,5.019376
57.0,57,5.04831
46.0,46,5.071188
20.0,20,5.081419
11.0,11,5.086838
9.0,9,5.091304
54.0,54,5.211116
54.0,54,5.238095
32.0,32,5.254486
141.0,141,5.326888
29.0,29,5.341985
65.0,65,5.376273
55.0,55,5.40452
27.0,27,5.41837
41.0,41,5.439423
23.0,23,5.451072
56.0,56,5.479492
103.0,103,5.521429
63.0,63,5.545666
57.0,57,5.568416
192.0,192,5.641646
60.0,60,5.664027
11.0,11,5.668318
32.0,32,5.763164
31.0,31,5.775436
176.0,176,5.854419
98.0,98,5.894786
85.0,85,5.92837
20.0,20,5.936306
21.0,21,5.944639
16.0,16,5.950983
179.0,179,6.021615
77.0,77,6.052012
72.0,72,6.080402
94.0,94,6.117497
41.0,41,6.137609
146.0,146,6.304278
75.0,75,6.333277
90.0,90,6.368235
102.0,102,6.408538
72.0,72,6.437349
159.0,159,6.498481
27.0,27,6.509273
37.0,37,6.52368
52.0,52,6.543821
107.0,107,6.587185
15.0,15,6.593596
29.0,29,6.605102
98.0,98,6.64379
59.0,59,6.667015
129.0,129,6.817839
136.0,136,6.880245
156.0,156,6.942093
200.0,200,7.020885
60.0,60,7.044573
142.0,142,7.100543
24.0,24,7.110058
37.0,37,7.124684
195.0,195,7.28615
50.0,50,7.306912
77.0,77,7.33756
106.0,106,7.381752
124.0,124,7.443716
198.0,198,7.545074
153.0,153,7.622298
200.0,200,7.70134
29.0,29,7.712885
144.0,144,7.87215
185.0,185,7.950519
188.0,188,8.027787
200.0,200,8.102727
88.0,88,8.135806
200.0,200,8.234769
128.0,128,8.389578
200.0,200,8.490685
192.0,192,8.588699
150.0,150,8.664544
200.0,200,8.752701
200.0,200,8.831217
134.0,134,8.995541
193.0,193,9.072141
200.0,200,9.15149
23.0,23,9.160721
157.0,157,9.222861
127.0,127,9.273312
200.0,200,9.35257
35.0,35,9.369233
70.0,70,9.501254
103.0,103,9.541069
59.0,59,9.564733
176.0,176,9.652766
200.0,200,9.728412
103.0,103,9.767003
71.0,71,9.794581
86.0,86,9.833179
200.0,200,10.029155
200.0,200,10.132011
50.0,50,10.157831
34.0,34,10.175459
140.0,140,10.247951
200.0,200,10.340728
64.0,64,10.366465
200.0,200,10.442759
200.0,200,10.604243
200.0,200,10.694225
72.0,72,10.726759
193.0,193,10.812591
171.0,171,10.894034
200.0,200,10.996811
200.0,200,11.180555
114.0,114,11.223074
200.0,200,11.299375
65.0,65,11.323708
200.0,200,11.403441
200.0,200,11.506746
200.0,200,11.706311
64.0,64,11.738892
172.0,172,11.826438
99.0,99,11.876814
200.0,200,11.961594
200.0,200,12.036443
134.0,134,12.088582
48.0,48,12.106857
200.0,200,12.285291
200.0,200,12.378059
73.0,73,12.414349
200.0,200,12.508135
200.0,200,12.611867
169.0,169,12.694836
200.0,200,12.870842
200.0,200,12.960842
49.0,49,12.981398
200.0,200,13.0767
200.0,200,13.171111
200.0,200,13.365848
200.0,200,13.460759
125.0,125,13.519243
200.0,200,13.606687
200.0,200,13.694396
53.0,53,13.716314
200.0,200,13.816712
145.0,145,13.969533
200.0,200,14.056743
32.0,32,14.069729
179.0,179,14.151658
200.0,200,14.239661
163.0,163,14.311793
71.0,71,14.343798
148.0,148,14.529472
147.0,147,14.601671
200.0,200,14.706981
200.0,200,14.797591
200.0,200,14.893229
156.0,156,14.972371
200.0,200,15.170245
77.0,77,15.215303
200.0,200,15.333059
200.0,200,15.438367
128.0,128,15.507899
180.0,180,15.59831
200.0,200,15.800927
175.0,175,15.882262
200.0,200,15.970077
200.0,200,16.054454
200.0,200,16.133286
55.0,55,16.154313
126.0,126,16.29822
200.0,200,16.396044
200.0,200,16.496399
53.0,53,16.521032
200.0,200,16.622979
200.0,200,16.722463
200.0,200,16.904604
200.0,200,16.98248
200.0,200,17.060614
196.0,196,17.154131
200.0,200,17.253821
200.0,200,17.445736
140.0,140,17.517689
200.0,200,17.605488
138.0,138,17.673662
200.0,200,17.772485
157.0,157,17.843487
200.0,200,18.032078
200.0,200,18.130939
200.0,200,18.222501
200.0,200,18.32597
200.0,200,18.412048
191.0,191,18.568542
200.0,200,18.647824
93.0,93,18.684691
48.0,48,18.703848
197.0,197,18.781872
73.0,73,18.810836
200.0,200,18.890043
37.0,37,18.904771
156.0,156,19.046178
200.0,200,19.131184
54.0,54,19.153769
127.0,127,19.204589
173.0,173,19.270272
189.0,189,19.349749
200.0,200,19.42919
179.0,179,19.61789
200.0,200,19.699243
200.0,200,19.789005
85.0,85,19.821685
104.0,104,19.862329
200.0,200,19.941598
162.0,162,20.09227
76.0,76,20.132054
163.0,163,20.2022
190.0,190,20.281895
178.0,178,20.349575
97.0,97,20.386932
200.0,200,20.482605
200.0,200,20.656288
137.0,137,20.714203
200.0,200,20.798234
56.0,56,20.819206
144.0,144,20.875109
200.0,200,20.956205
200.0,200,21.126115
200.0,200,21.229671
200.0,200,21.332809
46.0,46,21.35574
15.0,15,21.363384
200.0,200,21.465425
178.0,178,21.551862
200.0,200,21.718847
173.0,173,21.784817
200.0,200,21.86533
200.0,200,21.957548
89.0,89,21.997951
18.0,18,22.006285
200.0,200,22.096757
200.0,200,22.2861
200.0,200,22.36947
200.0,200,22.445981
200.0,200,22.52599
200.0,200,22.604019
200.0,200,22.777263
200.0,200,22.880062
200.0,200,22.980862
200.0,200,23.083079
200.0,200,23.171941
64.0,64,23.195852
200.0,200,23.3768
200.0,200,23.457475
200.0,200,23.537807
89.0,89,23.57653
114.0,114,23.627638
199.0,199,23.719347
200.0,200,23.902964
200.0,200,23.98395
200.0,200,24.066212
200.0,200,24.148296
200.0,200,24.241895
200.0,200,24.431154
114.0,114,24.480413
200.0,200,24.574273
200.0,200,24.67275
200.0,200,24.764342
200.0,200,24.862458
200.0,200,25.040606
144.0,144,25.110122
200.0,200,25.20923
200.0,200,25.304105
200.0,200,25.399202
115.0,115,25.450762
200.0,200,25.644918
200.0,200,25.741621
135.0,135,25.804174
200.0,200,25.898139
200.0,200,25.990823
200.0,200,26.192903
123.0,123,26.257093
88.0,88,26.299517
200.0,200,26.405225
200.0,200,26.488082
112.0,112,26.530501
200.0,200,26.606457
200.0,200,26.810815
108.0,108,26.865105
200.0,200,26.96211
200.0,200,27.064164
200.0,200,27.163427
200.0,200,27.354677
200.0,200,27.45101
200.0,200,27.549437
61.0,61,27.576973
200.0,200,27.67509
200.0,200,27.778538
20.0,20,27.788925
176.0,176,27.978111
200.0,200,28.070019
200.0,200,28.15494
200.0,200,28.241266
200.0,200,28.336547
200.0,200,28.528909
200.0,200,28.631707
200.0,200,28.724519
63.0,63,28.752335
200.0,200,28.829102
93.0,93,28.863891
200.0,200,29.029787
132.0,132,29.10127
187.0,187,29.186205
200.0,200,29.278983
200.0,200,29.367666
161.0,161,29.443439
194.0,194,29.630057
200.0,200,29.717679
200.0,200,29.800057
90.0,90,29.835827
200.0,200,29.92049
200.0,200,30.019532
200.0,200,30.214112
184.0,184,30.299202
38.0,38,30.316041
127.0,127,30.374534
200.0,200,30.461234
51.0,51,30.481119
102.0,102,30.524921
129.0,129,30.594861
200.0,200,30.779263
200.0,200,30.861882
123.0,123,30.914923
200.0,200,31.004741
200.0,200,31.105486
130.0,130,31.165992
165.0,165,31.34256
200.0,200,31.434336
200.0,200,31.517894
114.0,114,31.57266
200.0,200,31.657356
200.0,200,31.858178
200.0,200,31.950536
170.0,170,32.021343
200.0,200,32.106772
72.0,72,32.139411
200.0,200,32.221124
200.0,200,32.406087
200.0,200,32.505024
200.0,200,32.599493
200.0,200,32.693333
200.0,200,32.787933
200.0,200,32.975745
200.0,200,33.060768
158.0,158,33.130318
100.0,100,33.17789
200.0,200,33.272321
200.0,200,33.36996
113.0,113,33.424523
104.0,104,33.57807
145.0,145,33.636898
200.0,200,33.713034
200.0,200,33.792651
200.0,200,33.868756
149.0,149,33.943614
200.0,200,34.136572
200.0,200,34.239027
124.0,124,34.302528
200.0,200,34.395668
200.0,200,34.473225
200.0,200,34.639562
164.0,164,34.704927
200.0,200,34.794235
200.0,200,34.884996
151.0,151,34.951541
200.0,200,35.048501
200.0,200,35.234825
200.0,200,35.309702
200.0,200,35.392522
200.0,200,35.468865
107.0,107,35.520559
200.0,200,35.71686
200.0,200,35.818869
200.0,200,35.921826
195.0,195,36.010388
200.0,200,36.086208
200.0,200,36.165026
186.0,186,36.333669
145.0,145,36.408712
156.0,156,36.488614
178.0,178,36.579549
180.0,180,36.671039
93.0,93,36.719117
200.0,200,36.89022
200.0,200,36.968729
149.0,149,37.02467
200.0,200,37.103307
200.0,200,37.194537
133.0,133,37.263887
200.0,200,37.455548
163.0,163,37.539073
200.0,200,37.625238
200.0,200,37.700852
200.0,200,37.783408
200.0,200,37.959325
190.0,190,38.056159
200.0,200,38.155038
175.0,175,38.234608
200.0,200,38.341158
176.0,176,38.499795
200.0,200,38.579349
109.0,109,38.621583
200.0,200,38.699558
102.0,102,38.754447
60.0,60,38.78589
200.0,200,38.88522
200.0,200,39.092808
158.0,158,39.166958
81.0,81,39.202946
200.0,200,39.289082
76.0,76,39.327751
200.0,200,39.417747
200.0,200,39.495104
200.0,200,39.676671
200.0,200,39.774338
200.0,200,39.877028
104.0,104,39.931011
15.0,15,39.938787
200.0,200,40.032915
37.0,37,40.04939
200.0,200,40.225119
200.0,200,40.306193
200.0,200,40.405933
200.0,200,40.507445
200.0,200,40.607738
200.0,200,40.791772
200.0,200,40.886311
200.0,200,40.962228
200.0,200,41.042649
200.0,200,41.125067
200.0,200,41.323955
200.0,200,41.425473
200.0,200,41.527755
200.0,200,41.621811
200.0,200,41.697392
200.0,200,41.884949
193.0,193,41.968801
199.0,199,42.056514
200.0,200,42.134098
200.0,200,42.220896
129.0,129,42.270568
145.0,145,42.421627
37.0,37,42.436169
98.0,98,42.473162
200.0,200,42.56038
200.0,200,42.643089
200.0,200,42.720471
200.0,200,42.823011
200.0,200,43.01956
200.0,200,43.121499
200.0,200,43.224243
200.0,200,43.304721
200.0,200,43.398863
110.0,110,43.526731
200.0,200,43.622131
200.0,200,43.723403
200.0,200,43.825961
92.0,92,43.872441
200.0,200,43.974503
200.0,200,44.143695
103.0,103,44.182808
200.0,200,44.257034
113.0,113,44.299431
200.0,200,44.400037
140.0,140,44.472003
114.0,114,44.530293
200.0,200,44.724174
200.0,200,44.830071
200.0,200,44.90656
200.0,200,44.984602
200.0,200,45.069201
91.0,91,45.201284
195.0,195,45.30591
172.0,172,45.382541
115.0,115,45.444241
115.0,115,45.504302
130.0,130,45.570718
158.0,158,45.638309
200.0,200,45.807912
200.0,200,45.885387
200.0,200,45.977317
200.0,200,46.080297
200.0,200,46.183126
200.0,200,46.375946
150.0,150,46.441934
111.0,111,46.486526
200.0,200,46.569418
109.0,109,46.611425
66.0,66,46.637115
95.0,95,46.672374
180.0,180,46.755283
200.0,200,46.933443
55.0,55,46.955193
200.0,200,47.049917
119.0,119,47.108959
118.0,118,47.169597
200.0,200,47.258057
147.0,147,47.31591
200.0,200,47.490462
200.0,200,47.581531
200.0,200,47.675147
200.0,200,47.766915
144.0,144,47.833075
44.0,44,47.852204
130.0,130,48.016683
170.0,170,48.087767
133.0,133,48.140292
148.0,148,48.202104
156.0,156,48.265629
200.0,200,48.352554
13.0,13,48.359248
157.0,157,48.544497
200.0,200,48.645803
24.0,24,48.657976
40.0,40,48.678311
200.0,200,48.780265
171.0,171,48.86571
125.0,125,48.915267
200.0,200,48.993246
79.0,79,49.11124
200.0,200,49.191267
195.0,195,49.280456
200.0,200,49.368426
200.0,200,49.470622
200.0,200,49.660439
194.0,194,49.736335
195.0,195,49.812721
145.0,145,49.867348
114.0,114,49.910176
200.0,200,49.995968
200.0,200,50.174265
111.0,111,50.230351
115.0,115,50.28849
99.0,99,50.328491
200.0,200,50.42906
146.0,146,50.485878
119.0,119,50.532635
148.0,148,50.591395
90.0,90,50.70858
200.0,200,50.799316
136.0,136,50.868366
200.0,200,50.969432
200.0,200,51.071638
200.0,200,51.17384
200.0,200,51.342422
148.0,148,51.40065
101.0,101,51.440449
96.0,96,51.480742
100.0,100,51.518481
60.0,60,51.54536
150.0,150,51.621317
110.0,110,51.677577
168.0,168,51.858965
155.0,155,51.931544
200.0,200,52.022662
200.0,200,52.113775
111.0,111,52.155726
95.0,95,52.194181
70.0,70,52.221705
131.0,131,52.271412
200.0,200,52.455961
200.0,200,52.545854
200.0,200,52.637179
200.0,200,52.728365
200.0,200,52.828344
128.0,128,52.962331
200.0,200,53.048301
200.0,200,53.131008
110.0,110,53.179359
200.0,200,53.271212
200.0,200,53.346478
190.0,190,53.522979
146.0,146,53.597036
141.0,141,53.662316
116.0,116,53.708319
200.0,200,53.803346
84.0,84,53.838977
77.0,77,53.877082
200.0,200,54.05702
116.0,116,54.110074
185.0,185,54.190992
200.0,200,54.28847
200.0,200,54.389553
107.0,107,54.44427
200.0,200,54.625864
188.0,188,54.698466
188.0,188,54.772432
200.0,200,54.851247
128.0,128,54.9016
200.0,200,54.980206
