# {"t_start": 1539472718.0230196, "env_id": "CartPole-v0"} 
r,l,t
17.0,17,7.502344
11.0,11,7.51432
18.0,18,7.529335
20.0,20,7.54669
18.0,18,7.563411
14.0,14,7.576641
11.0,11,7.587119
9.0,9,7.597589
14.0,14,7.609471
16.0,16,7.62634
14.0,14,7.639131
12.0,12,7.65085
9.0,9,7.661594
14.0,14,7.672149
14.0,14,7.685129
20.0,20,7.702928
18.0,18,7.720865
12.0,12,7.732636
11.0,11,7.742004
23.0,23,7.766439
16.0,16,7.78574
15.0,15,7.799342
16.0,16,7.812926
20.0,20,7.83091
16.0,16,7.848492
42.0,42,7.884325
24.0,24,7.909043
35.0,35,7.942957
25.0,25,7.96687
29.0,29,7.991344
22.0,22,8.00888
23.0,23,8.02969
74.0,74,8.096564
16.0,16,8.111531
14.0,14,8.124749
33.0,33,8.159957
24.0,24,8.185897
10.0,10,8.196257
17.0,17,8.211446
32.0,32,8.24184
18.0,18,8.260363
12.0,12,8.272888
27.0,27,8.297324
13.0,13,8.309821
54.0,54,8.356735
10.0,10,8.365356
20.0,20,8.389006
13.0,13,8.402974
17.0,17,8.423807
17.0,17,8.440044
31.0,31,8.466738
25.0,25,8.488707
10.0,10,8.498378
12.0,12,8.508508
15.0,15,8.523692
14.0,14,8.537048
13.0,13,8.549939
35.0,35,8.582509
22.0,22,8.601388
13.0,13,8.613673
15.0,15,8.628907
21.0,21,8.645764
45.0,45,8.683152
24.0,24,8.703584
10.0,10,8.712656
26.0,26,8.736424
20.0,20,8.752993
11.0,11,8.763465
15.0,15,8.779688
29.0,29,8.806424
25.0,25,8.828626
16.0,16,8.842636
15.0,15,8.856664
13.0,13,8.870131
17.0,17,8.887218
23.0,23,8.906688
39.0,39,8.940734
11.0,11,8.949833
25.0,25,8.972092
36.0,36,9.004281
22.0,22,9.022742
16.0,16,9.041195
14.0,14,9.055268
14.0,14,9.069656
36.0,36,9.102265
58.0,58,9.154248
16.0,16,9.167307
29.0,29,9.19424
23.0,23,9.213622
18.0,18,9.22916
24.0,24,9.253215
35.0,35,9.285218
17.0,17,9.301699
26.0,26,9.324775
9.0,9,9.334835
24.0,24,9.356735
11.0,11,9.366121
22.0,22,9.389635
17.0,17,9.405343
9.0,9,9.413208
16.0,16,9.427085
25.0,25,9.447958
14.0,14,9.462474
24.0,24,9.484782
33.0,33,9.513262
16.0,16,9.528589
13.0,13,9.540458
37.0,37,9.580853
47.0,47,9.619467
22.0,22,9.639491
26.0,26,9.664958
13.0,13,9.676475
18.0,18,9.693764
24.0,24,9.71554
22.0,22,9.73295
18.0,18,9.750574
23.0,23,9.773236
25.0,25,9.809352
9.0,9,9.818316
18.0,18,9.835518
30.0,30,9.869469
50.0,50,9.912595
21.0,21,9.930208
19.0,19,9.946566
27.0,27,9.972271
37.0,37,10.007063
20.0,20,10.029057
43.0,43,10.07224
12.0,12,10.082426
23.0,23,10.102067
12.0,12,10.111884
15.0,15,10.127048
37.0,37,10.160339
48.0,48,10.198433
21.0,21,10.219318
18.0,18,10.234473
21.0,21,10.253242
12.0,12,10.267456
17.0,17,10.282952
12.0,12,10.295603
18.0,18,10.311395
16.0,16,10.324553
15.0,15,10.337867
11.0,11,10.349766
25.0,25,10.370927
17.0,17,10.385172
14.0,14,10.399769
15.0,15,10.415112
11.0,11,10.425569
28.0,28,10.450089
14.0,14,10.463569
39.0,39,10.50111
18.0,18,10.516817
33.0,33,10.548171
30.0,30,10.573447
15.0,15,10.589066
17.0,17,10.605285
14.0,14,10.618193
15.0,15,10.631256
29.0,29,10.655935
15.0,15,10.670148
12.0,12,10.683479
16.0,16,10.700688
15.0,15,10.7205
30.0,30,10.748765
10.0,10,10.759159
30.0,30,10.785979
11.0,11,10.795767
13.0,13,10.807393
27.0,27,10.831413
13.0,13,10.846356
15.0,15,10.859444
10.0,10,10.868312
53.0,53,10.917145
19.0,19,10.934546
12.0,12,10.946624
22.0,22,10.967342
15.0,15,10.980376
12.0,12,10.989718
11.0,11,11.003287
15.0,15,11.018169
14.0,14,11.029387
11.0,11,11.039846
17.0,17,11.057397
22.0,22,11.079634
18.0,18,11.098236
23.0,23,11.119731
18.0,18,11.136195
35.0,35,11.167283
12.0,12,11.178938
14.0,14,11.190083
21.0,21,11.211697
21.0,21,11.230779
14.0,14,11.243794
31.0,31,11.269724
18.0,18,11.286357
32.0,32,11.316878
27.0,27,11.341003
19.0,19,11.359897
17.0,17,11.37345
14.0,14,11.388867
16.0,16,11.407416
18.0,18,11.426318
14.0,14,11.438505
10.0,10,11.447418
30.0,30,11.472726
15.0,15,11.48692
17.0,17,11.501544
31.0,31,11.533096
14.0,14,11.545869
16.0,16,11.559647
14.0,14,11.572087
11.0,11,11.582901
13.0,13,11.596787
32.0,32,11.624572
22.0,22,11.644901
34.0,34,11.677428
52.0,52,11.726706
12.0,12,11.73836
23.0,23,11.760057
20.0,20,11.77805
15.0,15,11.793346
20.0,20,11.811292
42.0,42,11.84738
12.0,12,11.859582
20.0,20,11.879305
15.0,15,11.892509
31.0,31,11.921678
17.0,17,11.937529
26.0,26,11.96226
27.0,27,11.985946
13.0,13,12.000142
20.0,20,12.023647
10.0,10,12.035057
15.0,15,12.050101
16.0,16,12.065698
16.0,16,12.079694
34.0,34,12.112957
10.0,10,12.124405
41.0,41,12.164268
19.0,19,12.182715
14.0,14,12.197184
13.0,13,12.209831
59.0,59,12.265476
11.0,11,12.275989
11.0,11,12.286376
24.0,24,12.310563
24.0,24,12.333268
9.0,9,12.343374
21.0,21,12.360848
20.0,20,12.381473
19.0,19,12.399677
14.0,14,12.415406
46.0,46,12.455084
15.0,15,12.470466
9.0,9,12.479956
18.0,18,12.494423
22.0,22,12.520272
24.0,24,12.543323
13.0,13,12.558687
14.0,14,12.574028
14.0,14,12.586404
45.0,45,12.625633
16.0,16,12.639449
19.0,19,12.656041
27.0,27,12.684353
47.0,47,12.730022
31.0,31,12.758231
17.0,17,12.773213
17.0,17,12.788829
16.0,16,12.804477
22.0,22,12.823096
24.0,24,12.845879
13.0,13,12.856965
12.0,12,12.870554
13.0,13,12.883331
74.0,74,12.950781
21.0,21,12.969464
13.0,13,12.981483
42.0,42,13.018059
26.0,26,13.042152
19.0,19,13.059721
25.0,25,13.081163
20.0,20,13.101742
16.0,16,13.118882
15.0,15,13.135551
11.0,11,13.146042
25.0,25,13.16794
26.0,26,13.191539
18.0,18,13.210142
10.0,10,13.218524
18.0,18,13.234096
41.0,41,13.272849
18.0,18,13.291707
16.0,16,13.308148
20.0,20,13.326769
18.0,18,13.344673
20.0,20,13.363795
13.0,13,13.373895
10.0,10,13.382411
23.0,23,13.411068
13.0,13,13.428163
15.0,15,13.447659
39.0,39,13.479511
10.0,10,13.490233
11.0,11,13.503441
15.0,15,13.517478
10.0,10,13.526217
44.0,44,13.563774
68.0,68,13.620561
16.0,16,13.636348
23.0,23,13.657033
11.0,11,13.66665
17.0,17,13.680659
41.0,41,13.717368
27.0,27,13.740514
16.0,16,13.754285
13.0,13,13.765651
31.0,31,13.794745
14.0,14,13.807285
10.0,10,13.817073
14.0,14,13.832297
24.0,24,13.852666
17.0,17,13.870223
49.0,49,13.915662
43.0,43,13.953792
13.0,13,13.966699
52.0,52,14.012087
10.0,10,14.021301
17.0,17,14.037636
47.0,47,14.081394
18.0,18,14.098117
34.0,34,14.129213
19.0,19,14.149805
21.0,21,14.172841
18.0,18,14.194128
11.0,11,14.208092
26.0,26,14.235936
10.0,10,14.247521
9.0,9,14.260092
20.0,20,14.28143
36.0,36,14.321565
19.0,19,14.343535
17.0,17,14.363583
37.0,37,14.40786
11.0,11,14.418485
36.0,36,14.450308
21.0,21,14.479108
23.0,23,14.501307
21.0,21,14.520537
22.0,22,14.541293
20.0,20,14.560821
16.0,16,14.576596
19.0,19,14.594798
10.0,10,14.604125
17.0,17,14.619079
12.0,12,14.632311
13.0,13,14.642506
13.0,13,14.656008
44.0,44,14.694692
21.0,21,14.714403
22.0,22,14.733264
11.0,11,14.742392
12.0,12,14.754055
51.0,51,14.803124
19.0,19,14.820815
26.0,26,14.845798
17.0,17,14.861401
13.0,13,14.87499
16.0,16,14.892396
16.0,16,14.906109
34.0,34,14.938979
15.0,15,14.954543
18.0,18,14.970577
10.0,10,14.979079
20.0,20,14.99761
21.0,21,15.016922
18.0,18,15.03338
14.0,14,15.046102
46.0,46,15.087768
36.0,36,15.118961
19.0,19,15.138114
24.0,24,15.166653
16.0,16,15.185596
29.0,29,15.211462
35.0,35,15.241939
26.0,26,15.267788
29.0,29,15.291811
10.0,10,15.301587
28.0,28,15.327307
23.0,23,15.348563
40.0,40,15.386683
56.0,56,15.436855
16.0,16,15.449905
25.0,25,15.47172
11.0,11,15.481716
22.0,22,15.500485
20.0,20,15.519819
40.0,40,15.556282
32.0,32,15.585707
21.0,21,15.603766
34.0,34,15.635075
24.0,24,15.655263
16.0,16,15.669693
30.0,30,15.695612
21.0,21,15.715479
44.0,44,15.752415
17.0,17,15.767046
30.0,30,15.796262
15.0,15,15.812982
14.0,14,15.827408
48.0,48,15.874345
15.0,15,15.887352
14.0,14,15.899244
79.0,79,15.968105
52.0,52,16.012095
10.0,10,16.022754
21.0,21,16.040864
56.0,56,16.09182
14.0,14,16.104771
18.0,18,16.121402
24.0,24,16.142081
20.0,20,16.16038
41.0,41,16.198188
30.0,30,16.223895
43.0,43,16.267087
23.0,23,16.287396
43.0,43,16.32352
33.0,33,16.355683
11.0,11,16.365584
17.0,17,16.381591
30.0,30,16.409888
20.0,20,16.427585
15.0,15,16.442878
36.0,36,16.474137
21.0,21,16.491052
26.0,26,16.51212
17.0,17,16.529867
60.0,60,16.590931
28.0,28,16.614109
19.0,19,16.63461
11.0,11,16.643723
13.0,13,16.656528
24.0,24,16.679733
24.0,24,16.699154
29.0,29,16.728088
14.0,14,16.743427
30.0,30,16.769222
15.0,15,16.782197
30.0,30,16.810558
36.0,36,16.842348
18.0,18,16.859148
53.0,53,16.904087
11.0,11,16.915796
66.0,66,16.973538
30.0,30,17.000581
18.0,18,17.014545
29.0,29,17.045248
32.0,32,17.075873
61.0,61,17.130587
32.0,32,17.160479
38.0,38,17.196665
14.0,14,17.213025
10.0,10,17.223398
46.0,46,17.269078
48.0,48,17.313333
30.0,30,17.341504
19.0,19,17.359726
28.0,28,17.38449
24.0,24,17.413423
16.0,16,17.427283
53.0,53,17.471973
17.0,17,17.48979
46.0,46,17.533379
26.0,26,17.556104
41.0,41,17.59368
47.0,47,17.635906
11.0,11,17.648287
16.0,16,17.663142
15.0,15,17.67644
15.0,15,17.6903
18.0,18,17.70706
14.0,14,17.722493
13.0,13,17.735093
28.0,28,17.761775
43.0,43,17.797475
22.0,22,17.819172
46.0,46,17.861229
42.0,42,17.906418
34.0,34,17.937288
14.0,14,17.952393
16.0,16,17.967709
20.0,20,17.984878
84.0,84,18.057559
11.0,11,18.067949
11.0,11,18.077154
34.0,34,18.106984
36.0,36,18.140388
15.0,15,18.155363
32.0,32,18.184733
14.0,14,18.197512
12.0,12,18.207722
20.0,20,18.225888
27.0,27,18.249793
20.0,20,18.269224
17.0,17,18.284627
14.0,14,18.296715
16.0,16,18.310987
16.0,16,18.324708
12.0,12,18.335543
27.0,27,18.361418
18.0,18,18.377415
27.0,27,18.403766
16.0,16,18.418031
12.0,12,18.429531
21.0,21,18.449046
22.0,22,18.467214
29.0,29,18.491956
16.0,16,18.505897
17.0,17,18.521082
13.0,13,18.532957
18.0,18,18.550227
12.0,12,18.564363
28.0,28,18.596961
16.0,16,18.610653
16.0,16,18.624397
33.0,33,18.655228
17.0,17,18.670163
16.0,16,18.683701
26.0,26,18.705436
29.0,29,18.733122
25.0,25,18.756427
19.0,19,18.774311
23.0,23,18.79512
31.0,31,18.823163
18.0,18,18.839952
26.0,26,18.864005
27.0,27,18.890957
19.0,19,18.907229
30.0,30,18.936313
26.0,26,18.959306
36.0,36,18.990787
24.0,24,19.01306
39.0,39,19.051597
11.0,11,19.062198
29.0,29,19.087538
25.0,25,19.108543
20.0,20,19.126207
14.0,14,19.140526
21.0,21,19.159922
14.0,14,19.174107
14.0,14,19.186005
22.0,22,19.207466
21.0,21,19.227734
13.0,13,19.242275
19.0,19,19.258069
18.0,18,19.276608
24.0,24,19.297586
21.0,21,19.32295
14.0,14,19.337247
21.0,21,19.354784
43.0,43,19.393321
11.0,11,19.403661
10.0,10,19.412676
21.0,21,19.431444
31.0,31,19.459157
25.0,25,19.480987
30.0,30,19.511619
13.0,13,19.523846
23.0,23,19.542182
33.0,33,19.573746
16.0,16,19.589388
63.0,63,19.644519
37.0,37,19.678686
27.0,27,19.703677
12.0,12,19.715593
13.0,13,19.728804
41.0,41,19.762903
53.0,53,19.813684
15.0,15,19.828364
47.0,47,19.872896
11.0,11,19.882934
15.0,15,19.896321
16.0,16,19.911325
20.0,20,19.930217
27.0,27,19.960682
11.0,11,19.973239
22.0,22,19.992632
60.0,60,20.056418
61.0,61,20.109814
38.0,38,20.149271
33.0,33,20.180667
11.0,11,20.191207
36.0,36,20.221189
19.0,19,20.240372
13.0,13,20.251175
41.0,41,20.287219
12.0,12,20.298444
15.0,15,20.312493
24.0,24,20.334712
18.0,18,20.34978
20.0,20,20.367782
21.0,21,20.38877
16.0,16,20.404116
21.0,21,20.421126
17.0,17,20.436561
82.0,82,20.505394
28.0,28,20.528521
12.0,12,20.539813
18.0,18,20.554724
40.0,40,20.594496
10.0,10,20.60367
30.0,30,20.631188
28.0,28,20.659144
22.0,22,20.677274
16.0,16,20.693399
21.0,21,20.71234
40.0,40,20.753355
34.0,34,20.78706
22.0,22,20.805701
21.0,21,20.823775
21.0,21,20.844552
34.0,34,20.879911
24.0,24,20.905124
20.0,20,20.922807
30.0,30,20.949373
16.0,16,20.963832
32.0,32,20.993675
13.0,13,21.005859
36.0,36,21.03671
13.0,13,21.048521
48.0,48,21.089372
28.0,28,21.115984
32.0,32,21.148099
15.0,15,21.162233
50.0,50,21.207604
10.0,10,21.216788
27.0,27,21.239691
33.0,33,21.268785
25.0,25,21.29258
17.0,17,21.307051
55.0,55,21.353997
16.0,16,21.368283
17.0,17,21.383481
14.0,14,21.394971
18.0,18,21.41357
15.0,15,21.426679
26.0,26,21.447493
15.0,15,21.461066
25.0,25,21.48832
25.0,25,21.512125
12.0,12,21.523757
11.0,11,21.532658
13.0,13,21.54367
50.0,50,21.587806
15.0,15,21.603204
33.0,33,21.632609
29.0,29,21.658555
10.0,10,21.668696
14.0,14,21.681022
17.0,17,21.697969
32.0,32,21.724686
22.0,22,21.745839
22.0,22,21.76391
34.0,34,21.792838
13.0,13,21.809108
20.0,20,21.827879
20.0,20,21.849018
11.0,11,21.858667
18.0,18,21.873321
79.0,79,21.944659
43.0,43,21.988893
36.0,36,22.024963
34.0,34,22.053687
21.0,21,22.071927
15.0,15,22.085213
15.0,15,22.097761
32.0,32,22.124216
17.0,17,22.144258
11.0,11,22.154874
12.0,12,22.16511
12.0,12,22.179413
23.0,23,22.204399
35.0,35,22.237706
13.0,13,22.254484
41.0,41,22.29441
17.0,17,22.3112
15.0,15,22.324719
24.0,24,22.34399
45.0,45,22.381385
28.0,28,22.405858
19.0,19,22.422716
10.0,10,22.433458
16.0,16,22.447273
28.0,28,22.47399
23.0,23,22.494026
23.0,23,22.513612
12.0,12,22.524159
35.0,35,22.553534
60.0,60,22.607492
44.0,44,22.647368
14.0,14,22.663016
16.0,16,22.676267
51.0,51,22.718846
57.0,57,22.775396
26.0,26,22.796823
14.0,14,22.811159
14.0,14,22.823269
15.0,15,22.838133
20.0,20,22.855911
21.0,21,22.876411
11.0,11,22.885677
18.0,18,22.900182
59.0,59,22.962615
38.0,38,22.999271
31.0,31,23.026759
18.0,18,23.042796
12.0,12,23.053637
31.0,31,23.081339
59.0,59,23.132756
13.0,13,23.14553
62.0,62,23.202552
24.0,24,23.225584
11.0,11,23.236831
12.0,12,23.24732
24.0,24,23.27158
23.0,23,23.291639
19.0,19,23.310348
18.0,18,23.326255
24.0,24,23.347533
12.0,12,23.356956
19.0,19,23.374339
21.0,21,23.397199
52.0,52,23.445906
80.0,80,23.519093
18.0,18,23.534215
18.0,18,23.553463
18.0,18,23.571954
13.0,13,23.584215
26.0,26,23.607467
27.0,27,23.630522
34.0,34,23.664038
21.0,21,23.686486
41.0,41,23.727535
14.0,14,23.740221
21.0,21,23.7574
20.0,20,23.77441
32.0,32,23.803078
14.0,14,23.817071
12.0,12,23.828245
52.0,52,23.873613
16.0,16,23.888455
25.0,25,23.909646
16.0,16,23.923357
48.0,48,23.973797
41.0,41,24.007969
16.0,16,24.022633
57.0,57,24.074288
25.0,25,24.095059
13.0,13,24.105388
15.0,15,24.120216
15.0,15,24.133358
23.0,23,24.154506
72.0,72,24.218696
11.0,11,24.230768
26.0,26,24.253896
13.0,13,24.265996
27.0,27,24.293443
30.0,30,24.321917
15.0,15,24.334705
14.0,14,24.350725
19.0,19,24.372582
19.0,19,24.393502
14.0,14,24.406017
17.0,17,24.421052
35.0,35,24.451521
15.0,15,24.464582
12.0,12,24.475539
25.0,25,24.496467
12.0,12,24.506133
23.0,23,24.528467
36.0,36,24.561008
22.0,22,24.583407
74.0,74,24.650049
15.0,15,24.662566
18.0,18,24.679693
14.0,14,24.692856
19.0,19,24.711203
14.0,14,24.725386
17.0,17,24.741606
33.0,33,24.768761
36.0,36,24.801457
16.0,16,24.817279
46.0,46,24.854708
17.0,17,24.872711
27.0,27,24.899893
17.0,17,24.913512
16.0,16,24.928732
54.0,54,24.978731
17.0,17,24.993506
37.0,37,25.025994
14.0,14,25.039926
33.0,33,25.071739
14.0,14,25.08805
9.0,9,25.097352
38.0,38,25.131523
49.0,49,25.176193
28.0,28,25.203053
23.0,23,25.22238
24.0,24,25.243636
27.0,27,25.268338
65.0,65,25.321757
14.0,14,25.332509
13.0,13,25.344745
16.0,16,25.359495
40.0,40,25.391762
60.0,60,25.446083
24.0,24,25.496795
10.0,10,25.505755
20.0,20,25.526134
13.0,13,25.53772
12.0,12,25.547106
25.0,25,25.567833
13.0,13,25.5792
28.0,28,25.601163
14.0,14,25.613538
16.0,16,25.626767
20.0,20,25.644056
38.0,38,25.675807
29.0,29,25.699618
77.0,77,25.76556
50.0,50,25.814571
24.0,24,25.835181
28.0,28,25.85886
25.0,25,25.879522
24.0,24,25.900968
30.0,30,25.926036
12.0,12,25.936922
70.0,70,25.997484
24.0,24,26.016181
42.0,42,26.052399
26.0,26,26.07507
24.0,24,26.095547
15.0,15,26.108602
52.0,52,26.153775
22.0,22,26.173328
10.0,10,26.182483
18.0,18,26.196568
18.0,18,26.214421
48.0,48,26.257059
12.0,12,26.271057
12.0,12,26.281168
22.0,22,26.302923
21.0,21,26.321609
46.0,46,26.366007
16.0,16,26.380736
13.0,13,26.393588
43.0,43,26.432477
21.0,21,26.454709
16.0,16,26.469648
19.0,19,26.487379
15.0,15,26.502878
22.0,22,26.521503
21.0,21,26.538672
16.0,16,26.553235
39.0,39,26.591163
17.0,17,26.606194
27.0,27,26.629162
41.0,41,26.662199
41.0,41,26.696293
27.0,27,26.720002
13.0,13,26.73262
15.0,15,26.747139
29.0,29,26.770986
39.0,39,26.803475
17.0,17,26.816948
38.0,38,26.856106
39.0,39,26.889942
19.0,19,26.907875
18.0,18,26.923312
46.0,46,26.96346
16.0,16,26.978956
17.0,17,26.993983
16.0,16,27.008174
14.0,14,27.021585
15.0,15,27.034652
20.0,20,27.051869
23.0,23,27.072105
30.0,30,27.100676
20.0,20,27.117471
11.0,11,27.127983
22.0,22,27.156738
23.0,23,27.185128
13.0,13,27.196227
18.0,18,27.213576
29.0,29,27.239834
18.0,18,27.255072
24.0,24,27.276347
25.0,25,27.298652
32.0,32,27.328211
24.0,24,27.34822
55.0,55,27.394332
18.0,18,27.41014
34.0,34,27.440058
15.0,15,27.453079
26.0,26,27.476192
24.0,24,27.497027
21.0,21,27.516642
12.0,12,27.527762
14.0,14,27.54021
52.0,52,27.584203
35.0,35,27.616343
27.0,27,27.638815
14.0,14,27.652635
36.0,36,27.684187
13.0,13,27.697059
32.0,32,27.729029
27.0,27,27.752262
46.0,46,27.796333
98.0,98,27.883161
88.0,88,27.965638
25.0,25,27.986793
11.0,11,27.995593
14.0,14,28.008271
24.0,24,28.028345
14.0,14,28.040944
34.0,34,28.076643
22.0,22,28.096227
18.0,18,28.110836
11.0,11,28.120752
39.0,39,28.159799
19.0,19,28.17569
14.0,14,28.189499
30.0,30,28.219011
14.0,14,28.230936
38.0,38,28.262116
23.0,23,28.287599
