# {"t_start": 1541100799.9226315, "env_id": "LunarLander-v2"} 
r,l,t
-261.652463,87,1.499782
-91.702578,83,1.567506
-70.419339,77,1.628599
-142.314113,97,1.706054
-79.937121,120,1.803001
-416.320866,89,1.874875
-153.55333,92,1.951732
-145.858331,94,2.029746
-115.303566,69,2.084116
-317.957172,91,2.156352
-180.58115,74,2.215626
-45.331384,74,2.275822
-96.396794,69,2.330158
-159.968946,83,2.396883
-229.205124,80,2.460111
-96.329426,77,2.521779
-190.70456,103,2.614291
-116.815947,108,2.710384
-136.058214,86,2.780998
-151.497758,111,2.871591
-116.795493,135,2.983032
-79.94549,83,3.049936
-160.118772,115,3.145437
-147.309273,111,3.240178
-214.357492,110,3.331509
-151.853946,115,3.425188
-369.321703,74,3.484044
-82.974021,59,3.530567
-217.222995,62,3.578977
-291.207418,84,3.646215
-338.476454,94,3.721784
-138.922693,128,3.834481
-0.17299,123,3.944294
-111.208867,90,4.016866
-123.745672,117,4.11388
-231.112117,131,4.224398
-150.220625,79,4.287668
-203.490049,63,4.338763
-274.948499,98,4.425098
-190.674811,81,4.491667
-245.00401,94,4.568672
-303.388022,125,4.67303
-62.217104,76,4.734334
-59.868072,71,4.792259
-67.731307,64,5.427139
-76.03142,62,5.477066
-141.44821,86,5.545738
-234.07578,121,5.654927
-129.954153,109,5.745569
-110.372004,79,5.80978
-124.498161,108,5.898601
-12.054272,115,5.997561
-77.911032,82,6.064802
-82.380875,113,6.158192
-78.408242,91,6.232893
-97.85048,74,6.299669
-145.062475,89,6.38565
-130.017485,123,6.485974
-116.482072,89,6.554829
-110.907675,148,6.679567
-104.330978,120,6.779168
-113.25425,70,6.836063
-180.708559,116,6.936367
-147.17597,106,7.02331
-125.477768,115,7.117877
-151.011373,76,7.178913
-182.626648,151,7.311951
-114.085649,123,7.413913
31.956831,166,7.57802
-89.951882,108,7.671224
-130.041404,89,7.744677
-19.954042,116,7.84241
-134.984,85,7.911681
-118.613764,87,7.983204
-84.309745,114,8.079012
-100.825757,94,8.158531
-145.806498,122,8.262755
-95.716695,134,8.378781
-158.530574,83,8.447508
-139.019958,78,8.510881
-173.92364,100,8.596409
-106.109966,132,8.711541
-124.542428,64,8.769796
-61.100272,77,8.844848
-240.54767,155,9.41383
-145.845249,106,9.504046
-145.466526,109,9.594704
-64.967239,80,9.660462
-118.031399,113,9.755492
-101.365226,93,9.830701
-61.685787,76,9.894064
-81.161218,119,9.998634
-84.657393,76,10.072543
-62.472275,96,10.157738
-70.668023,60,10.205866
-214.786121,154,10.341769
16.316762,83,10.41254
-264.342633,142,10.534333
-25.497569,102,10.621303
-60.472281,70,10.67972
-118.792863,83,10.748369
-84.641816,74,10.809757
-50.806464,94,10.890888
-117.640034,85,10.961606
-68.664213,91,11.036783
-81.230852,66,11.090698
-99.899263,81,11.157035
-71.769175,138,11.285796
-129.013624,65,11.346519
-83.318795,102,11.43279
-48.694394,106,11.52505
-113.441641,124,11.629893
-116.283229,88,11.71017
-96.999438,65,11.762892
-83.059596,129,11.875495
-174.123708,117,11.977515
-174.663538,150,12.105118
-68.416261,66,12.158643
-368.745921,180,12.320691
-86.467809,73,12.382509
-72.674137,123,12.491921
-99.198329,83,12.572069
-312.022356,160,12.717002
-120.481593,128,12.827012
-144.620053,97,13.34747
-110.325166,117,13.448111
-84.398335,92,13.528354
13.199107,161,13.685663
-377.130823,188,13.895753
-241.017256,130,14.014733
-133.699986,137,14.136417
-27.390676,132,14.249618
-100.695352,89,14.32305
-333.471736,152,14.464655
-100.600336,136,14.589762
-205.395968,110,14.688311
-364.221704,150,14.822845
-96.629343,143,14.958342
-205.737213,197,15.170677
-125.207317,132,15.286527
-46.947741,87,15.361735
-77.13576,73,15.422046
-225.783979,142,15.550467
-86.002868,89,15.634004
-219.908597,225,15.862801
-229.402503,138,15.987878
-18.601507,91,16.067479
-22.580874,145,16.204274
-103.174945,66,16.259457
-387.873152,137,16.400002
-226.692238,137,16.527254
-15.999398,81,16.596765
-91.504387,116,16.698818
-283.618445,149,16.833504
-187.868599,126,16.95558
-138.476433,126,17.066075
-135.617631,137,17.639597
-93.705123,81,17.708297
-23.44178,124,17.821065
-20.487966,111,17.919805
-88.043469,98,18.006575
-131.650048,71,18.06789
-94.083245,138,18.209974
-69.52391,177,18.388166
-143.586325,85,18.463063
25.77311,162,18.6196
-15.120752,116,18.724422
-114.830744,87,18.79932
-103.56957,111,18.915993
-77.419284,87,18.990204
-81.767852,86,19.063374
-26.087574,82,19.134576
-97.770114,154,19.281562
-75.151194,121,19.391576
-466.801691,412,20.046527
-114.379666,58,20.101418
-85.976735,100,20.200875
-80.531731,133,20.326902
-28.756852,140,20.455453
-105.429352,104,20.54835
-198.49935,123,20.66434
-82.626246,87,20.745719
-502.650032,183,20.928706
-130.391739,80,20.995835
-36.540453,113,21.099197
-89.300142,136,21.22246
-312.444407,209,21.463199
-117.306259,60,21.513467
-66.013297,335,22.386961
-43.654318,94,22.468002
-56.696501,81,22.537879
-70.37893,65,22.598949
-50.816458,76,22.672567
-152.058354,108,22.76855
-185.151371,76,22.831342
-28.784179,101,22.919442
-20.305922,96,23.003567
-37.951623,127,23.114891
-68.898196,88,23.196253
-246.546211,205,23.401108
-57.551892,87,23.474282
-19.157784,81,23.542508
-308.048541,205,23.737933
-99.524496,72,23.797882
-13.370392,80,23.881614
-248.303322,143,24.013078
-100.050366,84,24.081732
-28.76879,115,24.181309
-12.376292,106,24.272329
-26.15825,146,24.406283
-169.59059,178,24.581099
-123.055983,112,24.674111
-113.628468,107,24.768028
-8.513627,181,24.933072
-182.206067,118,25.033394
-112.010002,162,25.197711
-367.742562,202,25.407704
-45.963711,79,25.473444
-103.651839,68,25.528929
-285.267208,171,25.694757
-119.882576,70,25.751552
-72.500504,91,25.827613
-79.877286,90,25.900448
-165.455104,177,26.510142
-60.408139,139,26.635449
22.149008,155,26.776988
-55.017837,101,26.866088
-27.200866,122,26.979473
-57.560199,83,27.04942
9.300441,134,27.16733
-124.415549,107,27.255894
-65.074945,188,27.438196
-29.919263,116,27.551304
-98.769425,91,27.63314
-150.940213,114,27.727526
-9.143507,92,27.806767
-131.738268,86,27.875515
-70.843921,78,27.941461
-114.561777,94,28.016744
-82.523297,100,28.105082
-130.070542,101,28.189445
-45.043008,94,28.269587
-56.710339,108,28.359806
-49.12431,64,28.414387
210.242394,755,29.644957
-7.457961,78,29.713686
-295.438259,304,30.074088
-43.833029,127,30.187106
-61.029331,177,30.349849
-57.970532,70,30.407223
-2.693012,83,30.47915
-44.250787,65,30.535063
-45.724114,93,30.619431
-68.458927,96,31.126586
-55.331987,70,31.185797
-133.778815,86,31.270524
27.007699,100,31.367252
-466.126717,124,31.478132
8.618184,141,31.605383
-77.432357,79,31.670998
-32.908688,96,31.753962
-94.734336,68,31.813098
-123.475715,91,31.892614
-46.237351,211,32.105149
-77.79935,148,32.236404
-89.017622,91,32.312624
-393.621455,81,32.381293
-108.576419,130,32.506696
-337.65906,102,32.60473
-302.340623,156,32.752454
-63.816067,116,32.84992
-497.635083,298,33.209646
-113.788028,134,33.324997
-66.553442,109,33.419388
-119.488518,124,33.527168
-12.828037,128,33.640023
-105.473566,187,33.851061
-29.833922,122,33.953554
-99.337996,247,34.215718
-495.961907,94,34.30185
-90.040392,74,34.366224
-106.260897,79,34.432405
-25.096178,104,34.521409
-103.837192,155,34.667898
-136.207985,107,34.754472
-64.679044,75,34.816894
-442.551565,145,35.375468
-35.408551,105,35.464689
-478.204741,183,35.639447
40.968026,191,35.818371
-154.633101,127,35.923608
-67.632228,86,35.996023
-3.756625,85,36.068649
-189.943983,127,36.175919
-38.894729,111,36.291216
-336.99348,115,36.392254
-14.671614,76,36.455921
-60.378484,151,36.593282
-251.445507,118,36.692917
-56.398304,92,36.771395
-47.749378,167,36.926593
-349.580551,256,37.187935
-163.397191,131,37.306525
-101.923108,100,37.38991
9.564938,117,37.513943
-234.163484,139,37.635083
18.038392,232,37.863729
-110.499229,118,37.964213
-29.697039,138,38.094624
-59.925984,97,38.1783
-325.504323,137,38.294898
-177.094206,240,38.526407
-384.202626,126,38.633356
-62.458807,123,38.763877
-235.327038,112,38.858031
-0.353293,111,38.953418
-242.965515,106,39.040739
-57.344163,174,39.626453
-59.881034,118,39.725679
34.028588,109,39.823434
-65.169403,70,39.881376
-89.117507,89,39.966155
-49.746562,89,40.046428
-266.599087,260,40.357839
20.024128,143,40.496126
28.51778,238,40.753436
-59.359503,185,40.92818
-92.686549,89,41.000353
-7.140068,90,41.076267
-8.047453,86,41.153327
-80.716229,123,41.274374
-314.587778,193,41.455554
-29.092628,82,41.52574
-269.158239,116,41.629199
-6.816243,76,41.701777
-44.426395,62,41.757508
-55.354995,143,41.887359
-66.859657,105,41.973577
-19.655311,149,42.103088
-29.191284,134,42.223428
-48.525925,102,42.311029
-18.880685,105,42.407485
-26.109738,132,42.540568
-80.490396,82,42.607309
-308.434732,151,42.742766
-51.254665,108,42.834146
-50.682613,96,42.914928
-45.041264,133,43.044639
-120.216359,188,43.230976
