approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
1.7623122e-05,0.0,97.38095238095238,-194.15292223809524,0.008775055408477783,914,1,1.3862789,-0.00058570935,4096,4.480157375335693,4096,941.42
2.6194808e-05,0.0,92.77272727272727,-184.93220552272726,0.0070438385009765625,961,2,1.3861339,-0.00033947118,8192,8.740895986557007,8192,857.643
2.4542318e-05,0.0,93.07,-172.86912935,0.003589153289794922,929,3,1.3859203,-0.000340465,12288,13.147132873535156,12288,703.25
2.38162e-05,0.0,90.67,-150.49902713,0.002927839756011963,952,4,1.3856708,-0.00048661762,16384,17.447334051132202,16384,756.2341
5.054724e-05,0.0,88.15,-162.39542302,0.00010454654693603516,958,5,1.3849169,-0.0004870899,20480,21.72359013557434,20480,960.1444
3.0606938e-05,0.0,90.83,-172.22618959,0.011706948280334473,871,6,1.384826,-0.0001412069,24576,26.425607919692993,24576,740.3199
4.2463427e-05,0.0,104.4,-177.19204563999995,0.017277240753173828,668,7,1.38427,-0.00030487997,28672,32.555527448654175,28672,779.4083
1.9742765e-05,0.0,103.34,-169.92699593000006,-0.007188916206359863,920,8,1.3838205,-0.00034172204,32768,37.00523376464844,32768,718.8993
3.9125884e-05,0.0,94.39,-156.42161524000002,0.0018630623817443848,930,9,1.3834957,-0.0003778511,36864,41.408599853515625,36864,499.17087
7.564029e-05,0.0,90.98,-143.65076471999998,0.0026286840438842773,931,10,1.3814213,-0.00061078777,40960,45.80572819709778,40960,664.31573
0.0002019747,0.0,103.05,-145.20228398,0.04505908489227295,756,11,1.3808718,-0.000669786,45056,51.220611810684204,45056,439.96478
3.1649175e-05,0.0,105.85,-154.67532463999999,-0.0037932395935058594,927,12,1.3795291,2.434761e-05,49152,55.638731956481934,49152,602.9521
1.4439604e-05,0.0,99.69,-148.86607089,-0.0014950037002563477,943,13,1.3790808,-0.00020885842,53248,59.981931924819946,53248,529.02466
5.860549e-06,0.0,97.5,-151.15925005,-0.006339430809020996,937,14,1.3786163,-0.00019328872,57344,64.35222434997559,57344,578.5798
3.4571112e-05,0.0,97.86,-147.46760987000002,-0.01677536964416504,944,15,1.3767593,-0.00032791207,61440,68.69011116027832,61440,629.65594
5.008471e-06,0.0,100.17,-158.56853853,-0.02218461036682129,929,16,1.3769507,-0.0001786355,65536,73.09767317771912,65536,611.2414
1.1729415e-05,0.0,99.81,-162.34500297,-0.01750791072845459,942,17,1.3733828,-0.00015029414,69632,77.44619655609131,69632,647.9765
7.983964e-06,0.0,99.01,-161.03645301,0.0016511082649230957,931,18,1.3748288,-0.00023550531,73728,81.84539008140564,73728,527.535
7.5496384e-05,0.0,100.7,-151.29273009,-0.005202531814575195,934,19,1.3722581,-0.00031420393,77824,86.2284426689148,77824,462.40802
1.4396265e-05,0.0,98.6,-138.46953137,-0.016731858253479004,940,20,1.3745325,-0.00037114063,81920,90.58579421043396,81920,421.48788
5.1454314e-05,0.0,97.73,-132.64139788,-0.028555750846862793,912,21,1.3707144,-0.00022441978,86016,95.07419395446777,86016,568.7831
1.1023513e-05,0.0,98.57,-135.27696937,-0.010347962379455566,937,22,1.3707495,-0.00018712413,90112,99.44284391403198,90112,439.41226
1.4781161e-05,0.0,97.95,-134.26893185000006,-0.012175321578979492,915,23,1.3692863,-5.623608e-05,94208,103.9183554649353,94208,467.49054
